,n,k,n_changes,n_matches
0,3325,7,534,3143
1,3325,7,470,3136
2,3325,7,439,3128
3,3325,7,502,3140
4,3325,7,572,3128
5,3325,7,534,3121
6,3325,7,459,3119
7,3325,7,534,3130
8,3325,7,470,3111
9,3325,7,587,3123
10,3325,7,486,3145
11,3325,7,560,3132
12,3325,7,537,3132
13,3325,7,427,3132
14,3325,7,481,3122
15,3325,7,595,3131
16,3325,7,504,3121
17,3325,7,562,3133
18,3325,7,513,3131
19,3325,7,563,3136
20,3325,7,510,3117
21,3325,7,457,3122
22,3325,7,444,3137
23,3325,7,488,3117
24,3325,7,651,3121
25,3325,7,510,3123
26,3325,7,460,3131
27,3325,7,556,3116
28,3325,7,415,3114
29,3325,7,472,3132
30,3325,7,506,3119
31,3325,7,528,3131
32,3325,7,535,3118
33,3325,7,581,3150
34,3325,7,533,3128
35,3325,7,509,3139
36,3325,7,477,3122
37,3325,7,427,3121
38,3325,7,600,3132
39,3325,7,535,3139
40,3325,7,549,3133
41,3325,7,311,3127
42,3325,7,380,3127
43,3325,7,438,3131
44,3325,7,617,3139
45,3325,7,570,3143
46,3325,7,530,3138
47,3325,7,447,3130
48,3325,7,651,3116
49,3325,7,403,3153
50,3325,7,371,3114
51,3325,7,464,3119
52,3325,7,507,3140
53,3325,7,524,3123
54,3325,7,579,3121
55,3325,7,660,3121
56,3325,7,535,3127
57,3325,7,575,3136
58,3325,7,444,3139
59,3325,7,524,3124
60,3325,7,597,3129
61,3325,7,480,3123
62,3325,7,468,3112
63,3325,7,573,3135
64,3325,7,555,3122
65,3325,7,576,3117
66,3325,7,407,3120
67,3325,7,499,3130
68,3325,7,527,3135
69,3325,7,567,3142
70,3325,7,605,3120
71,3325,7,490,3123
72,3325,7,396,3128
73,3325,7,566,3127
74,3325,7,398,3134
75,3325,7,462,3121
76,3325,7,454,3134
77,3325,7,594,3134
78,3325,7,599,3133
79,3325,7,521,3112
80,3325,7,577,3135
81,3325,7,507,3136
82,3325,7,556,3139
83,3325,7,497,3131
84,3325,7,602,3125
85,3325,7,528,3131
86,3325,7,563,3119
87,3325,7,543,3121
88,3325,7,462,3122
89,3325,7,631,3126
90,3325,7,467,3143
91,3325,7,581,3140
92,3325,7,621,3115
93,3325,7,612,3126
94,3325,7,368,3120
95,3325,7,498,3126
96,3325,7,534,3129
97,3325,7,413,3142
98,3325,7,513,3144
99,3325,7,482,3124
