,n,k,n_changes,n_matches
0,1478,3,0,1234
1,1478,3,0,1242
2,1478,3,0,1237
3,1478,3,3,1250
4,1478,3,0,1257
5,1478,3,0,1254
6,1478,3,0,1246
7,1478,3,0,1228
8,1478,3,0,1252
9,1478,3,3,1249
10,1478,3,0,1236
11,1478,3,0,1242
12,1478,3,0,1235
13,1478,3,5,1251
14,1478,3,0,1229
15,1478,3,0,1238
16,1478,3,2,1246
17,1478,3,0,1241
18,1478,3,0,1264
19,1478,3,0,1239
20,1478,3,0,1234
21,1478,3,0,1249
22,1478,3,0,1233
23,1478,3,4,1242
24,1478,3,0,1261
25,1478,3,0,1230
26,1478,3,0,1247
27,1478,3,0,1239
28,1478,3,0,1251
29,1478,3,0,1251
30,1478,3,4,1242
31,1478,3,4,1236
32,1478,3,0,1246
33,1478,3,0,1249
34,1478,3,3,1245
35,1478,3,0,1258
36,1478,3,4,1256
37,1478,3,0,1254
38,1478,3,0,1239
39,1478,3,0,1247
40,1478,3,0,1236
41,1478,3,0,1240
42,1478,3,2,1246
43,1478,3,5,1243
44,1478,3,0,1240
45,1478,3,0,1236
46,1478,3,0,1240
47,1478,3,0,1225
48,1478,3,0,1241
49,1478,3,0,1233
50,1478,3,2,1244
51,1478,3,0,1247
52,1478,3,0,1239
53,1478,3,5,1240
54,1478,3,0,1251
55,1478,3,0,1235
56,1478,3,2,1251
57,1478,3,0,1241
58,1478,3,0,1232
59,1478,3,0,1249
60,1478,3,0,1247
61,1478,3,0,1252
62,1478,3,2,1240
63,1478,3,0,1234
64,1478,3,0,1244
65,1478,3,0,1245
66,1478,3,0,1242
67,1478,3,0,1243
68,1478,3,0,1245
69,1478,3,0,1250
70,1478,3,0,1249
71,1478,3,0,1236
72,1478,3,0,1243
73,1478,3,0,1251
74,1478,3,0,1251
75,1478,3,0,1238
76,1478,3,0,1245
77,1478,3,0,1229
78,1478,3,9,1246
79,1478,3,2,1246
80,1478,3,0,1234
81,1478,3,0,1243
82,1478,3,0,1250
83,1478,3,0,1249
84,1478,3,0,1249
85,1478,3,0,1237
86,1478,3,5,1242
87,1478,3,0,1244
88,1478,3,0,1239
89,1478,3,0,1244
90,1478,3,4,1246
91,1478,3,0,1242
92,1478,3,2,1257
93,1478,3,0,1239
94,1478,3,0,1243
95,1478,3,2,1232
96,1478,3,4,1253
97,1478,3,0,1227
98,1478,3,0,1243
99,1478,3,0,1251
