,n,k,n_changes_eadam,n_matches,n_iterations
0,85223,5,1550,77385,214
1,85223,5,1480,77321,251
2,85223,5,1584,77423,230
3,85223,5,1688,77354,223
4,85223,5,1352,77439,323
5,85223,5,2220,77418,254
6,85223,5,1594,77491,248
7,85223,5,1080,77445,358
8,85223,5,1326,77386,202
9,85223,5,924,77392,326
10,85223,5,1630,77422,325
11,85223,5,1490,77378,217
12,85223,5,1344,77432,226
13,85223,5,1416,77365,284
14,85223,5,1228,77390,278
15,85223,5,1832,77431,320
16,85223,5,1128,77445,295
17,85223,5,1664,77436,301
18,85223,5,1336,77450,230
19,85223,5,1242,77462,274
20,85223,5,1808,77468,292
21,85223,5,1620,77514,221
22,85223,5,1846,77512,200
23,85223,5,1528,77413,310
24,85223,5,1632,77407,234
25,85223,5,1184,77408,254
26,85223,5,1210,77393,250
27,85223,5,1712,77472,248
28,85223,5,1128,77376,277
29,85223,5,2252,77391,217
30,85223,5,1806,77430,200
31,85223,5,1488,77474,281
32,85223,5,1488,77449,284
33,85223,5,1334,77437,218
34,85223,5,1896,77432,217
35,85223,5,1462,77447,268
36,85223,5,1348,77385,262
37,85223,5,1398,77429,225
38,85223,5,1694,77399,222
39,85223,5,1842,77406,241
40,85223,5,1616,77458,231
41,85223,5,1554,77541,287
42,85223,5,1186,77477,187
43,85223,5,1468,77387,245
44,85223,5,1564,77366,211
45,85223,5,770,77459,188
46,85223,5,1442,77326,211
47,85223,5,1806,77449,311
48,85223,5,1920,77336,192
49,85223,5,1220,77422,201
50,85223,5,1420,77508,208
51,85223,5,1840,77488,260
52,85223,5,1968,77389,174
53,85223,5,1830,77402,221
54,85223,5,1448,77383,158
55,85223,5,1246,77432,208
56,85223,5,1626,77366,206
57,85223,5,1760,77445,172
58,85223,5,1498,77419,220
59,85223,5,1106,77416,212
60,85223,5,1602,77351,193
61,85223,5,1422,77449,294
62,85223,5,1916,77356,241
63,85223,5,1572,77326,200
64,85223,5,1484,77357,244
65,85223,5,1350,77490,228
66,85223,5,1322,77423,277
67,85223,5,1782,77579,314
68,85223,5,1226,77458,176
69,85223,5,1082,77417,302
70,85223,5,1520,77414,188
71,85223,5,1666,77372,233
72,85223,5,1332,77359,235
73,85223,5,1460,77403,225
74,85223,5,1394,77440,191
75,85223,5,1662,77421,194
76,85223,5,1550,77369,212
77,85223,5,1154,77400,216
78,85223,5,1990,77262,234
79,85223,5,1400,77420,217
80,85223,5,1210,77435,209
81,85223,5,1526,77420,239
82,85223,5,1180,77342,224
83,85223,5,1836,77427,259
84,85223,5,1540,77474,201
85,85223,5,1584,77482,363
86,85223,5,1450,77361,328
87,85223,5,1256,77380,180
88,85223,5,1138,77364,296
89,85223,5,1800,77423,283
90,85223,5,1378,77441,252
91,85223,5,1712,77300,216
92,85223,5,1938,77481,239
93,85223,5,994,77436,282
94,85223,5,1454,77490,263
95,85223,5,1212,77391,280
96,85223,5,1504,77447,200
97,85223,5,1710,77442,263
98,85223,5,1552,77406,261
99,85223,5,1646,77327,210
