,n,k,n_changes_eadam,n_matches,n_iterations
0,7482,8,1792,7105,135
1,7482,8,2066,7127,112
2,7482,8,2034,7123,120
3,7482,8,2112,7109,113
4,7482,8,2062,7134,123
5,7482,8,1950,7121,115
6,7482,8,1966,7117,122
7,7482,8,2040,7147,110
8,7482,8,1730,7130,126
9,7482,8,1792,7122,132
10,7482,8,1900,7105,129
11,7482,8,1964,7114,139
12,7482,8,1708,7107,146
13,7482,8,1714,7127,140
14,7482,8,2038,7121,132
15,7482,8,2156,7130,115
16,7482,8,1674,7109,114
17,7482,8,2182,7122,105
18,7482,8,1964,7110,129
19,7482,8,2286,7131,131
20,7482,8,1930,7104,153
21,7482,8,2166,7132,108
22,7482,8,2186,7108,108
23,7482,8,1964,7119,96
24,7482,8,2136,7126,103
25,7482,8,1880,7131,128
26,7482,8,2040,7119,102
27,7482,8,2204,7123,115
28,7482,8,2096,7117,105
29,7482,8,2228,7114,101
30,7482,8,1952,7134,112
31,7482,8,2018,7131,134
32,7482,8,1852,7131,114
33,7482,8,2000,7138,111
34,7482,8,1718,7102,138
35,7482,8,1920,7144,94
36,7482,8,1968,7139,129
37,7482,8,2024,7107,107
38,7482,8,2142,7110,113
39,7482,8,2010,7111,100
40,7482,8,1996,7104,141
41,7482,8,1908,7107,136
42,7482,8,1884,7124,118
43,7482,8,1744,7120,121
44,7482,8,1900,7132,179
45,7482,8,2274,7120,122
46,7482,8,1892,7097,115
47,7482,8,1858,7128,110
48,7482,8,1984,7146,104
49,7482,8,2066,7107,118
50,7482,8,2040,7129,108
51,7482,8,1990,7138,104
52,7482,8,2132,7134,134
53,7482,8,2498,7107,99
54,7482,8,1876,7114,100
55,7482,8,1954,7126,144
56,7482,8,2002,7104,138
57,7482,8,2226,7133,111
58,7482,8,1936,7134,136
59,7482,8,1740,7101,115
60,7482,8,1710,7112,148
61,7482,8,1828,7095,138
62,7482,8,2228,7119,155
63,7482,8,2030,7115,107
64,7482,8,1856,7126,110
65,7482,8,1862,7134,98
66,7482,8,1992,7131,115
67,7482,8,1724,7124,123
68,7482,8,2282,7092,132
69,7482,8,2098,7117,144
70,7482,8,1948,7121,130
71,7482,8,2228,7122,123
72,7482,8,2042,7128,92
73,7482,8,1816,7138,123
74,7482,8,1764,7130,125
75,7482,8,2320,7117,100
76,7482,8,2110,7112,121
77,7482,8,2026,7116,121
78,7482,8,1954,7111,116
79,7482,8,1958,7113,150
80,7482,8,2322,7125,127
81,7482,8,1838,7140,129
82,7482,8,2118,7108,129
83,7482,8,2152,7129,128
84,7482,8,2182,7124,134
85,7482,8,2318,7123,114
86,7482,8,1970,7125,125
87,7482,8,2094,7134,89
88,7482,8,2114,7111,108
89,7482,8,1828,7131,145
90,7482,8,1952,7137,117
91,7482,8,2160,7132,131
92,7482,8,2034,7141,113
93,7482,8,1938,7102,128
94,7482,8,1956,7122,123
95,7482,8,1808,7115,132
96,7482,8,2066,7112,111
97,7482,8,2048,7121,130
98,7482,8,2116,7118,117
99,7482,8,2212,7121,94
