,n,k,n_changes,n_matches
0,985,7,143,921
1,985,7,144,925
2,985,7,142,937
3,985,7,119,924
4,985,7,190,923
5,985,7,116,937
6,985,7,144,930
7,985,7,179,936
8,985,7,123,922
9,985,7,185,935
10,985,7,144,925
11,985,7,151,931
12,985,7,113,925
13,985,7,180,934
14,985,7,159,928
15,985,7,180,934
16,985,7,136,930
17,985,7,183,926
18,985,7,138,926
19,985,7,187,931
20,985,7,164,927
21,985,7,183,919
22,985,7,152,932
23,985,7,169,931
24,985,7,183,935
25,985,7,122,916
26,985,7,162,927
27,985,7,169,934
28,985,7,155,923
29,985,7,118,925
30,985,7,75,934
31,985,7,103,934
32,985,7,233,923
33,985,7,135,926
34,985,7,179,924
35,985,7,135,928
36,985,7,179,932
37,985,7,154,931
38,985,7,163,920
39,985,7,135,928
40,985,7,116,923
41,985,7,109,932
42,985,7,167,925
43,985,7,161,929
44,985,7,175,929
45,985,7,187,928
46,985,7,168,927
47,985,7,120,930
48,985,7,164,919
49,985,7,207,922
50,985,7,145,928
51,985,7,194,919
52,985,7,146,930
53,985,7,189,925
54,985,7,201,925
55,985,7,140,923
56,985,7,170,925
57,985,7,136,930
58,985,7,151,926
59,985,7,172,922
60,985,7,158,933
61,985,7,167,930
62,985,7,201,928
63,985,7,148,929
64,985,7,108,924
65,985,7,206,931
66,985,7,138,922
67,985,7,82,926
68,985,7,129,926
69,985,7,143,934
70,985,7,129,925
71,985,7,222,920
72,985,7,159,930
73,985,7,176,927
74,985,7,150,917
75,985,7,170,932
76,985,7,142,927
77,985,7,145,924
78,985,7,146,925
79,985,7,141,933
80,985,7,162,936
81,985,7,159,926
82,985,7,96,927
83,985,7,71,928
84,985,7,90,928
85,985,7,158,921
86,985,7,174,931
87,985,7,178,921
88,985,7,166,924
89,985,7,75,929
90,985,7,157,926
91,985,7,131,922
92,985,7,79,919
93,985,7,155,924
94,985,7,165,932
95,985,7,150,925
96,985,7,182,925
97,985,7,137,942
98,985,7,164,923
99,985,7,108,929
