,n,k,n_changes,n_matches
0,292,3,0,250
1,292,3,0,248
2,292,3,0,244
3,292,3,0,252
4,292,3,0,250
5,292,3,0,247
6,292,3,0,241
7,292,3,4,249
8,292,3,0,243
9,292,3,0,245
10,292,3,0,252
11,292,3,0,238
12,292,3,0,249
13,292,3,0,246
14,292,3,0,251
15,292,3,0,241
16,292,3,3,234
17,292,3,0,237
18,292,3,3,248
19,292,3,0,247
20,292,3,2,239
21,292,3,0,254
22,292,3,0,251
23,292,3,3,245
24,292,3,3,246
25,292,3,0,246
26,292,3,0,251
27,292,3,0,254
28,292,3,2,247
29,292,3,0,255
30,292,3,0,252
31,292,3,0,246
32,292,3,0,246
33,292,3,0,236
34,292,3,0,240
35,292,3,0,247
36,292,3,3,248
37,292,3,2,248
38,292,3,0,242
39,292,3,0,241
40,292,3,0,246
41,292,3,3,243
42,292,3,0,248
43,292,3,0,245
44,292,3,0,245
45,292,3,0,245
46,292,3,0,244
47,292,3,0,249
48,292,3,0,244
49,292,3,2,249
50,292,3,5,243
51,292,3,3,242
52,292,3,0,245
53,292,3,4,251
54,292,3,0,244
55,292,3,0,243
56,292,3,2,248
57,292,3,0,246
58,292,3,0,245
59,292,3,0,242
60,292,3,0,248
61,292,3,0,238
62,292,3,4,247
63,292,3,2,251
64,292,3,0,245
65,292,3,2,247
66,292,3,0,243
67,292,3,0,243
68,292,3,0,244
69,292,3,0,246
70,292,3,0,246
71,292,3,0,245
72,292,3,0,245
73,292,3,0,241
74,292,3,0,244
75,292,3,0,246
76,292,3,3,245
77,292,3,5,245
78,292,3,0,247
79,292,3,4,248
80,292,3,0,243
81,292,3,0,246
82,292,3,0,246
83,292,3,2,244
84,292,3,4,243
85,292,3,0,246
86,292,3,0,237
87,292,3,0,246
88,292,3,0,242
89,292,3,0,251
90,292,3,0,244
91,292,3,0,248
92,292,3,0,243
93,292,3,0,246
94,292,3,0,249
95,292,3,0,239
96,292,3,2,246
97,292,3,0,244
98,292,3,0,253
99,292,3,0,238
