,n,k,n_changes,n_matches
0,37877,5,693,34395
1,37877,5,1121,34349
2,37877,5,550,34411
3,37877,5,733,34428
4,37877,5,585,34388
5,37877,5,855,34476
6,37877,5,676,34420
7,37877,5,477,34395
8,37877,5,743,34402
9,37877,5,471,34389
10,37877,5,573,34392
11,37877,5,374,34352
12,37877,5,767,34427
13,37877,5,579,34414
14,37877,5,402,34395
15,37877,5,376,34417
16,37877,5,737,34442
17,37877,5,551,34413
18,37877,5,744,34453
19,37877,5,267,34461
20,37877,5,574,34365
21,37877,5,703,34387
22,37877,5,439,34352
23,37877,5,666,34391
24,37877,5,815,34393
25,37877,5,667,34404
26,37877,5,701,34430
27,37877,5,723,34422
28,37877,5,507,34490
29,37877,5,606,34447
30,37877,5,598,34424
31,37877,5,522,34446
32,37877,5,661,34451
33,37877,5,357,34410
34,37877,5,659,34466
35,37877,5,722,34389
36,37877,5,655,34384
37,37877,5,529,34426
38,37877,5,434,34367
39,37877,5,555,34395
40,37877,5,648,34408
41,37877,5,687,34383
42,37877,5,598,34438
43,37877,5,484,34450
44,37877,5,571,34405
45,37877,5,430,34408
46,37877,5,558,34332
47,37877,5,911,34413
48,37877,5,462,34412
49,37877,5,511,34440
50,37877,5,483,34364
51,37877,5,562,34401
52,37877,5,627,34418
53,37877,5,509,34407
54,37877,5,687,34426
55,37877,5,542,34365
56,37877,5,655,34385
57,37877,5,618,34366
58,37877,5,720,34378
59,37877,5,721,34368
60,37877,5,613,34468
61,37877,5,611,34449
62,37877,5,429,34416
63,37877,5,567,34489
64,37877,5,482,34471
65,37877,5,254,34335
66,37877,5,357,34415
67,37877,5,628,34492
68,37877,5,769,34413
69,37877,5,592,34417
70,37877,5,432,34390
71,37877,5,527,34342
72,37877,5,577,34405
73,37877,5,500,34407
74,37877,5,754,34309
75,37877,5,596,34393
76,37877,5,580,34465
77,37877,5,585,34403
78,37877,5,433,34380
79,37877,5,967,34401
80,37877,5,967,34439
81,37877,5,1015,34392
82,37877,5,888,34463
83,37877,5,567,34395
84,37877,5,651,34470
85,37877,5,430,34332
86,37877,5,250,34291
87,37877,5,455,34372
88,37877,5,551,34394
89,37877,5,576,34375
90,37877,5,593,34435
91,37877,5,564,34401
92,37877,5,436,34396
93,37877,5,488,34391
94,37877,5,678,34410
95,37877,5,582,34441
96,37877,5,762,34453
97,37877,5,619,34416
98,37877,5,512,34455
99,37877,5,763,34461
