,n,k,cycle_lengths_eadam,as_percent_of_matches_eadam
0,985,8,90,0.0962566844919786
1,985,8,2,0.0021390374331550803
2,985,8,22,0.023529411764705882
3,985,8,10,0.0106951871657754
4,985,8,6,0.006417112299465241
5,985,8,7,0.0074866310160427805
6,985,8,45,0.04772004241781548
7,985,8,20,0.021208907741251327
8,985,8,66,0.06998939554612937
9,985,8,10,0.010604453870625663
10,985,8,23,0.024390243902439025
11,985,8,3,0.003181336161187699
12,985,8,2,0.0021208907741251328
13,985,8,53,0.05626326963906582
14,985,8,70,0.07430997876857749
15,985,8,4,0.004246284501061571
16,985,8,2,0.0021231422505307855
17,985,8,13,0.013800424628450107
18,985,8,5,0.005307855626326964
19,985,8,14,0.014989293361884369
20,985,8,30,0.032119914346895075
21,985,8,59,0.06316916488222699
22,985,8,17,0.018201284796573874
23,985,8,3,0.0032119914346895075
24,985,8,13,0.013918629550321198
25,985,8,2,0.0021413276231263384
26,985,8,94,0.10021321961620469
27,985,8,33,0.035181236673773986
28,985,8,2,0.0021321961620469083
29,985,8,5,0.005330490405117271
30,985,8,4,0.0042643923240938165
31,985,8,2,0.0021321961620469083
32,985,8,12,0.012806830309498399
33,985,8,6,0.0064034151547491995
34,985,8,7,0.007470651013874066
35,985,8,12,0.012806830309498399
36,985,8,10,0.010672358591248666
37,985,8,6,0.0064034151547491995
38,985,8,21,0.022411953041622197
39,985,8,14,0.014941302027748132
40,985,8,10,0.010672358591248666
41,985,8,2,0.0021344717182497333
42,985,8,2,0.0021344717182497333
43,985,8,29,0.031016042780748664
44,985,8,84,0.08983957219251337
45,985,8,5,0.0053475935828877
46,985,8,3,0.0032085561497326204
47,985,8,17,0.01818181818181818
48,985,8,11,0.011764705882352941
49,985,8,4,0.0042780748663101605
50,985,8,3,0.0032085561497326204
51,985,8,110,0.11689691817215728
52,985,8,40,0.04250797024442083
53,985,8,10,0.010626992561105207
54,985,8,12,0.012752391073326248
55,985,8,4,0.004250797024442083
56,985,8,2,0.0021253985122210413
57,985,8,3,0.003188097768331562
58,985,8,3,0.003188097768331562
59,985,8,20,0.021344717182497332
60,985,8,46,0.04909284951974386
61,985,8,42,0.044823906083244394
62,985,8,14,0.014941302027748132
63,985,8,11,0.011739594450373533
64,985,8,5,0.005336179295624333
65,985,8,12,0.012806830309498399
66,985,8,19,0.0202991452991453
67,985,8,115,0.12286324786324786
68,985,8,15,0.016025641025641024
69,985,8,3,0.003205128205128205
70,985,8,3,0.003205128205128205
71,985,8,15,0.016181229773462782
72,985,8,5,0.005393743257820928
73,985,8,24,0.025889967637540454
74,985,8,83,0.0895361380798274
75,985,8,4,0.004314994606256742
76,985,8,3,0.003236245954692557
77,985,8,4,0.004314994606256742
78,985,8,44,0.04665959703075292
79,985,8,12,0.012725344644750796
80,985,8,15,0.015906680805938492
81,985,8,19,0.02014846235418876
82,985,8,35,0.03711558854718982
83,985,8,2,0.0021208907741251328
84,985,8,6,0.006362672322375398
85,985,8,5,0.005302226935312832
86,985,8,57,0.06057385759829968
87,985,8,63,0.0669500531349628
88,985,8,8,0.008501594048884165
89,985,8,3,0.003188097768331562
90,985,8,2,0.0021253985122210413
