,n,k,n_changes,n_matches
0,11223,3,0,9419
1,11223,3,0,9460
2,11223,3,0,9433
3,11223,3,0,9437
4,11223,3,0,9457
5,11223,3,0,9419
6,11223,3,0,9442
7,11223,3,0,9412
8,11223,3,2,9447
9,11223,3,0,9447
10,11223,3,0,9441
11,11223,3,0,9435
12,11223,3,0,9402
13,11223,3,0,9448
14,11223,3,0,9459
15,11223,3,0,9439
16,11223,3,0,9408
17,11223,3,3,9439
18,11223,3,0,9436
19,11223,3,0,9476
20,11223,3,0,9440
21,11223,3,4,9432
22,11223,3,0,9415
23,11223,3,2,9474
24,11223,3,0,9447
25,11223,3,0,9408
26,11223,3,0,9432
27,11223,3,2,9381
28,11223,3,0,9416
29,11223,3,0,9429
30,11223,3,0,9418
31,11223,3,0,9448
32,11223,3,0,9455
33,11223,3,0,9414
34,11223,3,0,9445
35,11223,3,3,9446
36,11223,3,0,9418
37,11223,3,0,9426
38,11223,3,0,9428
39,11223,3,2,9433
40,11223,3,2,9412
41,11223,3,0,9468
42,11223,3,0,9408
43,11223,3,5,9398
44,11223,3,0,9446
45,11223,3,0,9449
46,11223,3,0,9453
47,11223,3,0,9423
48,11223,3,0,9430
49,11223,3,0,9442
50,11223,3,0,9449
51,11223,3,2,9462
52,11223,3,7,9437
53,11223,3,0,9430
54,11223,3,0,9437
55,11223,3,2,9481
56,11223,3,3,9424
57,11223,3,0,9453
58,11223,3,0,9469
59,11223,3,0,9445
60,11223,3,0,9437
61,11223,3,0,9425
62,11223,3,0,9424
63,11223,3,0,9450
64,11223,3,2,9453
65,11223,3,2,9451
66,11223,3,0,9406
67,11223,3,9,9422
68,11223,3,6,9419
69,11223,3,0,9456
70,11223,3,0,9475
71,11223,3,0,9422
72,11223,3,0,9466
73,11223,3,3,9467
74,11223,3,0,9403
75,11223,3,0,9386
76,11223,3,0,9425
77,11223,3,0,9406
78,11223,3,0,9425
79,11223,3,0,9506
80,11223,3,0,9477
81,11223,3,0,9419
82,11223,3,0,9427
83,11223,3,0,9440
84,11223,3,0,9411
85,11223,3,0,9361
86,11223,3,0,9448
87,11223,3,0,9460
88,11223,3,0,9466
89,11223,3,0,9400
90,11223,3,0,9462
91,11223,3,0,9434
92,11223,3,0,9422
93,11223,3,0,9434
94,11223,3,0,9422
95,11223,3,0,9385
96,11223,3,0,9449
97,11223,3,0,9435
98,11223,3,0,9454
99,11223,3,0,9440
