,n,k,n_changes,n_matches
0,7482,7,1168,7032
1,7482,7,1081,7042
2,7482,7,1154,7068
3,7482,7,1221,7058
4,7482,7,1047,7019
5,7482,7,1008,7038
6,7482,7,1224,7032
7,7482,7,1186,7073
8,7482,7,1100,7041
9,7482,7,1167,7032
10,7482,7,1044,7028
11,7482,7,1049,7040
12,7482,7,1030,7048
13,7482,7,1065,7059
14,7482,7,1115,7032
15,7482,7,1075,7044
16,7482,7,1130,7040
17,7482,7,1098,7028
18,7482,7,1109,7003
19,7482,7,1137,7032
20,7482,7,1038,7067
21,7482,7,1157,7005
22,7482,7,1088,7052
23,7482,7,1130,7037
24,7482,7,1089,7057
25,7482,7,1224,7038
26,7482,7,1140,7049
27,7482,7,1262,7051
28,7482,7,1090,7038
29,7482,7,1094,7043
30,7482,7,1026,7047
31,7482,7,1349,7063
32,7482,7,1248,7049
33,7482,7,1152,7033
34,7482,7,1277,7032
35,7482,7,1107,7017
36,7482,7,1068,7025
37,7482,7,1135,7037
38,7482,7,1148,7034
39,7482,7,1270,7032
40,7482,7,1100,7047
41,7482,7,1122,7045
42,7482,7,1099,7027
43,7482,7,1262,7062
44,7482,7,1250,7044
45,7482,7,1186,7035
46,7482,7,1091,7026
47,7482,7,954,7047
48,7482,7,1058,7023
49,7482,7,1123,7060
50,7482,7,1309,7046
51,7482,7,1038,7057
52,7482,7,976,7023
53,7482,7,1280,7037
54,7482,7,1055,7051
55,7482,7,1142,7037
56,7482,7,1190,7024
57,7482,7,1182,7065
58,7482,7,1130,7025
59,7482,7,995,7019
60,7482,7,1256,7062
61,7482,7,1167,7035
62,7482,7,1180,7053
63,7482,7,1258,7024
64,7482,7,1151,7037
65,7482,7,1175,7024
66,7482,7,1195,7032
67,7482,7,1195,7054
68,7482,7,1122,7029
69,7482,7,1061,7046
70,7482,7,1142,7027
71,7482,7,1212,7038
72,7482,7,1097,7043
73,7482,7,1190,7018
74,7482,7,1069,7021
75,7482,7,1109,7026
76,7482,7,1017,7035
77,7482,7,1207,7029
78,7482,7,1198,7051
79,7482,7,1187,7036
80,7482,7,1286,7036
81,7482,7,1237,7030
82,7482,7,1242,7052
83,7482,7,1188,7069
84,7482,7,1021,7043
85,7482,7,1043,7036
86,7482,7,1125,7064
87,7482,7,1088,7025
88,7482,7,1038,7050
89,7482,7,1174,7044
90,7482,7,1220,7036
91,7482,7,1053,7041
92,7482,7,1146,7055
93,7482,7,1258,7065
94,7482,7,1204,7022
95,7482,7,1060,7029
96,7482,7,1105,7037
97,7482,7,1235,7005
98,7482,7,1180,7048
99,7482,7,1220,7047
