,n,k,cycle_lengths_eadam,as_percent_of_matches_eadam
0,1478,6,18,0.013148283418553688
1,1478,6,75,0.0547845142439737
2,1478,6,2,0.0014609203798392988
3,1478,6,15,0.010932944606413994
4,1478,6,8,0.0058309037900874635
5,1478,6,8,0.0058309037900874635
6,1478,6,18,0.013119533527696793
7,1478,6,11,0.008017492711370262
8,1478,6,3,0.002186588921282799
9,1478,6,2,0.0014577259475218659
10,1478,6,3,0.002186588921282799
11,1478,6,38,0.027676620538965767
12,1478,6,21,0.01529497450837582
13,1478,6,23,0.016751638747268753
14,1478,6,5,0.003641660597232338
15,1478,6,6,0.004392386530014641
16,1478,6,27,0.019765739385065886
17,1478,6,16,0.01171303074670571
18,1478,6,5,0.0036603221083455345
19,1478,6,4,0.0029282576866764276
20,1478,6,2,0.00145985401459854
21,1478,6,78,0.05693430656934306
22,1478,6,4,0.00291970802919708
23,1478,6,6,0.004379562043795621
24,1478,6,7,0.0051094890510948905
25,1478,6,13,0.00948905109489051
26,1478,6,31,0.022545454545454546
27,1478,6,20,0.014545454545454545
28,1478,6,3,0.002181818181818182
29,1478,6,33,0.02403495994173343
30,1478,6,25,0.01820830298616169
31,1478,6,13,0.009468317552804079
32,1478,6,7,0.005098324836125273
33,1478,6,5,0.003641660597232338
34,1478,6,2,0.0014566642388929353
35,1478,6,5,0.003641660597232338
36,1478,6,9,0.006666666666666667
37,1478,6,2,0.0014814814814814814
38,1478,6,13,0.00962962962962963
39,1478,6,24,0.017777777777777778
40,1478,6,5,0.003703703703703704
41,1478,6,5,0.003703703703703704
42,1478,6,14,0.01037037037037037
43,1478,6,3,0.0022222222222222222
44,1478,6,3,0.002183406113537118
45,1478,6,12,0.008733624454148471
46,1478,6,25,0.018195050946142648
47,1478,6,7,0.005094614264919942
48,1478,6,16,0.011644832605531296
49,1478,6,9,0.006550218340611353
50,1478,6,76,0.05551497443389335
51,1478,6,12,0.008765522279035792
52,1478,6,11,0.008035062089116142
53,1478,6,4,0.0029218407596785976
54,1478,6,5,0.003652300949598247
55,1478,6,3,0.002191380569758948
56,1478,6,4,0.0029218407596785976
57,1478,6,8,0.005822416302765648
58,1478,6,37,0.026928675400291122
59,1478,6,13,0.009461426491994178
60,1478,6,8,0.005822416302765648
61,1478,6,4,0.002911208151382824
62,1478,6,6,0.004366812227074236
63,1478,6,32,0.023289665211062592
64,1478,6,8,0.005822416302765648
65,1478,6,25,0.018195050946142648
66,1478,6,8,0.005822416302765648
67,1478,6,5,0.00363901018922853
68,1478,6,12,0.008733624454148471
69,1478,6,28,0.020378457059679767
70,1478,6,12,0.008733624454148471
71,1478,6,11,0.008005822416302766
72,1478,6,2,0.001455604075691412
73,1478,6,12,0.008733624454148471
74,1478,6,12,0.008733624454148471
75,1478,6,2,0.001455604075691412
76,1478,6,30,0.02188183807439825
77,1478,6,13,0.009482129832239242
78,1478,6,19,0.013858497447118891
79,1478,6,2,0.0014587892049598833
80,1478,6,10,0.007293946024799417
81,1478,6,4,0.0029175784099197666
82,1478,6,3,0.002188183807439825
83,1478,6,4,0.0029175784099197666
84,1478,6,5,0.0036469730123997084
85,1478,6,71,0.05118961788031723
86,1478,6,4,0.002883922134102379
87,1478,6,12,0.008651766402307137
88,1478,6,5,0.003604902667627974
89,1478,6,13,0.009372746935832732
90,1478,6,34,0.024817518248175182
91,1478,6,4,0.00291970802919708
92,1478,6,6,0.004379562043795621
93,1478,6,9,0.006569343065693431
94,1478,6,7,0.0051094890510948905
95,1478,6,6,0.004369992716678805
96,1478,6,28,0.02039329934450109
97,1478,6,29,0.02112163146394756
98,1478,6,7,0.005098324836125273
99,1478,6,2,0.0014566642388929353
100,1478,6,3,0.0021849963583394027
101,1478,6,2,0.0014566642388929353
102,1478,6,33,0.024140453547915143
103,1478,6,4,0.002926115581565472
104,1478,6,14,0.010241404535479151
105,1478,6,14,0.010241404535479151
106,1478,6,2,0.001463057790782736
107,1478,6,16,0.011704462326261888
108,1478,6,6,0.0043891733723482075
109,1478,6,2,0.001463057790782736
110,1478,6,86,0.06272793581327499
111,1478,6,15,0.010940919037199124
112,1478,6,22,0.016046681254558718
113,1478,6,7,0.005105762217359592
114,1478,6,5,0.0036469730123997084
115,1478,6,3,0.002188183807439825
116,1478,6,13,0.009399855386840203
117,1478,6,17,0.012292118582791034
118,1478,6,31,0.022415039768618944
119,1478,6,3,0.0021691973969631237
120,1478,6,7,0.005061460592913955
121,1478,6,3,0.0021691973969631237
122,1478,6,22,0.01597676107480029
123,1478,6,8,0.005809731299927378
124,1478,6,29,0.021060275962236745
125,1478,6,11,0.007988380537400145
126,1478,6,5,0.0036310820624546117
127,1478,6,9,0.0065549890750182084
128,1478,6,9,0.0065549890750182084
129,1478,6,9,0.0065549890750182084
130,1478,6,35,0.025491624180626365
131,1478,6,13,0.009468317552804079
132,1478,6,6,0.004369992716678805
133,1478,6,2,0.0014566642388929353
134,1478,6,11,0.008005822416302766
135,1478,6,13,0.009461426491994178
136,1478,6,13,0.009461426491994178
137,1478,6,15,0.010917030567685589
138,1478,6,12,0.008733624454148471
139,1478,6,6,0.004366812227074236
140,1478,6,9,0.006550218340611353
141,1478,6,9,0.006550218340611353
142,1478,6,36,0.0262582056892779
143,1478,6,9,0.006564551422319475
144,1478,6,12,0.0087527352297593
145,1478,6,19,0.013858497447118891
146,1478,6,2,0.0014577259475218659
147,1478,6,4,0.0029154518950437317
148,1478,6,9,0.006559766763848397
149,1478,6,13,0.009475218658892129
150,1478,6,12,0.008746355685131196
151,1478,6,8,0.0058309037900874635
152,1478,6,6,0.004373177842565598
153,1478,6,11,0.008017492711370262
154,1478,6,14,0.01020408163265306
155,1478,6,4,0.0029154518950437317
156,1478,6,36,0.026335040234089245
157,1478,6,24,0.01755669348939283
158,1478,6,10,0.0073152889539136795
159,1478,6,19,0.013899049012435992
160,1478,6,9,0.006583760058522311
161,1478,6,3,0.0021945866861741038
