,n,k,n_changes,n_matches
0,130,3,0,109
1,130,3,0,111
2,130,3,0,109
3,130,3,0,106
4,130,3,0,107
5,130,3,0,112
6,130,3,2,104
7,130,3,0,113
8,130,3,2,110
9,130,3,0,113
10,130,3,0,108
11,130,3,0,113
12,130,3,0,107
13,130,3,6,112
14,130,3,3,111
15,130,3,0,112
16,130,3,0,110
17,130,3,0,108
18,130,3,0,111
19,130,3,3,111
20,130,3,0,111
21,130,3,0,110
22,130,3,0,111
23,130,3,2,113
24,130,3,0,108
25,130,3,0,116
26,130,3,0,106
27,130,3,3,107
28,130,3,0,114
29,130,3,0,115
30,130,3,0,110
31,130,3,2,105
32,130,3,3,109
33,130,3,0,108
34,130,3,0,109
35,130,3,0,108
36,130,3,0,112
37,130,3,0,116
38,130,3,0,110
39,130,3,0,111
40,130,3,0,109
41,130,3,3,107
42,130,3,2,107
43,130,3,0,113
44,130,3,0,111
45,130,3,0,106
46,130,3,0,106
47,130,3,0,108
48,130,3,0,104
49,130,3,0,108
50,130,3,3,107
51,130,3,2,110
52,130,3,0,113
53,130,3,2,100
54,130,3,0,111
55,130,3,0,108
56,130,3,0,108
57,130,3,0,107
58,130,3,10,110
59,130,3,2,109
60,130,3,2,109
61,130,3,0,108
62,130,3,0,109
63,130,3,0,108
64,130,3,3,107
65,130,3,3,110
66,130,3,0,109
67,130,3,0,105
68,130,3,0,109
69,130,3,0,110
70,130,3,0,108
71,130,3,0,109
72,130,3,0,113
73,130,3,0,107
74,130,3,0,110
75,130,3,0,109
76,130,3,0,105
77,130,3,0,112
78,130,3,0,112
79,130,3,0,111
80,130,3,13,107
81,130,3,0,112
82,130,3,0,110
83,130,3,0,111
84,130,3,0,108
85,130,3,0,113
86,130,3,2,110
87,130,3,0,109
88,130,3,7,111
89,130,3,0,109
90,130,3,0,114
91,130,3,0,110
92,130,3,0,107
93,130,3,6,111
94,130,3,0,110
95,130,3,0,111
96,130,3,2,112
97,130,3,2,108
98,130,3,0,114
99,130,3,0,112
