,n,k,n_changes,n_matches
0,1478,7,245,1393
1,1478,7,212,1399
2,1478,7,161,1397
3,1478,7,272,1379
4,1478,7,248,1391
5,1478,7,234,1386
6,1478,7,290,1398
7,1478,7,251,1394
8,1478,7,239,1388
9,1478,7,266,1382
10,1478,7,195,1383
11,1478,7,254,1386
12,1478,7,241,1391
13,1478,7,283,1386
14,1478,7,292,1388
15,1478,7,290,1388
16,1478,7,178,1393
17,1478,7,236,1382
18,1478,7,268,1388
19,1478,7,327,1389
20,1478,7,257,1399
21,1478,7,203,1378
22,1478,7,181,1385
23,1478,7,204,1400
24,1478,7,197,1395
25,1478,7,225,1383
26,1478,7,206,1393
27,1478,7,274,1383
28,1478,7,278,1397
29,1478,7,176,1397
30,1478,7,195,1391
31,1478,7,282,1394
32,1478,7,191,1395
33,1478,7,185,1393
34,1478,7,201,1390
35,1478,7,141,1394
36,1478,7,234,1389
37,1478,7,166,1390
38,1478,7,180,1396
39,1478,7,270,1385
40,1478,7,223,1390
41,1478,7,243,1385
42,1478,7,274,1387
43,1478,7,275,1394
44,1478,7,239,1394
45,1478,7,178,1386
46,1478,7,280,1391
47,1478,7,126,1378
48,1478,7,240,1392
49,1478,7,234,1386
50,1478,7,236,1392
51,1478,7,182,1382
52,1478,7,242,1388
53,1478,7,319,1387
54,1478,7,240,1388
55,1478,7,228,1386
56,1478,7,290,1395
57,1478,7,240,1389
58,1478,7,272,1389
59,1478,7,299,1406
60,1478,7,260,1394
61,1478,7,243,1394
62,1478,7,115,1381
63,1478,7,237,1395
64,1478,7,223,1392
65,1478,7,241,1390
66,1478,7,197,1395
67,1478,7,290,1395
68,1478,7,215,1384
69,1478,7,182,1389
70,1478,7,144,1383
71,1478,7,215,1387
72,1478,7,289,1397
73,1478,7,229,1390
74,1478,7,131,1393
75,1478,7,181,1387
76,1478,7,228,1397
77,1478,7,187,1395
78,1478,7,198,1388
79,1478,7,223,1384
80,1478,7,236,1385
81,1478,7,199,1387
82,1478,7,182,1399
83,1478,7,135,1392
84,1478,7,150,1379
85,1478,7,270,1399
86,1478,7,220,1396
87,1478,7,218,1388
88,1478,7,206,1386
89,1478,7,250,1386
90,1478,7,217,1381
91,1478,7,177,1395
92,1478,7,194,1390
93,1478,7,244,1394
94,1478,7,255,1389
95,1478,7,233,1386
96,1478,7,257,1390
97,1478,7,189,1391
98,1478,7,245,1396
99,1478,7,191,1388
