,n,k,n_changes,n_matches
0,2217,8,499,2101
1,2217,8,479,2109
2,2217,8,523,2096
3,2217,8,509,2110
4,2217,8,519,2107
5,2217,8,511,2107
6,2217,8,420,2116
7,2217,8,444,2110
8,2217,8,499,2114
9,2217,8,482,2116
10,2217,8,413,2108
11,2217,8,439,2115
12,2217,8,462,2099
13,2217,8,436,2098
14,2217,8,478,2110
15,2217,8,393,2094
16,2217,8,445,2113
17,2217,8,552,2110
18,2217,8,487,2108
19,2217,8,514,2103
20,2217,8,520,2109
21,2217,8,537,2108
22,2217,8,515,2104
23,2217,8,471,2119
24,2217,8,519,2115
25,2217,8,525,2107
26,2217,8,561,2113
27,2217,8,542,2119
28,2217,8,516,2106
29,2217,8,491,2098
30,2217,8,558,2120
31,2217,8,416,2110
32,2217,8,565,2104
33,2217,8,391,2112
34,2217,8,491,2112
35,2217,8,410,2108
36,2217,8,432,2112
37,2217,8,488,2109
38,2217,8,537,2118
39,2217,8,477,2107
40,2217,8,553,2110
41,2217,8,389,2106
42,2217,8,444,2101
43,2217,8,552,2116
44,2217,8,461,2119
45,2217,8,448,2119
46,2217,8,538,2108
47,2217,8,392,2111
48,2217,8,573,2111
49,2217,8,512,2100
50,2217,8,420,2100
51,2217,8,454,2111
52,2217,8,553,2105
53,2217,8,523,2108
54,2217,8,464,2104
55,2217,8,559,2110
56,2217,8,485,2117
57,2217,8,556,2100
58,2217,8,424,2117
59,2217,8,466,2111
60,2217,8,523,2116
61,2217,8,465,2089
62,2217,8,452,2112
63,2217,8,486,2113
64,2217,8,531,2117
65,2217,8,422,2118
66,2217,8,451,2104
67,2217,8,487,2102
68,2217,8,509,2111
69,2217,8,540,2109
70,2217,8,536,2115
71,2217,8,562,2109
72,2217,8,524,2116
73,2217,8,503,2113
74,2217,8,468,2117
75,2217,8,481,2093
76,2217,8,374,2124
77,2217,8,530,2111
78,2217,8,506,2121
79,2217,8,428,2112
80,2217,8,413,2115
81,2217,8,420,2109
82,2217,8,453,2123
83,2217,8,468,2105
84,2217,8,467,2094
85,2217,8,524,2110
86,2217,8,498,2112
87,2217,8,492,2108
88,2217,8,563,2109
89,2217,8,530,2107
90,2217,8,511,2116
91,2217,8,513,2103
92,2217,8,502,2108
93,2217,8,475,2102
94,2217,8,517,2103
95,2217,8,506,2120
96,2217,8,501,2110
97,2217,8,583,2111
98,2217,8,555,2115
99,2217,8,517,2110
