,n,k,n_changes,n_matches
0,657,8,187,630
1,657,8,180,620
2,657,8,166,628
3,657,8,164,621
4,657,8,118,624
5,657,8,113,626
6,657,8,85,622
7,657,8,90,621
8,657,8,147,624
9,657,8,73,625
10,657,8,148,619
11,657,8,153,623
12,657,8,105,627
13,657,8,104,626
14,657,8,135,627
15,657,8,173,628
16,657,8,141,627
17,657,8,144,624
18,657,8,125,621
19,657,8,156,626
20,657,8,150,621
21,657,8,129,626
22,657,8,180,632
23,657,8,122,623
24,657,8,117,626
25,657,8,118,623
26,657,8,121,621
27,657,8,158,621
28,657,8,191,625
29,657,8,183,627
30,657,8,196,625
31,657,8,130,629
32,657,8,136,617
33,657,8,158,628
34,657,8,135,626
35,657,8,144,620
36,657,8,173,624
37,657,8,126,623
38,657,8,178,627
39,657,8,113,624
40,657,8,183,625
41,657,8,196,624
42,657,8,165,626
43,657,8,105,630
44,657,8,124,623
45,657,8,148,626
46,657,8,148,629
47,657,8,136,629
48,657,8,103,625
49,657,8,136,619
50,657,8,193,629
51,657,8,156,624
52,657,8,143,622
53,657,8,134,625
54,657,8,151,622
55,657,8,164,627
56,657,8,127,626
57,657,8,189,625
58,657,8,167,626
59,657,8,180,624
60,657,8,120,622
61,657,8,149,627
62,657,8,136,622
63,657,8,122,626
64,657,8,186,623
65,657,8,101,626
66,657,8,174,629
67,657,8,158,627
68,657,8,170,630
69,657,8,152,627
70,657,8,69,630
71,657,8,168,626
72,657,8,160,623
73,657,8,111,635
74,657,8,122,625
75,657,8,160,632
76,657,8,104,627
77,657,8,131,623
78,657,8,147,628
79,657,8,172,631
80,657,8,196,631
81,657,8,138,629
82,657,8,130,626
83,657,8,102,622
84,657,8,133,625
85,657,8,138,630
86,657,8,197,624
87,657,8,138,622
88,657,8,152,622
89,657,8,129,622
90,657,8,138,616
91,657,8,146,627
92,657,8,100,627
93,657,8,123,625
94,657,8,133,625
95,657,8,125,622
96,657,8,126,630
97,657,8,166,628
98,657,8,127,623
99,657,8,183,629
