,n,k,n_changes,n_matches
0,657,4,2,568
1,657,4,3,575
2,657,4,0,580
3,657,4,0,568
4,657,4,7,582
5,657,4,2,591
6,657,4,14,574
7,657,4,0,572
8,657,4,10,586
9,657,4,2,574
10,657,4,13,586
11,657,4,5,585
12,657,4,0,589
13,657,4,0,578
14,657,4,0,576
15,657,4,6,580
16,657,4,3,575
17,657,4,0,570
18,657,4,0,576
19,657,4,8,575
20,657,4,2,574
21,657,4,2,563
22,657,4,10,582
23,657,4,0,583
24,657,4,3,579
25,657,4,8,581
26,657,4,0,582
27,657,4,0,564
28,657,4,22,567
29,657,4,2,579
30,657,4,0,577
31,657,4,2,587
32,657,4,3,581
33,657,4,0,577
34,657,4,2,583
35,657,4,8,581
36,657,4,2,574
37,657,4,0,585
38,657,4,2,582
39,657,4,0,582
40,657,4,0,580
41,657,4,11,569
42,657,4,0,586
43,657,4,4,580
44,657,4,2,584
45,657,4,0,584
46,657,4,16,581
47,657,4,0,578
48,657,4,6,578
49,657,4,2,579
50,657,4,3,578
51,657,4,0,596
52,657,4,0,587
53,657,4,0,592
54,657,4,24,567
55,657,4,9,580
56,657,4,3,575
57,657,4,0,582
58,657,4,12,573
59,657,4,4,578
60,657,4,4,565
61,657,4,0,580
62,657,4,13,580
63,657,4,2,581
64,657,4,0,577
65,657,4,0,571
66,657,4,3,567
67,657,4,0,579
68,657,4,4,579
69,657,4,10,579
70,657,4,2,591
71,657,4,2,579
72,657,4,7,584
73,657,4,0,569
74,657,4,8,584
75,657,4,6,582
76,657,4,0,579
77,657,4,12,570
78,657,4,0,582
79,657,4,3,579
80,657,4,0,575
81,657,4,0,573
82,657,4,3,580
83,657,4,0,578
84,657,4,0,578
85,657,4,8,575
86,657,4,5,571
87,657,4,14,587
88,657,4,0,591
89,657,4,0,575
90,657,4,21,584
91,657,4,13,581
92,657,4,0,578
93,657,4,18,577
94,657,4,2,579
95,657,4,11,584
96,657,4,2,582
97,657,4,3,585
98,657,4,0,579
99,657,4,6,578
