,n,k,n_changes,n_matches
0,292,6,28,267
1,292,6,20,273
2,292,6,41,271
3,292,6,12,272
4,292,6,51,271
5,292,6,29,268
6,292,6,25,268
7,292,6,7,268
8,292,6,31,276
9,292,6,19,272
10,292,6,8,272
11,292,6,49,272
12,292,6,23,273
13,292,6,0,269
14,292,6,50,277
15,292,6,59,272
16,292,6,33,272
17,292,6,30,269
18,292,6,18,273
19,292,6,25,265
20,292,6,31,269
21,292,6,28,270
22,292,6,51,269
23,292,6,43,266
24,292,6,35,274
25,292,6,15,270
26,292,6,29,275
27,292,6,19,270
28,292,6,46,274
29,292,6,24,272
30,292,6,18,260
31,292,6,36,272
32,292,6,5,274
33,292,6,10,264
34,292,6,10,274
35,292,6,18,266
36,292,6,53,269
37,292,6,40,270
38,292,6,13,273
39,292,6,8,273
40,292,6,42,272
41,292,6,3,276
42,292,6,23,274
43,292,6,16,272
44,292,6,30,274
45,292,6,53,267
46,292,6,21,269
47,292,6,40,273
48,292,6,34,269
49,292,6,42,269
50,292,6,25,267
51,292,6,0,274
52,292,6,38,266
53,292,6,21,275
54,292,6,39,274
55,292,6,31,269
56,292,6,32,271
57,292,6,17,274
58,292,6,39,273
59,292,6,13,269
60,292,6,38,270
61,292,6,42,268
62,292,6,15,269
63,292,6,17,269
64,292,6,40,274
65,292,6,0,270
66,292,6,5,272
67,292,6,32,273
68,292,6,30,271
69,292,6,32,273
70,292,6,39,265
71,292,6,25,266
72,292,6,10,270
73,292,6,13,273
74,292,6,37,271
75,292,6,21,272
76,292,6,49,269
77,292,6,30,273
78,292,6,13,267
79,292,6,19,273
80,292,6,46,273
81,292,6,47,271
82,292,6,29,275
83,292,6,49,271
84,292,6,16,273
85,292,6,22,266
86,292,6,22,273
87,292,6,23,273
88,292,6,8,268
89,292,6,29,274
90,292,6,18,274
91,292,6,14,268
92,292,6,6,273
93,292,6,54,272
94,292,6,32,275
95,292,6,10,269
96,292,6,25,270
97,292,6,57,272
98,292,6,26,274
99,292,6,37,271
