,n,k,n_changes_eadam,n_matches,n_iterations
0,3325,7,626,3143,87
1,3325,7,570,3136,65
2,3325,7,510,3128,75
3,3325,7,568,3140,106
4,3325,7,650,3128,85
5,3325,7,692,3121,75
6,3325,7,504,3119,99
7,3325,7,626,3130,65
8,3325,7,536,3111,75
9,3325,7,654,3123,76
10,3325,7,580,3145,79
11,3325,7,726,3132,66
12,3325,7,616,3132,95
13,3325,7,576,3132,69
14,3325,7,616,3122,79
15,3325,7,740,3131,69
16,3325,7,590,3121,76
17,3325,7,616,3133,62
18,3325,7,598,3131,103
19,3325,7,752,3136,72
20,3325,7,598,3117,75
21,3325,7,646,3122,61
22,3325,7,574,3137,84
23,3325,7,622,3117,72
24,3325,7,798,3121,91
25,3325,7,588,3123,85
26,3325,7,582,3131,70
27,3325,7,728,3116,102
28,3325,7,502,3114,72
29,3325,7,602,3132,77
30,3325,7,760,3119,66
31,3325,7,586,3131,74
32,3325,7,666,3118,90
33,3325,7,636,3150,88
34,3325,7,688,3128,76
35,3325,7,666,3139,77
36,3325,7,562,3122,88
37,3325,7,536,3121,73
38,3325,7,784,3132,60
39,3325,7,710,3139,60
40,3325,7,702,3133,65
41,3325,7,332,3127,52
42,3325,7,494,3127,74
43,3325,7,562,3131,52
44,3325,7,816,3139,70
45,3325,7,706,3143,78
46,3325,7,698,3138,71
47,3325,7,516,3130,84
48,3325,7,882,3116,76
49,3325,7,434,3153,110
50,3325,7,514,3114,55
51,3325,7,540,3119,85
52,3325,7,674,3140,75
53,3325,7,662,3123,73
54,3325,7,730,3121,61
55,3325,7,886,3121,86
56,3325,7,708,3127,80
57,3325,7,750,3136,75
58,3325,7,546,3139,81
59,3325,7,658,3124,69
60,3325,7,744,3129,75
61,3325,7,528,3123,73
62,3325,7,580,3112,96
63,3325,7,754,3135,62
64,3325,7,700,3122,64
65,3325,7,692,3117,69
66,3325,7,564,3120,58
67,3325,7,636,3130,84
68,3325,7,664,3135,69
69,3325,7,596,3142,81
70,3325,7,736,3120,89
71,3325,7,656,3123,75
72,3325,7,458,3128,64
73,3325,7,744,3127,66
74,3325,7,556,3134,79
75,3325,7,568,3121,73
76,3325,7,544,3134,84
77,3325,7,766,3134,65
78,3325,7,698,3133,79
79,3325,7,650,3112,75
80,3325,7,672,3135,80
81,3325,7,728,3136,46
82,3325,7,692,3139,76
83,3325,7,686,3131,48
84,3325,7,784,3125,51
85,3325,7,678,3131,63
86,3325,7,620,3119,90
87,3325,7,720,3121,60
88,3325,7,552,3122,58
89,3325,7,794,3126,66
90,3325,7,542,3143,65
91,3325,7,748,3140,91
92,3325,7,766,3115,73
93,3325,7,760,3126,83
94,3325,7,452,3120,71
95,3325,7,562,3126,60
96,3325,7,706,3129,79
97,3325,7,462,3142,86
98,3325,7,648,3144,63
99,3325,7,634,3124,66
