,n,k,n_changes,n_matches
0,7482,6,607,6930
1,7482,6,621,6937
2,7482,6,586,6966
3,7482,6,688,6961
4,7482,6,613,6948
5,7482,6,560,6937
6,7482,6,587,6931
7,7482,6,601,6953
8,7482,6,740,6950
9,7482,6,608,6934
10,7482,6,705,6924
11,7482,6,650,6904
12,7482,6,675,6928
13,7482,6,685,6919
14,7482,6,581,6941
15,7482,6,476,6921
16,7482,6,628,6939
17,7482,6,869,6950
18,7482,6,679,6928
19,7482,6,361,6927
20,7482,6,520,6925
21,7482,6,449,6942
22,7482,6,657,6920
23,7482,6,607,6944
24,7482,6,644,6970
25,7482,6,572,6923
26,7482,6,639,6925
27,7482,6,608,6927
28,7482,6,503,6955
29,7482,6,738,6942
30,7482,6,561,6946
31,7482,6,568,6915
32,7482,6,486,6921
33,7482,6,746,6933
34,7482,6,521,6950
35,7482,6,521,6954
36,7482,6,842,6947
37,7482,6,613,6927
38,7482,6,542,6952
39,7482,6,710,6928
40,7482,6,677,6942
41,7482,6,626,6932
42,7482,6,593,6922
43,7482,6,510,6928
44,7482,6,757,6939
45,7482,6,637,6942
46,7482,6,574,6945
47,7482,6,624,6934
48,7482,6,713,6950
49,7482,6,765,6959
50,7482,6,635,6935
51,7482,6,691,6943
52,7482,6,571,6950
53,7482,6,595,6943
54,7482,6,682,6945
55,7482,6,589,6899
56,7482,6,581,6929
57,7482,6,381,6937
58,7482,6,633,6941
59,7482,6,594,6947
60,7482,6,602,6947
61,7482,6,558,6950
62,7482,6,637,6928
63,7482,6,592,6947
64,7482,6,571,6929
65,7482,6,548,6918
66,7482,6,474,6930
67,7482,6,674,6964
68,7482,6,681,6909
69,7482,6,625,6920
70,7482,6,541,6960
71,7482,6,673,6965
72,7482,6,713,6941
73,7482,6,684,6932
74,7482,6,611,6936
75,7482,6,501,6941
76,7482,6,437,6941
77,7482,6,439,6960
78,7482,6,537,6916
79,7482,6,596,6932
80,7482,6,662,6914
81,7482,6,524,6918
82,7482,6,752,6934
83,7482,6,732,6939
84,7482,6,617,6937
85,7482,6,512,6931
86,7482,6,515,6945
87,7482,6,470,6937
88,7482,6,688,6922
89,7482,6,641,6945
90,7482,6,771,6939
91,7482,6,677,6920
92,7482,6,584,6930
93,7482,6,613,6947
94,7482,6,791,6936
95,7482,6,521,6948
96,7482,6,592,6961
97,7482,6,556,6963
98,7482,6,701,6913
99,7482,6,621,6940
