,n,k,n_changes,n_matches
0,16834,5,236,15298
1,16834,5,381,15218
2,16834,5,161,15298
3,16834,5,303,15313
4,16834,5,174,15286
5,16834,5,322,15292
6,16834,5,171,15256
7,16834,5,519,15270
8,16834,5,263,15279
9,16834,5,272,15318
10,16834,5,306,15287
11,16834,5,228,15314
12,16834,5,454,15338
13,16834,5,212,15307
14,16834,5,232,15264
15,16834,5,30,15266
16,16834,5,195,15324
17,16834,5,303,15315
18,16834,5,250,15275
19,16834,5,454,15273
20,16834,5,224,15254
21,16834,5,309,15302
22,16834,5,166,15308
23,16834,5,509,15246
24,16834,5,296,15306
25,16834,5,255,15286
26,16834,5,314,15286
27,16834,5,210,15318
28,16834,5,345,15264
29,16834,5,312,15295
30,16834,5,208,15298
31,16834,5,144,15259
32,16834,5,343,15286
33,16834,5,237,15312
34,16834,5,447,15316
35,16834,5,90,15291
36,16834,5,314,15262
37,16834,5,269,15295
38,16834,5,225,15317
39,16834,5,150,15262
40,16834,5,356,15314
41,16834,5,170,15333
42,16834,5,409,15293
43,16834,5,229,15273
44,16834,5,187,15272
45,16834,5,354,15280
46,16834,5,317,15301
47,16834,5,364,15317
48,16834,5,331,15333
49,16834,5,287,15322
50,16834,5,441,15283
51,16834,5,491,15324
52,16834,5,253,15276
53,16834,5,260,15268
54,16834,5,290,15325
55,16834,5,170,15267
56,16834,5,379,15319
57,16834,5,447,15302
58,16834,5,249,15327
59,16834,5,277,15287
60,16834,5,257,15299
61,16834,5,385,15300
62,16834,5,275,15309
63,16834,5,398,15322
64,16834,5,230,15254
65,16834,5,444,15271
66,16834,5,247,15253
67,16834,5,340,15303
68,16834,5,267,15289
69,16834,5,274,15275
70,16834,5,179,15261
71,16834,5,279,15346
72,16834,5,204,15319
73,16834,5,161,15326
74,16834,5,191,15302
75,16834,5,311,15335
76,16834,5,316,15246
77,16834,5,408,15306
78,16834,5,383,15276
79,16834,5,237,15312
80,16834,5,399,15257
81,16834,5,404,15276
82,16834,5,290,15286
83,16834,5,297,15248
84,16834,5,137,15281
85,16834,5,428,15284
86,16834,5,353,15296
87,16834,5,294,15340
88,16834,5,238,15301
89,16834,5,467,15301
90,16834,5,216,15301
91,16834,5,284,15325
92,16834,5,334,15279
93,16834,5,354,15252
94,16834,5,373,15270
95,16834,5,231,15347
96,16834,5,157,15295
97,16834,5,183,15296
98,16834,5,232,15307
99,16834,5,164,15295
