,n,k,n_changes,n_matches
0,7482,4,7,6592
1,7482,4,0,6614
2,7482,4,3,6609
3,7482,4,0,6553
4,7482,4,5,6631
5,7482,4,2,6614
6,7482,4,0,6613
7,7482,4,0,6596
8,7482,4,2,6573
9,7482,4,4,6577
10,7482,4,6,6601
11,7482,4,0,6571
12,7482,4,0,6587
13,7482,4,0,6582
14,7482,4,0,6587
15,7482,4,0,6613
16,7482,4,0,6590
17,7482,4,4,6593
18,7482,4,0,6572
19,7482,4,9,6546
20,7482,4,0,6615
21,7482,4,5,6583
22,7482,4,0,6587
23,7482,4,8,6593
24,7482,4,4,6614
25,7482,4,7,6610
26,7482,4,5,6636
27,7482,4,0,6594
28,7482,4,8,6642
29,7482,4,5,6571
30,7482,4,3,6607
31,7482,4,8,6598
32,7482,4,3,6597
33,7482,4,2,6581
34,7482,4,10,6595
35,7482,4,0,6634
36,7482,4,0,6578
37,7482,4,0,6584
38,7482,4,19,6592
39,7482,4,0,6600
40,7482,4,0,6581
41,7482,4,0,6592
42,7482,4,3,6606
43,7482,4,6,6596
44,7482,4,0,6587
45,7482,4,8,6595
46,7482,4,2,6599
47,7482,4,0,6587
48,7482,4,6,6615
49,7482,4,2,6575
50,7482,4,0,6569
51,7482,4,3,6608
52,7482,4,5,6618
53,7482,4,12,6591
54,7482,4,38,6598
55,7482,4,13,6596
56,7482,4,6,6581
57,7482,4,11,6601
58,7482,4,2,6603
59,7482,4,9,6609
60,7482,4,15,6596
61,7482,4,0,6625
62,7482,4,3,6617
63,7482,4,4,6602
64,7482,4,0,6617
65,7482,4,7,6587
66,7482,4,0,6598
67,7482,4,4,6595
68,7482,4,16,6590
69,7482,4,0,6596
70,7482,4,0,6600
71,7482,4,0,6621
72,7482,4,5,6603
73,7482,4,7,6580
74,7482,4,2,6572
75,7482,4,7,6565
76,7482,4,8,6604
77,7482,4,8,6591
78,7482,4,0,6606
79,7482,4,0,6602
80,7482,4,5,6582
81,7482,4,0,6588
82,7482,4,4,6567
83,7482,4,6,6575
84,7482,4,6,6596
85,7482,4,6,6613
86,7482,4,4,6604
87,7482,4,0,6590
88,7482,4,3,6596
89,7482,4,20,6574
90,7482,4,0,6603
91,7482,4,3,6588
92,7482,4,2,6620
93,7482,4,12,6622
94,7482,4,15,6582
95,7482,4,20,6606
96,7482,4,0,6568
97,7482,4,0,6581
98,7482,4,12,6607
99,7482,4,2,6616
