,n,k,n_changes,n_matches
0,1478,6,142,1369
1,1478,6,116,1372
2,1478,6,129,1373
3,1478,6,95,1366
4,1478,6,202,1370
5,1478,6,78,1375
6,1478,6,152,1373
7,1478,6,97,1350
8,1478,6,139,1374
9,1478,6,179,1369
10,1478,6,139,1374
11,1478,6,110,1374
12,1478,6,120,1374
13,1478,6,142,1371
14,1478,6,133,1387
15,1478,6,96,1370
16,1478,6,121,1373
17,1478,6,127,1367
18,1478,6,186,1371
19,1478,6,151,1383
20,1478,6,97,1377
21,1478,6,131,1373
22,1478,6,118,1374
23,1478,6,100,1371
24,1478,6,115,1372
25,1478,6,150,1367
26,1478,6,155,1374
27,1478,6,93,1378
28,1478,6,138,1381
29,1478,6,62,1384
30,1478,6,119,1383
31,1478,6,148,1364
32,1478,6,59,1377
33,1478,6,154,1373
34,1478,6,60,1357
35,1478,6,109,1366
36,1478,6,173,1366
37,1478,6,67,1369
38,1478,6,121,1369
39,1478,6,141,1375
40,1478,6,154,1364
41,1478,6,100,1369
42,1478,6,154,1367
43,1478,6,169,1362
44,1478,6,124,1352
45,1478,6,77,1368
46,1478,6,103,1374
47,1478,6,92,1375
48,1478,6,147,1368
49,1478,6,148,1376
50,1478,6,148,1370
51,1478,6,164,1369
52,1478,6,77,1360
53,1478,6,182,1372
54,1478,6,105,1365
55,1478,6,78,1374
56,1478,6,143,1371
57,1478,6,121,1374
58,1478,6,130,1363
59,1478,6,107,1370
60,1478,6,142,1373
61,1478,6,89,1354
62,1478,6,58,1368
63,1478,6,119,1361
64,1478,6,87,1379
65,1478,6,77,1372
66,1478,6,176,1380
67,1478,6,85,1376
68,1478,6,107,1366
69,1478,6,146,1373
70,1478,6,126,1373
71,1478,6,85,1380
72,1478,6,124,1366
73,1478,6,154,1377
74,1478,6,170,1368
75,1478,6,160,1380
76,1478,6,171,1372
77,1478,6,109,1368
78,1478,6,112,1373
79,1478,6,162,1378
80,1478,6,120,1374
81,1478,6,85,1367
82,1478,6,111,1373
83,1478,6,76,1379
84,1478,6,102,1361
85,1478,6,168,1370
86,1478,6,164,1373
87,1478,6,145,1380
88,1478,6,94,1383
89,1478,6,138,1374
90,1478,6,63,1370
91,1478,6,157,1366
92,1478,6,68,1360
93,1478,6,115,1376
94,1478,6,88,1374
95,1478,6,111,1368
96,1478,6,131,1367
97,1478,6,98,1371
98,1478,6,145,1368
99,1478,6,183,1384
