,n,k,cycle_lengths_eadam,as_percent_of_matches_eadam
0,292,4,2,0.007692307692307693
1,292,4,3,0.01195219123505976
2,292,4,3,0.011627906976744186
3,292,4,5,0.01953125
4,292,4,2,0.007722007722007722
5,292,4,2,0.0076045627376425855
6,292,4,3,0.011406844106463879
7,292,4,6,0.023076923076923078
8,292,4,2,0.007692307692307693
9,292,4,5,0.0196078431372549
10,292,4,4,0.015444015444015444
11,292,4,4,0.01532567049808429
12,292,4,2,0.0076045627376425855
13,292,4,4,0.015209125475285171
14,292,4,12,0.045283018867924525
15,292,4,8,0.03162055335968379
16,292,4,6,0.023715415019762844
17,292,4,4,0.01593625498007968
18,292,4,13,0.050980392156862744
19,292,4,3,0.011764705882352941
20,292,4,4,0.01568627450980392
21,292,4,7,0.027450980392156862
22,292,4,2,0.00784313725490196
23,292,4,8,0.0311284046692607
24,292,4,2,0.007782101167315175
25,292,4,10,0.038910505836575876
26,292,4,3,0.011320754716981131
27,292,4,3,0.01171875
28,292,4,3,0.01171875
29,292,4,2,0.007633587786259542
30,292,4,2,0.007936507936507936
31,292,4,4,0.015209125475285171
32,292,4,4,0.015267175572519083
33,292,4,3,0.011627906976744186
34,292,4,3,0.011904761904761904
35,292,4,2,0.007936507936507936
36,292,4,2,0.007936507936507936
37,292,4,6,0.023346303501945526
38,292,4,6,0.023622047244094488
39,292,4,2,0.007874015748031496
40,292,4,2,0.007722007722007722
41,292,4,2,0.007722007722007722
42,292,4,2,0.007722007722007722
43,292,4,12,0.04633204633204633
44,292,4,4,0.01556420233463035
45,292,4,4,0.015444015444015444
46,292,4,2,0.007722007722007722
47,292,4,2,0.007936507936507936
48,292,4,2,0.007633587786259542
49,292,4,3,0.011450381679389313
50,292,4,9,0.033962264150943396
51,292,4,10,0.03773584905660377
52,292,4,5,0.02
53,292,4,3,0.011494252873563218
54,292,4,4,0.015873015873015872
55,292,4,2,0.007936507936507936
56,292,4,4,0.015873015873015872
57,292,4,4,0.015625
58,292,4,5,0.0196078431372549
59,292,4,2,0.00784313725490196
60,292,4,2,0.0078125
61,292,4,4,0.01568627450980392
62,292,4,3,0.01171875
63,292,4,6,0.023715415019762844
64,292,4,5,0.019230769230769232
65,292,4,2,0.007692307692307693
66,292,4,4,0.015873015873015872
67,292,4,3,0.011904761904761904
68,292,4,6,0.024096385542168676
69,292,4,2,0.007751937984496124
70,292,4,4,0.015503875968992248
71,292,4,3,0.011450381679389313
