,n,k,n_changes,n_matches
0,11223,4,0,9898
1,11223,4,0,9918
2,11223,4,0,9897
3,11223,4,8,9881
4,11223,4,0,9901
5,11223,4,9,9927
6,11223,4,0,9886
7,11223,4,2,9891
8,11223,4,4,9871
9,11223,4,4,9896
10,11223,4,10,9881
11,11223,4,33,9904
12,11223,4,7,9900
13,11223,4,6,9877
14,11223,4,10,9873
15,11223,4,11,9873
16,11223,4,0,9893
17,11223,4,2,9894
18,11223,4,13,9880
19,11223,4,20,9893
20,11223,4,17,9905
21,11223,4,7,9880
22,11223,4,0,9889
23,11223,4,0,9904
24,11223,4,6,9862
25,11223,4,2,9863
26,11223,4,0,9911
27,11223,4,13,9875
28,11223,4,0,9883
29,11223,4,3,9921
30,11223,4,0,9928
31,11223,4,7,9901
32,11223,4,3,9887
33,11223,4,17,9930
34,11223,4,7,9878
35,11223,4,0,9902
36,11223,4,0,9819
37,11223,4,13,9886
38,11223,4,0,9867
39,11223,4,5,9893
40,11223,4,7,9927
41,11223,4,2,9952
42,11223,4,6,9867
43,11223,4,8,9908
44,11223,4,6,9903
45,11223,4,7,9917
46,11223,4,15,9897
47,11223,4,7,9882
48,11223,4,4,9890
49,11223,4,6,9887
50,11223,4,4,9889
51,11223,4,0,9885
52,11223,4,0,9940
53,11223,4,4,9877
54,11223,4,0,9924
55,11223,4,6,9902
56,11223,4,13,9869
57,11223,4,2,9915
58,11223,4,0,9892
59,11223,4,8,9891
60,11223,4,22,9901
61,11223,4,0,9881
62,11223,4,0,9891
63,11223,4,13,9876
64,11223,4,0,9896
65,11223,4,0,9909
66,11223,4,3,9902
67,11223,4,2,9908
68,11223,4,0,9878
69,11223,4,9,9896
70,11223,4,0,9896
71,11223,4,2,9925
72,11223,4,5,9933
73,11223,4,0,9876
74,11223,4,6,9883
75,11223,4,26,9876
76,11223,4,0,9889
77,11223,4,6,9923
78,11223,4,6,9904
79,11223,4,9,9869
80,11223,4,8,9898
81,11223,4,0,9881
82,11223,4,16,9913
83,11223,4,8,9843
84,11223,4,37,9947
85,11223,4,0,9866
86,11223,4,2,9891
87,11223,4,4,9906
88,11223,4,3,9901
89,11223,4,2,9882
90,11223,4,0,9902
91,11223,4,0,9887
92,11223,4,15,9866
93,11223,4,0,9905
94,11223,4,5,9899
95,11223,4,7,9899
96,11223,4,0,9902
97,11223,4,12,9845
98,11223,4,15,9883
99,11223,4,2,9881
