,n,k,cycle_lengths_eadam,as_percent_of_matches_eadam
0,292,5,5,0.018656716417910446
1,292,5,4,0.014925373134328358
2,292,5,5,0.01893939393939394
3,292,5,3,0.011363636363636364
4,292,5,4,0.01509433962264151
5,292,5,3,0.011450381679389313
6,292,5,7,0.026717557251908396
7,292,5,4,0.015267175572519083
8,292,5,3,0.011450381679389313
9,292,5,3,0.011494252873563218
10,292,5,2,0.007662835249042145
11,292,5,3,0.011494252873563218
12,292,5,3,0.011320754716981131
13,292,5,3,0.011320754716981131
14,292,5,9,0.033962264150943396
15,292,5,7,0.026022304832713755
16,292,5,8,0.02973977695167286
17,292,5,2,0.00749063670411985
18,292,5,5,0.018726591760299626
19,292,5,2,0.00749063670411985
20,292,5,3,0.011235955056179775
21,292,5,6,0.022556390977443608
22,292,5,7,0.02631578947368421
23,292,5,2,0.007518796992481203
24,292,5,4,0.015151515151515152
25,292,5,9,0.03409090909090909
26,292,5,5,0.01893939393939394
27,292,5,3,0.011363636363636364
28,292,5,9,0.03409090909090909
29,292,5,3,0.011450381679389313
30,292,5,8,0.030534351145038167
31,292,5,2,0.007633587786259542
32,292,5,3,0.011450381679389313
33,292,5,16,0.05970149253731343
34,292,5,10,0.03816793893129771
35,292,5,3,0.011450381679389313
36,292,5,9,0.03435114503816794
37,292,5,2,0.00749063670411985
38,292,5,13,0.04905660377358491
39,292,5,2,0.007547169811320755
40,292,5,3,0.011194029850746268
41,292,5,2,0.007547169811320755
42,292,5,13,0.04905660377358491
43,292,5,11,0.04182509505703422
44,292,5,6,0.022556390977443608
45,292,5,3,0.011278195488721804
46,292,5,8,0.03018867924528302
47,292,5,4,0.01486988847583643
48,292,5,10,0.03717472118959108
49,292,5,2,0.007434944237918215
50,292,5,6,0.022900763358778626
51,292,5,6,0.022900763358778626
52,292,5,7,0.026717557251908396
53,292,5,2,0.00749063670411985
54,292,5,8,0.0299625468164794
55,292,5,2,0.00749063670411985
56,292,5,5,0.01845018450184502
57,292,5,2,0.007380073800738007
58,292,5,12,0.04460966542750929
59,292,5,2,0.007434944237918215
60,292,5,2,0.007547169811320755
61,292,5,4,0.01509433962264151
62,292,5,3,0.011278195488721804
63,292,5,4,0.014925373134328358
64,292,5,2,0.007575757575757576
65,292,5,2,0.007575757575757576
66,292,5,15,0.05639097744360902
67,292,5,3,0.011278195488721804
68,292,5,9,0.03383458646616541
69,292,5,9,0.034220532319391636
