,n,k,n_changes_eadam,n_matches,n_iterations
0,7482,3,0,6270,13
1,7482,3,4,6307,20
2,7482,3,0,6283,17
3,7482,3,0,6250,14
4,7482,3,4,6287,17
5,7482,3,6,6332,17
6,7482,3,0,6272,12
7,7482,3,0,6280,13
8,7482,3,0,6299,15
9,7482,3,4,6324,16
10,7482,3,0,6304,15
11,7482,3,0,6282,17
12,7482,3,0,6264,15
13,7482,3,0,6255,14
14,7482,3,0,6266,14
15,7482,3,0,6306,15
16,7482,3,0,6318,17
17,7482,3,0,6280,15
18,7482,3,0,6296,13
19,7482,3,0,6254,14
20,7482,3,0,6269,18
21,7482,3,0,6279,13
22,7482,3,0,6265,23
23,7482,3,0,6286,22
24,7482,3,4,6298,14
25,7482,3,0,6314,15
26,7482,3,0,6276,15
27,7482,3,0,6305,14
28,7482,3,0,6281,17
29,7482,3,4,6272,15
30,7482,3,4,6253,15
31,7482,3,0,6268,15
32,7482,3,10,6332,14
33,7482,3,0,6292,17
34,7482,3,0,6313,14
35,7482,3,4,6304,16
36,7482,3,0,6288,16
37,7482,3,0,6319,18
38,7482,3,0,6322,16
39,7482,3,0,6307,17
40,7482,3,0,6270,15
41,7482,3,0,6310,20
42,7482,3,0,6303,15
43,7482,3,0,6259,13
44,7482,3,0,6287,18
45,7482,3,6,6268,14
46,7482,3,0,6302,16
47,7482,3,0,6270,20
48,7482,3,4,6277,17
49,7482,3,0,6283,14
50,7482,3,10,6252,16
51,7482,3,0,6314,18
52,7482,3,4,6294,16
53,7482,3,0,6270,15
54,7482,3,4,6314,13
55,7482,3,0,6251,12
56,7482,3,4,6286,17
57,7482,3,0,6287,13
58,7482,3,0,6280,17
59,7482,3,0,6311,13
60,7482,3,4,6284,15
61,7482,3,0,6307,14
62,7482,3,0,6273,15
63,7482,3,0,6292,16
64,7482,3,6,6296,18
65,7482,3,8,6284,15
66,7482,3,0,6291,13
67,7482,3,0,6292,15
68,7482,3,12,6295,14
69,7482,3,0,6310,14
70,7482,3,8,6290,14
71,7482,3,0,6281,15
72,7482,3,0,6277,16
73,7482,3,6,6306,16
74,7482,3,4,6334,15
75,7482,3,6,6295,19
76,7482,3,0,6292,15
77,7482,3,0,6316,14
78,7482,3,0,6265,14
79,7482,3,0,6300,17
80,7482,3,0,6257,13
81,7482,3,0,6278,18
82,7482,3,0,6267,24
83,7482,3,0,6271,13
84,7482,3,0,6288,15
85,7482,3,0,6315,14
86,7482,3,0,6290,14
87,7482,3,0,6274,19
88,7482,3,0,6268,11
89,7482,3,10,6239,15
90,7482,3,0,6260,18
91,7482,3,0,6320,13
92,7482,3,0,6236,19
93,7482,3,0,6304,15
94,7482,3,0,6277,22
95,7482,3,0,6262,18
96,7482,3,0,6281,13
97,7482,3,8,6324,14
98,7482,3,0,6265,14
99,7482,3,0,6295,18
