,n,k,n_changes,n_matches
0,11223,8,2386,10654
1,11223,8,2458,10670
2,11223,8,2575,10689
3,11223,8,2477,10675
4,11223,8,2509,10682
5,11223,8,2545,10676
6,11223,8,2665,10662
7,11223,8,2287,10653
8,11223,8,2695,10702
9,11223,8,2555,10689
10,11223,8,2343,10697
11,11223,8,2567,10669
12,11223,8,2558,10694
13,11223,8,2354,10696
14,11223,8,2581,10669
15,11223,8,2529,10679
16,11223,8,2422,10706
17,11223,8,2434,10684
18,11223,8,2615,10684
19,11223,8,2530,10683
20,11223,8,2428,10671
21,11223,8,2287,10665
22,11223,8,2489,10671
23,11223,8,2453,10665
24,11223,8,2536,10720
25,11223,8,2575,10668
26,11223,8,2511,10683
27,11223,8,2503,10679
28,11223,8,2473,10690
29,11223,8,2608,10686
30,11223,8,2469,10683
31,11223,8,2350,10677
32,11223,8,2529,10685
33,11223,8,2674,10658
34,11223,8,2586,10696
35,11223,8,2255,10690
36,11223,8,2364,10657
37,11223,8,2315,10683
38,11223,8,2350,10679
39,11223,8,2380,10676
40,11223,8,2482,10653
41,11223,8,2497,10623
42,11223,8,2347,10677
43,11223,8,2391,10673
44,11223,8,2621,10707
45,11223,8,2600,10661
46,11223,8,2362,10662
47,11223,8,2644,10674
48,11223,8,2622,10686
49,11223,8,2227,10632
50,11223,8,2721,10672
51,11223,8,2241,10693
52,11223,8,2522,10697
53,11223,8,2564,10679
54,11223,8,2586,10675
55,11223,8,2697,10689
56,11223,8,2527,10688
57,11223,8,2258,10636
58,11223,8,2586,10688
59,11223,8,2517,10671
60,11223,8,2669,10639
61,11223,8,2574,10697
62,11223,8,2354,10679
63,11223,8,2565,10687
64,11223,8,2709,10659
65,11223,8,2312,10678
66,11223,8,2457,10692
67,11223,8,2425,10688
68,11223,8,2380,10673
69,11223,8,2373,10666
70,11223,8,2507,10671
71,11223,8,2636,10684
72,11223,8,2414,10665
73,11223,8,2672,10657
74,11223,8,2657,10668
75,11223,8,2340,10666
76,11223,8,2421,10673
77,11223,8,2536,10705
78,11223,8,2330,10659
79,11223,8,2487,10699
80,11223,8,2292,10705
81,11223,8,2441,10663
82,11223,8,2618,10687
83,11223,8,2353,10690
84,11223,8,2455,10702
85,11223,8,2635,10685
86,11223,8,2498,10686
87,11223,8,2260,10687
88,11223,8,2685,10663
89,11223,8,2570,10667
90,11223,8,2462,10656
91,11223,8,2360,10684
92,11223,8,2445,10671
93,11223,8,2473,10677
94,11223,8,2407,10656
95,11223,8,2425,10676
96,11223,8,2617,10662
97,11223,8,2492,10670
98,11223,8,2472,10681
99,11223,8,2389,10689
