,n,k,n_changes_eadam,n_matches,n_iterations
0,3325,3,0,2801,12
1,3325,3,0,2797,13
2,3325,3,0,2799,15
3,3325,3,0,2819,12
4,3325,3,4,2803,13
5,3325,3,0,2790,14
6,3325,3,0,2805,14
7,3325,3,4,2789,11
8,3325,3,0,2810,15
9,3325,3,0,2783,12
10,3325,3,4,2812,13
11,3325,3,0,2772,11
12,3325,3,0,2806,14
13,3325,3,10,2798,12
14,3325,3,0,2797,20
15,3325,3,8,2805,16
16,3325,3,18,2776,18
17,3325,3,0,2797,15
18,3325,3,0,2805,14
19,3325,3,0,2787,17
20,3325,3,0,2794,14
21,3325,3,14,2796,17
22,3325,3,0,2790,14
23,3325,3,4,2802,15
24,3325,3,14,2777,12
25,3325,3,8,2814,22
26,3325,3,0,2784,11
27,3325,3,0,2797,11
28,3325,3,4,2801,12
29,3325,3,0,2798,18
30,3325,3,0,2815,13
31,3325,3,0,2791,15
32,3325,3,0,2811,15
33,3325,3,0,2784,15
34,3325,3,0,2819,17
35,3325,3,0,2785,14
36,3325,3,0,2803,13
37,3325,3,4,2801,12
38,3325,3,0,2787,20
39,3325,3,0,2786,12
40,3325,3,0,2807,19
41,3325,3,0,2779,12
42,3325,3,0,2801,13
43,3325,3,0,2790,16
44,3325,3,4,2802,15
45,3325,3,0,2795,14
46,3325,3,0,2788,16
47,3325,3,0,2775,15
48,3325,3,0,2801,13
49,3325,3,0,2816,19
50,3325,3,0,2785,18
51,3325,3,0,2811,14
52,3325,3,8,2799,19
53,3325,3,0,2790,15
54,3325,3,0,2798,14
55,3325,3,4,2800,12
56,3325,3,0,2796,11
57,3325,3,0,2798,11
58,3325,3,0,2797,15
59,3325,3,0,2765,13
60,3325,3,0,2799,13
61,3325,3,0,2783,17
62,3325,3,0,2760,17
63,3325,3,14,2787,12
64,3325,3,0,2784,11
65,3325,3,0,2784,22
66,3325,3,0,2779,13
67,3325,3,0,2781,12
68,3325,3,0,2799,14
69,3325,3,4,2793,15
70,3325,3,0,2788,16
71,3325,3,0,2781,14
72,3325,3,0,2784,12
73,3325,3,0,2823,11
74,3325,3,0,2779,10
75,3325,3,0,2784,17
76,3325,3,0,2769,13
77,3325,3,0,2769,17
78,3325,3,0,2792,17
79,3325,3,0,2785,16
80,3325,3,0,2773,20
81,3325,3,0,2794,15
82,3325,3,6,2797,15
83,3325,3,0,2785,16
84,3325,3,8,2780,14
85,3325,3,10,2791,15
86,3325,3,0,2812,13
87,3325,3,0,2798,12
88,3325,3,0,2802,14
89,3325,3,0,2798,13
90,3325,3,0,2794,13
91,3325,3,0,2786,13
92,3325,3,0,2787,14
93,3325,3,0,2790,14
94,3325,3,0,2811,13
95,3325,3,0,2801,13
96,3325,3,0,2788,12
97,3325,3,0,2811,11
98,3325,3,0,2803,14
99,3325,3,6,2812,14
