,n,k,n_changes,n_matches
0,195,6,28,179
1,195,6,2,181
2,195,6,19,182
3,195,6,15,184
4,195,6,4,184
5,195,6,30,181
6,195,6,23,179
7,195,6,47,182
8,195,6,26,182
9,195,6,20,183
10,195,6,8,180
11,195,6,39,186
12,195,6,23,181
13,195,6,17,180
14,195,6,11,183
15,195,6,30,181
16,195,6,28,183
17,195,6,9,178
18,195,6,28,183
19,195,6,28,186
20,195,6,0,182
21,195,6,7,173
22,195,6,14,180
23,195,6,17,180
24,195,6,36,178
25,195,6,34,180
26,195,6,7,182
27,195,6,9,181
28,195,6,12,183
29,195,6,5,179
30,195,6,8,183
31,195,6,16,183
32,195,6,32,183
33,195,6,51,181
34,195,6,3,183
35,195,6,33,185
36,195,6,27,183
37,195,6,27,178
38,195,6,14,181
39,195,6,16,181
40,195,6,24,182
41,195,6,12,183
42,195,6,26,181
43,195,6,24,179
44,195,6,36,181
45,195,6,0,181
46,195,6,15,181
47,195,6,2,183
48,195,6,25,183
49,195,6,43,178
50,195,6,30,183
51,195,6,6,177
52,195,6,15,182
53,195,6,7,182
54,195,6,7,180
55,195,6,0,180
56,195,6,7,184
57,195,6,28,184
58,195,6,33,183
59,195,6,35,179
60,195,6,3,183
61,195,6,13,181
62,195,6,12,182
63,195,6,21,182
64,195,6,21,180
65,195,6,41,181
66,195,6,52,187
67,195,6,3,178
68,195,6,5,179
69,195,6,5,182
70,195,6,27,180
71,195,6,30,184
72,195,6,6,180
73,195,6,28,180
74,195,6,27,184
75,195,6,18,181
76,195,6,15,180
77,195,6,32,180
78,195,6,17,182
79,195,6,17,180
80,195,6,27,182
81,195,6,18,179
82,195,6,2,185
83,195,6,31,179
84,195,6,13,180
85,195,6,27,178
86,195,6,24,180
87,195,6,8,184
88,195,6,24,180
89,195,6,26,181
90,195,6,46,184
91,195,6,29,178
92,195,6,11,177
93,195,6,26,186
94,195,6,28,185
95,195,6,20,182
96,195,6,32,185
97,195,6,0,184
98,195,6,21,180
99,195,6,38,182
