,n,k,n_changes_eadam,n_matches,n_iterations
0,1478,5,52,1352,39
1,1478,5,106,1341,35
2,1478,5,114,1342,28
3,1478,5,34,1339,39
4,1478,5,128,1350,35
5,1478,5,32,1338,44
6,1478,5,26,1342,38
7,1478,5,28,1338,42
8,1478,5,64,1346,22
9,1478,5,70,1348,32
10,1478,5,52,1347,22
11,1478,5,0,1338,31
12,1478,5,72,1344,24
13,1478,5,54,1345,47
14,1478,5,32,1351,33
15,1478,5,8,1346,50
16,1478,5,18,1347,30
17,1478,5,30,1341,48
18,1478,5,56,1350,41
19,1478,5,16,1336,54
20,1478,5,88,1341,41
21,1478,5,146,1343,32
22,1478,5,16,1343,43
23,1478,5,156,1351,26
24,1478,5,6,1326,31
25,1478,5,22,1344,27
26,1478,5,108,1339,28
27,1478,5,106,1332,35
28,1478,5,26,1339,40
29,1478,5,38,1346,25
30,1478,5,108,1338,37
31,1478,5,20,1336,29
32,1478,5,30,1329,28
33,1478,5,70,1340,32
34,1478,5,106,1332,38
35,1478,5,120,1341,34
36,1478,5,48,1354,31
37,1478,5,88,1331,37
38,1478,5,36,1340,39
39,1478,5,30,1345,36
40,1478,5,36,1348,33
41,1478,5,42,1334,19
42,1478,5,42,1348,31
43,1478,5,16,1342,30
44,1478,5,20,1348,32
45,1478,5,68,1349,27
46,1478,5,38,1351,36
47,1478,5,114,1339,22
48,1478,5,78,1341,37
49,1478,5,40,1346,18
50,1478,5,24,1340,37
51,1478,5,106,1358,32
52,1478,5,94,1347,36
53,1478,5,30,1348,22
54,1478,5,76,1346,41
55,1478,5,86,1349,53
56,1478,5,48,1334,30
57,1478,5,72,1333,27
58,1478,5,46,1334,39
59,1478,5,46,1340,39
60,1478,5,154,1349,22
61,1478,5,10,1350,35
62,1478,5,60,1350,44
63,1478,5,50,1340,37
64,1478,5,104,1351,22
65,1478,5,42,1344,23
66,1478,5,24,1335,45
67,1478,5,24,1349,47
68,1478,5,8,1345,32
69,1478,5,18,1339,37
70,1478,5,44,1326,31
71,1478,5,108,1340,29
72,1478,5,8,1356,30
73,1478,5,16,1336,26
74,1478,5,48,1352,24
75,1478,5,50,1338,41
76,1478,5,26,1343,42
77,1478,5,50,1342,27
78,1478,5,66,1351,38
79,1478,5,92,1345,43
80,1478,5,46,1347,26
81,1478,5,48,1339,44
82,1478,5,24,1334,27
83,1478,5,18,1341,26
84,1478,5,94,1350,28
85,1478,5,6,1337,30
86,1478,5,0,1341,62
87,1478,5,22,1349,45
88,1478,5,54,1345,31
89,1478,5,26,1338,33
90,1478,5,70,1348,31
91,1478,5,96,1345,45
92,1478,5,34,1351,32
93,1478,5,88,1344,48
94,1478,5,96,1348,28
95,1478,5,30,1349,47
96,1478,5,18,1345,23
97,1478,5,18,1335,43
98,1478,5,6,1341,38
99,1478,5,52,1345,42
