,n,k,cycle_lengths_eadam,as_percent_of_matches_eadam
0,1478,4,4,0.0030441400304414
1,1478,4,14,0.010744435917114352
2,1478,4,2,0.0015349194167306216
3,1478,4,3,0.0023023791250959325
4,1478,4,3,0.0022988505747126436
5,1478,4,8,0.006083650190114068
6,1478,4,6,0.004594180704441042
7,1478,4,4,0.0030627871362940277
8,1478,4,2,0.0015349194167306216
9,1478,4,2,0.0015349194167306216
10,1478,4,2,0.0015349194167306216
11,1478,4,7,0.005443234836702955
12,1478,4,2,0.0015552099533437014
13,1478,4,10,0.0076511094108645756
14,1478,4,5,0.0038255547054322878
15,1478,4,2,0.0015420200462606013
16,1478,4,2,0.0015420200462606013
17,1478,4,2,0.0015503875968992248
18,1478,4,2,0.0015503875968992248
19,1478,4,2,0.0015372790161414297
20,1478,4,12,0.009097801364670205
21,1478,4,2,0.001516300227445034
22,1478,4,3,0.0023094688221709007
23,1478,4,8,0.006158583525789068
24,1478,4,5,0.003849114703618168
25,1478,4,5,0.0038819875776397515
26,1478,4,9,0.006891271056661562
27,1478,4,4,0.0030627871362940277
28,1478,4,5,0.0038284839203675345
29,1478,4,2,0.0015515903801396431
30,1478,4,4,0.0031031807602792862
31,1478,4,2,0.0015515903801396431
32,1478,4,2,0.0015220700152207
33,1478,4,3,0.00228310502283105
34,1478,4,9,0.00684931506849315
35,1478,4,7,0.005430566330488751
36,1478,4,2,0.0015372790161414297
37,1478,4,2,0.0015267175572519084
38,1478,4,2,0.0015267175572519084
39,1478,4,4,0.0030534351145038168
40,1478,4,6,0.004580152671755725
41,1478,4,7,0.005434782608695652
42,1478,4,3,0.002329192546583851
43,1478,4,11,0.008540372670807454
44,1478,4,3,0.0023023791250959325
45,1478,4,6,0.0045871559633027525
46,1478,4,2,0.0015220700152207
47,1478,4,2,0.0015313935681470138
48,1478,4,3,0.0022935779816513763
49,1478,4,3,0.002276176024279211
50,1478,4,2,0.0015174506828528073
51,1478,4,2,0.0015455950540958269
52,1478,4,11,0.00834597875569044
53,1478,4,2,0.0015600624024961
54,1478,4,2,0.001530221882172915
55,1478,4,12,0.00913937547600914
56,1478,4,17,0.013076923076923076
57,1478,4,3,0.002307692307692308
58,1478,4,2,0.0015220700152207
59,1478,4,2,0.0015220700152207
60,1478,4,10,0.007639419404125287
61,1478,4,2,0.0015278838808250573
62,1478,4,14,0.010711553175210406
63,1478,4,3,0.002307692307692308
64,1478,4,2,0.0015360983102918587
65,1478,4,2,0.001516300227445034
66,1478,4,8,0.006130268199233717
67,1478,4,5,0.0038314176245210726
68,1478,4,3,0.002313030069390902
69,1478,4,2,0.0015420200462606013
70,1478,4,11,0.00843558282208589
71,1478,4,2,0.0015255530129672007
72,1478,4,2,0.001524390243902439
73,1478,4,3,0.00231839258114374
74,1478,4,3,0.00231839258114374
75,1478,4,7,0.005311077389984826
76,1478,4,7,0.005397070161912105
77,1478,4,3,0.002304147465437788
78,1478,4,6,0.0045906656465187455
79,1478,4,4,0.00306044376434583
80,1478,4,2,0.0015220700152207
81,1478,4,18,0.013910355486862442
82,1478,4,4,0.0030911901081916537
83,1478,4,4,0.0030581039755351682
84,1478,4,3,0.0023023791250959325
85,1478,4,2,0.001524390243902439
86,1478,4,3,0.002297090352220521
87,1478,4,2,0.0015349194167306216
88,1478,4,3,0.0023023791250959325
89,1478,4,6,0.004618937644341801
90,1478,4,2,0.001524390243902439
