,n,k,cycle_lengths_eadam,as_percent_of_matches_eadam
0,85223,5,98,0.0012663952962460425
1,85223,5,236,0.003049686631776184
2,85223,5,165,0.0021321961620469083
3,85223,5,70,0.0009045680687471732
4,85223,5,125,0.0016153001227628093
5,85223,5,11,0.00014214641080312722
6,85223,5,26,0.00033598242553466433
7,85223,5,26,0.00033598242553466433
8,85223,5,12,0.0001550688117852297
9,85223,5,2,2.584480196420495e-05
10,85223,5,4,5.16896039284099e-05
11,85223,5,118,0.0015261054564736616
12,85223,5,65,0.0008406513107693899
13,85223,5,59,0.0007630527282368308
14,85223,5,125,0.0016166371360949807
15,85223,5,13,0.00016813026215387798
16,85223,5,3,3.8799291266279534e-05
17,85223,5,167,0.0021598272138228943
18,85223,5,86,0.0011122463496333467
19,85223,5,20,0.0002586619417751969
20,85223,5,9,0.00011639787379883861
21,85223,5,27,0.0003491936213965158
22,85223,5,13,0.00016813026215387798
23,85223,5,14,0.00018106335924263783
24,85223,5,7,9.053167962131892e-05
25,85223,5,9,0.00011639787379883861
26,85223,5,5,6.466548544379923e-05
27,85223,5,50,0.0006458029267788642
28,85223,5,38,0.0004908102243519367
29,85223,5,82,0.0010591167999173372
30,85223,5,21,0.00027123722924712293
31,85223,5,132,0.0017049197266962013
32,85223,5,232,0.00299652558025393
33,85223,5,4,5.166423414230913e-05
34,85223,5,25,0.0003229014633894321
35,85223,5,98,0.0012657737364865738
36,85223,5,46,0.000594138692636555
37,85223,5,13,0.00016790876096250468
38,85223,5,26,0.00033581752192500937
39,85223,5,11,0.0001420766438913501
40,85223,5,5,6.458029267788641e-05
41,85223,5,3,3.874817560673185e-05
42,85223,5,2,2.5832117071154565e-05
43,85223,5,4,5.166423414230913e-05
44,85223,5,34,0.0004395377097499806
45,85223,5,161,0.0020813403314631435
46,85223,5,72,0.0009307857382940765
47,85223,5,149,0.0019262093750807973
48,85223,5,109,0.0014091061871396437
49,85223,5,79,0.0010212787961837784
50,85223,5,45,0.0005817410864337978
51,85223,5,58,0.0007497996225146728
52,85223,5,47,0.0006075962458308555
53,85223,5,44,0.000568813506735269
54,85223,5,9,0.00011634821728675957
55,85223,5,37,0.0004783204488455671
56,85223,5,77,0.0009943310218365423
57,85223,5,115,0.001485039837807823
58,85223,5,266,0.0034349617117989642
59,85223,5,111,0.0014333862782318987
60,85223,5,4,5.1653559575924275e-05
61,85223,5,92,0.0011880318702462583
62,85223,5,7,9.039372925786749e-05
63,85223,5,4,5.1653559575924275e-05
64,85223,5,87,0.0011237696659691545
65,85223,5,70,0.0009041824898602392
66,85223,5,641,0.008279728228577334
67,85223,5,43,0.0005554263866284326
68,85223,5,76,0.000981683846133974
69,85223,5,38,0.000490841923066987
70,85223,5,4,5.1667570849156524e-05
71,85223,5,25,0.0003229223178072283
72,85223,5,54,0.0006975122064636131
73,85223,5,54,0.0006975122064636131
74,85223,5,9,0.00011625203441060219
75,85223,5,9,0.00011625203441060219
76,85223,5,167,0.002155088978074873
77,85223,5,282,0.0036391322863300254
78,85223,5,95,0.0012259488198629518
79,85223,5,19,0.00024518976397259036
80,85223,5,115,0.0014840433082551523
81,85223,5,6,7.742834651766011e-05
82,85223,5,49,0.0006323314965608909
83,85223,5,20,0.0002580944883922004
84,85223,5,38,0.0004903795279451807
85,85223,5,6,7.742834651766011e-05
86,85223,5,150,0.001936858415649816
87,85223,5,63,0.0008134805345729227
88,85223,5,58,0.0007489185873845955
89,85223,5,43,0.0005552327458196139
90,85223,5,23,0.00029698495706630514
91,85223,5,69,0.0008909548711989153
92,85223,5,59,0.000761830976822261
93,85223,5,32,0.00041319646200529405
94,85223,5,24,0.00030989734650397054
95,85223,5,7,9.038672606365807e-05
96,85223,5,12,0.00015494867325198527
97,85223,5,140,0.0018091127594138474
98,85223,5,75,0.0009691675496859897
99,85223,5,107,0.001382679037552012
100,85223,5,51,0.000659033933786473
101,85223,5,103,0.0013309901015687593
102,85223,5,66,0.000852867443723671
103,85223,5,76,0.0009820897836818028
104,85223,5,28,0.0003618225518827695
105,85223,5,13,0.00016798904194557156
106,85223,5,4,5.168893598325279e-05
