,n,k,n_changes_eadam,n_matches,n_iterations
0,438,3,30,362,7
1,438,3,0,373,10
2,438,3,0,363,9
3,438,3,16,366,10
4,438,3,0,365,8
5,438,3,6,374,10
6,438,3,0,362,12
7,438,3,0,367,8
8,438,3,4,366,10
9,438,3,0,371,9
10,438,3,0,378,8
11,438,3,0,370,10
12,438,3,4,371,11
13,438,3,0,372,11
14,438,3,0,370,17
15,438,3,6,372,11
16,438,3,0,368,9
17,438,3,10,374,10
18,438,3,0,367,10
19,438,3,0,374,12
20,438,3,0,364,12
21,438,3,0,365,7
22,438,3,6,367,9
23,438,3,4,362,9
24,438,3,0,372,9
25,438,3,0,361,8
26,438,3,0,362,7
27,438,3,0,374,10
28,438,3,4,365,8
29,438,3,0,361,9
30,438,3,0,371,7
31,438,3,0,378,9
32,438,3,0,368,12
33,438,3,0,376,7
34,438,3,0,365,10
35,438,3,0,374,8
36,438,3,4,368,9
37,438,3,0,373,10
38,438,3,0,357,8
39,438,3,8,371,10
40,438,3,0,369,9
41,438,3,0,373,13
42,438,3,0,369,17
43,438,3,0,370,10
44,438,3,14,369,8
45,438,3,0,368,10
46,438,3,0,367,11
47,438,3,0,362,13
48,438,3,0,370,12
49,438,3,0,376,10
50,438,3,0,367,10
51,438,3,0,370,12
52,438,3,0,372,7
53,438,3,0,373,8
54,438,3,0,365,8
55,438,3,0,366,9
56,438,3,0,370,20
57,438,3,0,362,11
58,438,3,6,373,8
59,438,3,0,365,11
60,438,3,0,369,11
61,438,3,0,368,8
62,438,3,0,375,7
63,438,3,0,377,8
64,438,3,0,366,12
65,438,3,0,367,7
66,438,3,6,367,11
67,438,3,0,363,20
68,438,3,0,370,11
69,438,3,0,374,10
70,438,3,0,360,9
71,438,3,0,365,9
72,438,3,0,370,9
73,438,3,0,368,11
74,438,3,4,364,10
75,438,3,0,373,10
76,438,3,0,360,7
77,438,3,4,381,12
78,438,3,0,370,9
79,438,3,0,380,15
80,438,3,0,359,13
81,438,3,0,365,9
82,438,3,0,361,7
83,438,3,4,368,10
84,438,3,0,367,13
85,438,3,18,369,7
86,438,3,0,370,11
87,438,3,0,365,11
88,438,3,0,372,14
89,438,3,0,361,8
90,438,3,0,360,11
91,438,3,4,371,8
92,438,3,0,367,9
93,438,3,0,373,16
94,438,3,0,373,11
95,438,3,10,365,9
96,438,3,0,364,7
97,438,3,0,370,7
98,438,3,0,364,9
99,438,3,0,374,7
