,n,k,cycle_lengths,as_percent_of_matches
0,438,6,26,0.06403940886699508
1,438,6,20,0.04926108374384237
2,438,6,13,0.03201970443349754
3,438,6,3,0.007389162561576354
4,438,6,48,0.12060301507537688
5,438,6,35,0.08620689655172414
6,438,6,7,0.017241379310344827
7,438,6,7,0.0171990171990172
8,438,6,5,0.012285012285012284
9,438,6,18,0.044009779951100246
10,438,6,11,0.02689486552567237
11,438,6,8,0.019559902200488997
12,438,6,8,0.019656019656019656
13,438,6,14,0.0343980343980344
14,438,6,21,0.051597051597051594
15,438,6,8,0.019851116625310174
16,438,6,4,0.009925558312655087
17,438,6,2,0.004962779156327543
18,438,6,33,0.0829145728643216
19,438,6,5,0.01256281407035176
20,438,6,29,0.07090464547677261
21,438,6,4,0.009779951100244499
22,438,6,2,0.004889975550122249
23,438,6,27,0.06601466992665037
24,438,6,11,0.02689486552567237
25,438,6,37,0.09068627450980392
26,438,6,4,0.00980392156862745
27,438,6,9,0.022058823529411766
28,438,6,18,0.04411764705882353
29,438,6,15,0.03676470588235294
30,438,6,2,0.004901960784313725
31,438,6,5,0.012254901960784314
32,438,6,4,0.00980392156862745
33,438,6,17,0.04218362282878412
34,438,6,27,0.0661764705882353
35,438,6,17,0.041666666666666664
36,438,6,13,0.031862745098039214
37,438,6,3,0.007352941176470588
38,438,6,15,0.03712871287128713
39,438,6,13,0.03217821782178218
40,438,6,44,0.10891089108910891
41,438,6,3,0.007425742574257425
42,438,6,7,0.017326732673267328
43,438,6,56,0.13861386138613863
44,438,6,23,0.05721393034825871
45,438,6,12,0.029850746268656716
46,438,6,12,0.029850746268656716
47,438,6,5,0.012437810945273632
48,438,6,30,0.07481296758104738
49,438,6,14,0.034912718204488775
50,438,6,3,0.007481296758104738
51,438,6,2,0.004987531172069825
52,438,6,25,0.06097560975609756
53,438,6,19,0.046341463414634146
54,438,6,2,0.004878048780487805
55,438,6,3,0.007317073170731708
56,438,6,5,0.012195121951219513
57,438,6,2,0.004878048780487805
58,438,6,55,0.13580246913580246
59,438,6,4,0.009876543209876543
60,438,6,2,0.0049382716049382715
61,438,6,3,0.007462686567164179
62,438,6,23,0.05721393034825871
63,438,6,25,0.06142506142506143
64,438,6,8,0.019656019656019656
65,438,6,2,0.004914004914004914
66,438,6,3,0.007371007371007371
67,438,6,8,0.01927710843373494
68,438,6,11,0.02650602409638554
69,438,6,2,0.004819277108433735
70,438,6,3,0.007228915662650603
71,438,6,13,0.03201970443349754
72,438,6,9,0.022167487684729065
73,438,6,2,0.0049261083743842365
74,438,6,5,0.012315270935960592
75,438,6,17,0.041463414634146344
76,438,6,7,0.01707317073170732
77,438,6,4,0.00975609756097561
78,438,6,2,0.004878048780487805
79,438,6,3,0.007462686567164179
80,438,6,4,0.00975609756097561
81,438,6,13,0.03170731707317073
82,438,6,3,0.007317073170731708
83,438,6,3,0.007481296758104738
84,438,6,6,0.014962593516209476
85,438,6,3,0.007481296758104738
86,438,6,3,0.007481296758104738
87,438,6,2,0.004987531172069825
88,438,6,42,0.1024390243902439
89,438,6,2,0.004878048780487805
90,438,6,62,0.15270935960591134
91,438,6,5,0.012135922330097087
92,438,6,9,0.021844660194174758
93,438,6,34,0.0825242718446602
94,438,6,7,0.01699029126213592
95,438,6,42,0.1037037037037037
96,438,6,10,0.024691358024691357
97,438,6,7,0.01728395061728395
98,438,6,2,0.0049382716049382715
99,438,6,7,0.01728395061728395
100,438,6,8,0.0196078431372549
101,438,6,2,0.004901960784313725
102,438,6,5,0.012254901960784314
103,438,6,56,0.1382716049382716
104,438,6,12,0.02962962962962963
105,438,6,16,0.03902439024390244
106,438,6,22,0.05365853658536585
107,438,6,14,0.034739454094292806
108,438,6,26,0.06451612903225806
109,438,6,5,0.01240694789081886
110,438,6,5,0.01240694789081886
111,438,6,2,0.004962779156327543
112,438,6,3,0.007444168734491315
113,438,6,6,0.014814814814814815
114,438,6,31,0.07654320987654321
115,438,6,19,0.04691358024691358
116,438,6,5,0.012345679012345678
117,438,6,3,0.007407407407407408
118,438,6,8,0.019753086419753086
119,438,6,2,0.0049382716049382715
120,438,6,2,0.0049382716049382715
121,438,6,19,0.04656862745098039
122,438,6,3,0.007352941176470588
123,438,6,5,0.012254901960784314
124,438,6,3,0.007352941176470588
125,438,6,2,0.004901960784313725
126,438,6,13,0.03201970443349754
127,438,6,5,0.012315270935960592
128,438,6,22,0.055
129,438,6,16,0.04
130,438,6,9,0.0225
131,438,6,9,0.022167487684729065
132,438,6,46,0.11330049261083744
133,438,6,6,0.014778325123152709
134,438,6,3,0.007389162561576354
135,438,6,18,0.043689320388349516
136,438,6,16,0.038834951456310676
137,438,6,2,0.0049261083743842365
138,438,6,9,0.022167487684729065
139,438,6,32,0.07881773399014778
140,438,6,14,0.034482758620689655
141,438,6,2,0.0049261083743842365
142,438,6,4,0.009852216748768473
143,438,6,8,0.019656019656019656
144,438,6,22,0.05405405405405406
145,438,6,47,0.11352657004830918
146,438,6,18,0.04433497536945813
147,438,6,6,0.014778325123152709
148,438,6,2,0.0049261083743842365
149,438,6,38,0.09223300970873786
150,438,6,11,0.02669902912621359
151,438,6,3,0.007281553398058253
152,438,6,3,0.007462686567164179
153,438,6,32,0.07960199004975124
154,438,6,12,0.029850746268656716
155,438,6,24,0.05970149253731343
156,438,6,14,0.03482587064676617
157,438,6,5,0.012437810945273632
158,438,6,2,0.004975124378109453
159,438,6,2,0.004975124378109453
160,438,6,6,0.01488833746898263
161,438,6,7,0.017369727047146403
162,438,6,24,0.05955334987593052
163,438,6,24,0.05867970660146699
164,438,6,2,0.0049261083743842365
165,438,6,2,0.0049261083743842365
166,438,6,38,0.09359605911330049
167,438,6,8,0.019704433497536946
168,438,6,59,0.14603960396039603
169,438,6,7,0.017326732673267328
170,438,6,21,0.05236907730673317
171,438,6,13,0.032418952618453865
172,438,6,6,0.014962593516209476
173,438,6,2,0.004987531172069825
174,438,6,21,0.05236907730673317
175,438,6,55,0.13580246913580246
176,438,6,11,0.027160493827160494
177,438,6,3,0.007407407407407408
178,438,6,54,0.13202933985330073
179,438,6,4,0.009779951100244499
180,438,6,3,0.007444168734491315
181,438,6,29,0.07196029776674938
182,438,6,15,0.03722084367245657
183,438,6,4,0.009925558312655087
184,438,6,43,0.10513447432762836
185,438,6,23,0.05623471882640587
186,438,6,14,0.034229828850855744
187,438,6,2,0.004889975550122249
188,438,6,2,0.004889975550122249
189,438,6,3,0.007334963325183374
190,438,6,10,0.024509803921568627
191,438,6,6,0.014705882352941176
192,438,6,13,0.03209876543209877
193,438,6,8,0.019753086419753086
194,438,6,2,0.0049382716049382715
195,438,6,5,0.012345679012345678
196,438,6,17,0.04176904176904177
197,438,6,6,0.014742014742014743
198,438,6,6,0.014742014742014743
199,438,6,2,0.004914004914004914
200,438,6,11,0.027093596059113302
201,438,6,12,0.029556650246305417
202,438,6,15,0.03694581280788178
203,438,6,2,0.0049261083743842365
204,438,6,32,0.07920792079207921
205,438,6,3,0.007425742574257425
206,438,6,19,0.046798029556650245
207,438,6,6,0.014705882352941176
208,438,6,37,0.09068627450980392
209,438,6,5,0.012254901960784314
210,438,6,33,0.08229426433915212
211,438,6,4,0.00997506234413965
212,438,6,4,0.00997506234413965
213,438,6,42,0.10344827586206896
214,438,6,37,0.09135802469135802
215,438,6,19,0.04691358024691358
216,438,6,11,0.027160493827160494
217,438,6,4,0.009876543209876543
218,438,6,18,0.04411764705882353
219,438,6,11,0.02696078431372549
220,438,6,20,0.04975124378109453
221,438,6,3,0.007462686567164179
222,438,6,21,0.05185185185185185
223,438,6,19,0.04691358024691358
224,438,6,2,0.0049382716049382715
225,438,6,21,0.05185185185185185
226,438,6,8,0.0196078431372549
227,438,6,16,0.0392156862745098
228,438,6,16,0.0392156862745098
229,438,6,11,0.02756892230576441
230,438,6,4,0.010025062656641603
231,438,6,30,0.07444168734491315
232,438,6,12,0.02977667493796526
233,438,6,30,0.07444168734491315
234,438,6,3,0.007444168734491315
235,438,6,2,0.004962779156327543
236,438,6,7,0.017369727047146403
237,438,6,17,0.04239401496259352
238,438,6,4,0.00997506234413965
239,438,6,4,0.00997506234413965
240,438,6,6,0.014962593516209476
241,438,6,2,0.004987531172069825
242,438,6,2,0.004987531172069825
243,438,6,27,0.06683168316831684
244,438,6,6,0.01485148514851485
245,438,6,4,0.009900990099009901
246,438,6,16,0.039603960396039604
247,438,6,29,0.07073170731707316
248,438,6,8,0.01951219512195122
249,438,6,41,0.09975669099756691
250,438,6,10,0.024330900243309004
251,438,6,3,0.0072992700729927005
252,438,6,17,0.0413625304136253
253,438,6,28,0.06862745098039216
254,438,6,5,0.012437810945273632
255,438,6,31,0.07560975609756097
256,438,6,12,0.02926829268292683
257,438,6,6,0.014634146341463415
258,438,6,2,0.004878048780487805
259,438,6,23,0.05665024630541872
260,438,6,3,0.007389162561576354
261,438,6,6,0.014778325123152709
262,438,6,24,0.05896805896805897
263,438,6,2,0.004914004914004914
264,438,6,21,0.05185185185185185
265,438,6,19,0.046798029556650245
266,438,6,4,0.009852216748768473
267,438,6,19,0.046798029556650245
268,438,6,5,0.012315270935960592
269,438,6,2,0.0049261083743842365
270,438,6,53,0.1308641975308642
271,438,6,4,0.009876543209876543
272,438,6,7,0.01728395061728395
273,438,6,3,0.007407407407407408
274,438,6,8,0.019753086419753086
275,438,6,13,0.03209876543209877
276,438,6,2,0.0049382716049382715
277,438,6,16,0.03940886699507389
278,438,6,4,0.009852216748768473
279,438,6,20,0.04926108374384237
280,438,6,8,0.019704433497536946
281,438,6,2,0.0049261083743842365
282,438,6,16,0.039119804400977995
283,438,6,9,0.022004889975550123
284,438,6,8,0.019559902200488997
285,438,6,6,0.014669926650366748
286,438,6,19,0.04714640198511166
