,n,k,n_changes,n_matches
0,985,6,89,919
1,985,6,65,912
2,985,6,115,918
3,985,6,111,912
4,985,6,66,899
5,985,6,166,912
6,985,6,93,907
7,985,6,85,920
8,985,6,63,916
9,985,6,71,920
10,985,6,64,913
11,985,6,117,917
12,985,6,92,913
13,985,6,97,911
14,985,6,84,897
15,985,6,75,908
16,985,6,69,914
17,985,6,139,913
18,985,6,112,921
19,985,6,57,908
20,985,6,143,909
21,985,6,101,910
22,985,6,114,919
23,985,6,113,913
24,985,6,55,906
25,985,6,91,910
26,985,6,93,910
27,985,6,52,910
28,985,6,106,911
29,985,6,51,918
30,985,6,49,916
31,985,6,128,916
32,985,6,72,916
33,985,6,56,912
34,985,6,46,912
35,985,6,98,910
36,985,6,128,906
37,985,6,80,916
38,985,6,100,912
39,985,6,167,912
40,985,6,132,910
41,985,6,126,902
42,985,6,101,914
43,985,6,81,918
44,985,6,68,915
45,985,6,42,921
46,985,6,69,913
47,985,6,79,906
48,985,6,105,921
49,985,6,14,906
50,985,6,112,921
51,985,6,95,914
52,985,6,57,910
53,985,6,79,909
54,985,6,72,921
55,985,6,93,921
56,985,6,117,920
57,985,6,101,912
58,985,6,138,917
59,985,6,80,916
60,985,6,78,914
61,985,6,24,913
62,985,6,102,916
63,985,6,70,915
64,985,6,48,913
65,985,6,29,903
66,985,6,18,915
67,985,6,67,909
68,985,6,131,912
69,985,6,111,919
70,985,6,67,910
71,985,6,106,919
72,985,6,68,915
73,985,6,46,909
74,985,6,54,909
75,985,6,117,919
76,985,6,104,921
77,985,6,46,911
78,985,6,76,914
79,985,6,74,919
80,985,6,137,911
81,985,6,148,912
82,985,6,63,909
83,985,6,118,908
84,985,6,80,912
85,985,6,54,898
86,985,6,127,916
87,985,6,142,921
88,985,6,99,910
89,985,6,126,912
90,985,6,86,909
91,985,6,41,915
92,985,6,84,911
93,985,6,50,918
94,985,6,115,909
95,985,6,48,909
96,985,6,71,911
97,985,6,100,912
98,985,6,93,911
99,985,6,33,914
