,n,k,n_changes,n_matches
0,985,8,216,935
1,985,8,247,943
2,985,8,253,942
3,985,8,186,934
4,985,8,214,938
5,985,8,172,937
6,985,8,249,935
7,985,8,250,941
8,985,8,215,937
9,985,8,217,936
10,985,8,194,927
11,985,8,244,943
12,985,8,216,941
13,985,8,257,939
14,985,8,124,935
15,985,8,216,940
16,985,8,211,925
17,985,8,213,944
18,985,8,173,934
19,985,8,255,943
20,985,8,246,934
21,985,8,213,935
22,985,8,134,941
23,985,8,231,937
24,985,8,180,934
25,985,8,168,940
26,985,8,217,930
27,985,8,219,931
28,985,8,155,935
29,985,8,271,929
30,985,8,164,937
31,985,8,208,934
32,985,8,307,936
33,985,8,229,927
34,985,8,239,931
35,985,8,267,936
36,985,8,263,939
37,985,8,210,942
38,985,8,207,939
39,985,8,243,929
40,985,8,187,938
41,985,8,187,937
42,985,8,265,940
43,985,8,245,931
44,985,8,259,941
45,985,8,228,941
46,985,8,178,939
47,985,8,212,929
48,985,8,240,936
49,985,8,201,940
50,985,8,202,938
51,985,8,193,943
52,985,8,156,937
53,985,8,208,938
54,985,8,215,937
55,985,8,243,936
56,985,8,284,932
57,985,8,229,941
58,985,8,200,934
59,985,8,241,925
60,985,8,237,938
61,985,8,169,948
62,985,8,189,936
63,985,8,212,942
64,985,8,215,944
65,985,8,251,943
66,985,8,242,943
67,985,8,176,938
68,985,8,154,937
69,985,8,261,941
70,985,8,249,942
71,985,8,197,934
72,985,8,227,937
73,985,8,267,936
74,985,8,250,931
75,985,8,193,934
76,985,8,195,937
77,985,8,250,932
78,985,8,213,938
79,985,8,292,926
80,985,8,265,936
81,985,8,162,935
82,985,8,198,936
83,985,8,234,931
84,985,8,328,942
85,985,8,230,938
86,985,8,237,943
87,985,8,208,939
88,985,8,218,933
89,985,8,249,948
90,985,8,240,937
91,985,8,267,940
92,985,8,282,934
93,985,8,223,943
94,985,8,165,937
95,985,8,210,943
96,985,8,251,932
97,985,8,237,938
98,985,8,279,931
99,985,8,226,944
