,n,k,n_changes,n_matches
0,657,7,94,615
1,657,7,116,618
2,657,7,114,615
3,657,7,194,622
4,657,7,127,623
5,657,7,88,611
6,657,7,100,620
7,657,7,102,619
8,657,7,134,617
9,657,7,64,619
10,657,7,126,622
11,657,7,85,616
12,657,7,154,624
13,657,7,107,620
14,657,7,118,619
15,657,7,116,621
16,657,7,107,618
17,657,7,94,618
18,657,7,90,617
19,657,7,110,616
20,657,7,119,613
21,657,7,119,622
22,657,7,78,617
23,657,7,108,618
24,657,7,115,615
25,657,7,28,616
26,657,7,65,615
27,657,7,81,620
28,657,7,108,616
29,657,7,97,625
30,657,7,108,612
31,657,7,110,627
32,657,7,46,621
33,657,7,91,619
34,657,7,134,617
35,657,7,69,620
36,657,7,142,626
37,657,7,101,616
38,657,7,150,621
39,657,7,91,619
40,657,7,77,616
41,657,7,134,622
42,657,7,117,619
43,657,7,52,613
44,657,7,163,619
45,657,7,84,624
46,657,7,77,619
47,657,7,74,618
48,657,7,91,613
49,657,7,58,616
50,657,7,124,622
51,657,7,60,618
52,657,7,101,613
53,657,7,77,621
54,657,7,69,623
55,657,7,60,620
56,657,7,129,614
57,657,7,103,621
58,657,7,82,617
59,657,7,88,616
60,657,7,99,619
61,657,7,121,615
62,657,7,34,625
63,657,7,117,617
64,657,7,116,621
65,657,7,84,619
66,657,7,149,624
67,657,7,77,618
68,657,7,161,627
69,657,7,97,619
70,657,7,169,619
71,657,7,125,615
72,657,7,115,621
73,657,7,112,617
74,657,7,95,616
75,657,7,60,615
76,657,7,98,613
77,657,7,56,613
78,657,7,111,619
79,657,7,60,620
80,657,7,45,618
81,657,7,120,618
82,657,7,125,625
83,657,7,90,618
84,657,7,85,622
85,657,7,100,622
86,657,7,140,613
87,657,7,76,617
88,657,7,93,617
89,657,7,58,621
90,657,7,42,621
91,657,7,107,615
92,657,7,132,620
93,657,7,85,614
94,657,7,113,619
95,657,7,109,625
96,657,7,100,621
97,657,7,105,617
98,657,7,135,618
99,657,7,104,624
