,n,k,n_changes,n_matches
0,4988,3,0,4197
1,4988,3,2,4206
2,4988,3,0,4203
3,4988,3,0,4191
4,4988,3,2,4194
5,4988,3,3,4200
6,4988,3,0,4183
7,4988,3,0,4184
8,4988,3,0,4183
9,4988,3,0,4192
10,4988,3,0,4215
11,4988,3,0,4169
12,4988,3,0,4173
13,4988,3,0,4186
14,4988,3,0,4208
15,4988,3,0,4150
16,4988,3,0,4192
17,4988,3,2,4183
18,4988,3,0,4184
19,4988,3,0,4209
20,4988,3,0,4180
21,4988,3,0,4175
22,4988,3,0,4168
23,4988,3,6,4203
24,4988,3,0,4213
25,4988,3,0,4198
26,4988,3,0,4194
27,4988,3,2,4184
28,4988,3,0,4200
29,4988,3,0,4180
30,4988,3,0,4193
31,4988,3,0,4195
32,4988,3,4,4159
33,4988,3,0,4189
34,4988,3,2,4211
35,4988,3,0,4184
36,4988,3,0,4219
37,4988,3,2,4186
38,4988,3,0,4208
39,4988,3,0,4186
40,4988,3,0,4155
41,4988,3,0,4208
42,4988,3,0,4191
43,4988,3,0,4198
44,4988,3,4,4184
45,4988,3,0,4210
46,4988,3,0,4196
47,4988,3,0,4198
48,4988,3,0,4221
49,4988,3,3,4180
50,4988,3,0,4177
51,4988,3,0,4212
52,4988,3,0,4202
53,4988,3,0,4161
54,4988,3,0,4202
55,4988,3,0,4187
56,4988,3,0,4207
57,4988,3,0,4206
58,4988,3,0,4191
59,4988,3,7,4207
60,4988,3,0,4190
61,4988,3,2,4189
62,4988,3,8,4183
63,4988,3,3,4226
64,4988,3,0,4173
65,4988,3,4,4176
66,4988,3,0,4185
67,4988,3,5,4193
68,4988,3,0,4207
69,4988,3,0,4160
70,4988,3,0,4169
71,4988,3,0,4202
72,4988,3,0,4212
73,4988,3,0,4199
74,4988,3,0,4193
75,4988,3,0,4161
76,4988,3,2,4191
77,4988,3,0,4202
78,4988,3,5,4188
79,4988,3,3,4194
80,4988,3,2,4200
81,4988,3,3,4193
82,4988,3,0,4211
83,4988,3,2,4207
84,4988,3,0,4146
85,4988,3,0,4168
86,4988,3,0,4199
87,4988,3,0,4178
88,4988,3,3,4201
89,4988,3,0,4184
90,4988,3,0,4204
91,4988,3,0,4203
92,4988,3,0,4185
93,4988,3,0,4195
94,4988,3,9,4192
95,4988,3,0,4178
96,4988,3,0,4194
97,4988,3,4,4172
98,4988,3,2,4166
99,4988,3,0,4204
