,n,k,n_changes,n_matches
0,11223,7,1794,10589
1,11223,7,1559,10544
2,11223,7,1762,10588
3,11223,7,1642,10577
4,11223,7,1800,10597
5,11223,7,1859,10550
6,11223,7,1626,10533
7,11223,7,1847,10579
8,11223,7,1828,10615
9,11223,7,1902,10555
10,11223,7,1734,10553
11,11223,7,1704,10583
12,11223,7,1872,10522
13,11223,7,1628,10572
14,11223,7,1749,10570
15,11223,7,1488,10564
16,11223,7,1718,10545
17,11223,7,1722,10583
18,11223,7,1901,10575
19,11223,7,1545,10553
20,11223,7,1750,10531
21,11223,7,1678,10560
22,11223,7,1625,10603
23,11223,7,1688,10551
24,11223,7,1513,10549
25,11223,7,1596,10568
26,11223,7,1755,10551
27,11223,7,1546,10563
28,11223,7,1815,10548
29,11223,7,1716,10561
30,11223,7,1447,10543
31,11223,7,1487,10581
32,11223,7,1823,10571
33,11223,7,1671,10543
34,11223,7,1787,10561
35,11223,7,1859,10588
36,11223,7,1792,10567
37,11223,7,1782,10560
38,11223,7,1865,10568
39,11223,7,1559,10583
40,11223,7,1799,10594
41,11223,7,1562,10532
42,11223,7,1592,10576
43,11223,7,1805,10550
44,11223,7,1606,10580
45,11223,7,1748,10547
46,11223,7,1691,10549
47,11223,7,1888,10559
48,11223,7,1871,10568
49,11223,7,1933,10544
50,11223,7,1634,10547
51,11223,7,1771,10552
52,11223,7,1605,10552
53,11223,7,1678,10585
54,11223,7,1577,10572
55,11223,7,1786,10564
56,11223,7,1501,10536
57,11223,7,1852,10547
58,11223,7,1554,10546
59,11223,7,1577,10534
60,11223,7,1720,10566
61,11223,7,1830,10567
62,11223,7,1793,10584
63,11223,7,1733,10537
64,11223,7,1897,10575
65,11223,7,1526,10559
66,11223,7,1662,10567
67,11223,7,1707,10541
68,11223,7,1739,10564
69,11223,7,1783,10551
70,11223,7,1842,10538
71,11223,7,1740,10546
72,11223,7,1831,10532
73,11223,7,1846,10577
74,11223,7,1756,10567
75,11223,7,1866,10578
76,11223,7,1693,10579
77,11223,7,1754,10553
78,11223,7,1925,10564
79,11223,7,1846,10581
80,11223,7,1854,10575
81,11223,7,1753,10594
82,11223,7,1982,10568
83,11223,7,1685,10577
84,11223,7,1674,10539
85,11223,7,1707,10527
86,11223,7,1752,10567
87,11223,7,1655,10556
88,11223,7,1817,10569
89,11223,7,1800,10545
90,11223,7,1878,10570
91,11223,7,1584,10577
92,11223,7,1762,10590
93,11223,7,1830,10567
94,11223,7,1752,10517
95,11223,7,1814,10591
96,11223,7,1791,10533
97,11223,7,1591,10554
98,11223,7,1750,10582
99,11223,7,1753,10558
