,n,k,n_changes,n_matches
0,292,5,9,268
1,292,5,12,264
2,292,5,4,265
3,292,5,10,262
4,292,5,9,262
5,292,5,8,261
6,292,5,15,265
7,292,5,15,269
8,292,5,14,267
9,292,5,15,266
10,292,5,13,264
11,292,5,21,264
12,292,5,17,262
13,292,5,31,268
14,292,5,22,262
15,292,5,2,267
16,292,5,15,265
17,292,5,3,268
18,292,5,17,265
19,292,5,11,263
20,292,5,20,266
21,292,5,10,265
22,292,5,16,269
23,292,5,23,262
24,292,5,12,267
25,292,5,7,271
26,292,5,22,269
27,292,5,6,265
28,292,5,15,266
29,292,5,4,268
30,292,5,4,264
31,292,5,22,266
32,292,5,11,266
33,292,5,9,266
34,292,5,21,263
35,292,5,7,267
36,292,5,28,266
37,292,5,3,267
38,292,5,29,263
39,292,5,14,266
40,292,5,21,267
41,292,5,18,267
42,292,5,0,270
43,292,5,9,269
44,292,5,0,262
45,292,5,11,262
46,292,5,8,265
47,292,5,24,267
48,292,5,11,267
49,292,5,6,266
50,292,5,4,271
51,292,5,8,265
52,292,5,10,269
53,292,5,13,265
54,292,5,38,265
55,292,5,16,264
56,292,5,0,265
57,292,5,11,267
58,292,5,17,269
59,292,5,16,266
60,292,5,8,262
61,292,5,11,265
62,292,5,4,271
63,292,5,15,264
64,292,5,9,265
65,292,5,3,274
66,292,5,18,267
67,292,5,8,263
68,292,5,6,266
69,292,5,7,267
70,292,5,0,266
71,292,5,7,267
72,292,5,10,267
73,292,5,23,263
74,292,5,11,267
75,292,5,8,269
76,292,5,2,264
77,292,5,46,270
78,292,5,2,263
79,292,5,23,267
80,292,5,5,264
81,292,5,9,261
82,292,5,0,270
83,292,5,24,268
84,292,5,14,263
85,292,5,26,267
86,292,5,3,267
87,292,5,8,262
88,292,5,0,271
89,292,5,4,264
90,292,5,19,266
91,292,5,10,266
92,292,5,27,270
93,292,5,10,264
94,292,5,18,261
95,292,5,24,259
96,292,5,28,269
97,292,5,8,267
98,292,5,10,260
99,292,5,0,272
