,n,k,n_changes,n_matches
0,7482,5,152,6771
1,7482,5,112,6787
2,7482,5,222,6781
3,7482,5,28,6773
4,7482,5,123,6790
5,7482,5,112,6791
6,7482,5,114,6807
7,7482,5,173,6797
8,7482,5,57,6798
9,7482,5,120,6815
10,7482,5,38,6794
11,7482,5,183,6799
12,7482,5,196,6791
13,7482,5,168,6791
14,7482,5,121,6795
15,7482,5,157,6811
16,7482,5,223,6788
17,7482,5,119,6823
18,7482,5,80,6820
19,7482,5,180,6813
20,7482,5,91,6783
21,7482,5,204,6801
22,7482,5,66,6788
23,7482,5,165,6817
24,7482,5,83,6826
25,7482,5,166,6786
26,7482,5,137,6800
27,7482,5,150,6797
28,7482,5,140,6773
29,7482,5,172,6820
30,7482,5,183,6786
31,7482,5,136,6776
32,7482,5,122,6789
33,7482,5,202,6804
34,7482,5,100,6816
35,7482,5,213,6797
36,7482,5,183,6811
37,7482,5,92,6810
38,7482,5,23,6784
39,7482,5,173,6808
40,7482,5,193,6788
41,7482,5,88,6792
42,7482,5,128,6811
43,7482,5,256,6819
44,7482,5,52,6803
45,7482,5,84,6816
46,7482,5,166,6814
47,7482,5,117,6796
48,7482,5,120,6816
49,7482,5,54,6816
50,7482,5,143,6792
51,7482,5,190,6795
52,7482,5,161,6791
53,7482,5,76,6799
54,7482,5,151,6768
55,7482,5,31,6786
56,7482,5,125,6806
57,7482,5,189,6821
58,7482,5,69,6814
59,7482,5,97,6808
60,7482,5,125,6783
61,7482,5,90,6776
62,7482,5,247,6805
63,7482,5,51,6781
64,7482,5,85,6804
65,7482,5,158,6784
66,7482,5,53,6791
67,7482,5,126,6787
68,7482,5,139,6803
69,7482,5,152,6812
70,7482,5,60,6806
71,7482,5,142,6801
72,7482,5,235,6784
73,7482,5,168,6797
74,7482,5,400,6817
75,7482,5,198,6819
76,7482,5,54,6808
77,7482,5,150,6801
78,7482,5,153,6802
79,7482,5,149,6787
80,7482,5,103,6791
81,7482,5,157,6770
82,7482,5,192,6797
83,7482,5,180,6768
84,7482,5,130,6807
85,7482,5,297,6778
86,7482,5,241,6815
87,7482,5,102,6805
88,7482,5,60,6803
89,7482,5,133,6803
90,7482,5,100,6801
91,7482,5,164,6817
92,7482,5,136,6801
93,7482,5,54,6803
94,7482,5,206,6802
95,7482,5,113,6805
96,7482,5,87,6780
97,7482,5,88,6810
98,7482,5,137,6796
99,7482,5,126,6787
