,n,k,n_changes,n_matches
0,130,5,20,119
1,130,5,0,115
2,130,5,21,119
3,130,5,9,119
4,130,5,0,119
5,130,5,0,119
6,130,5,14,123
7,130,5,24,117
8,130,5,9,115
9,130,5,0,121
10,130,5,14,115
11,130,5,14,115
12,130,5,0,117
13,130,5,3,121
14,130,5,11,116
15,130,5,6,118
16,130,5,3,122
17,130,5,16,120
18,130,5,11,121
19,130,5,0,122
20,130,5,7,118
21,130,5,10,121
22,130,5,24,118
23,130,5,0,119
24,130,5,6,116
25,130,5,8,120
26,130,5,10,117
27,130,5,8,117
28,130,5,6,121
29,130,5,2,119
30,130,5,14,118
31,130,5,17,117
32,130,5,8,122
33,130,5,10,120
34,130,5,3,120
35,130,5,6,120
36,130,5,0,119
37,130,5,9,121
38,130,5,12,121
39,130,5,4,120
40,130,5,8,118
41,130,5,19,120
42,130,5,0,121
43,130,5,14,118
44,130,5,4,117
45,130,5,12,117
46,130,5,4,118
47,130,5,9,119
48,130,5,16,120
49,130,5,10,119
50,130,5,12,119
51,130,5,4,119
52,130,5,15,117
53,130,5,16,121
54,130,5,14,118
55,130,5,11,116
56,130,5,7,116
57,130,5,6,119
58,130,5,0,122
59,130,5,14,121
60,130,5,4,120
61,130,5,8,114
62,130,5,10,121
63,130,5,20,117
64,130,5,10,117
65,130,5,5,118
66,130,5,7,120
67,130,5,0,122
68,130,5,0,118
69,130,5,4,121
70,130,5,12,115
71,130,5,7,119
72,130,5,23,123
73,130,5,0,121
74,130,5,9,121
75,130,5,5,120
76,130,5,22,120
77,130,5,13,117
78,130,5,24,119
79,130,5,3,121
80,130,5,3,115
81,130,5,8,122
82,130,5,4,120
83,130,5,2,116
84,130,5,5,119
85,130,5,6,119
86,130,5,11,121
87,130,5,11,118
88,130,5,5,118
89,130,5,0,116
90,130,5,7,121
91,130,5,5,118
92,130,5,3,116
93,130,5,7,118
94,130,5,0,120
95,130,5,3,117
96,130,5,0,119
97,130,5,4,119
98,130,5,10,118
99,130,5,11,119
