,n,k,n_changes,n_matches
0,130,4,10,117
1,130,4,3,116
2,130,4,0,111
3,130,4,2,114
4,130,4,0,121
5,130,4,4,118
6,130,4,3,113
7,130,4,0,114
8,130,4,2,117
9,130,4,0,111
10,130,4,0,114
11,130,4,0,111
12,130,4,0,114
13,130,4,4,114
14,130,4,0,117
15,130,4,0,110
16,130,4,0,115
17,130,4,0,110
18,130,4,14,117
19,130,4,0,117
20,130,4,5,116
21,130,4,4,117
22,130,4,2,115
23,130,4,2,116
24,130,4,11,119
25,130,4,0,117
26,130,4,12,111
27,130,4,0,111
28,130,4,8,113
29,130,4,4,114
30,130,4,0,114
31,130,4,16,117
32,130,4,0,115
33,130,4,0,112
34,130,4,5,115
35,130,4,4,114
36,130,4,0,116
37,130,4,0,115
38,130,4,2,112
39,130,4,8,113
40,130,4,2,115
41,130,4,0,116
42,130,4,0,117
43,130,4,5,114
44,130,4,0,111
45,130,4,3,113
46,130,4,0,115
47,130,4,0,112
48,130,4,11,116
49,130,4,17,120
50,130,4,2,116
51,130,4,7,115
52,130,4,0,116
53,130,4,14,117
54,130,4,2,113
55,130,4,7,117
56,130,4,0,112
57,130,4,7,115
58,130,4,3,115
59,130,4,0,114
60,130,4,2,113
61,130,4,0,117
62,130,4,2,116
63,130,4,0,110
64,130,4,0,114
65,130,4,0,116
66,130,4,0,115
67,130,4,0,118
68,130,4,0,114
69,130,4,2,116
70,130,4,2,112
71,130,4,0,116
72,130,4,3,113
73,130,4,0,111
74,130,4,2,106
75,130,4,4,115
76,130,4,7,112
77,130,4,6,113
78,130,4,0,115
79,130,4,2,120
80,130,4,0,114
81,130,4,0,117
82,130,4,4,111
83,130,4,0,115
84,130,4,0,109
85,130,4,5,117
86,130,4,5,116
87,130,4,0,113
88,130,4,0,115
89,130,4,0,118
90,130,4,0,113
91,130,4,6,116
92,130,4,3,114
93,130,4,7,112
94,130,4,8,119
95,130,4,0,116
96,130,4,0,117
97,130,4,0,114
98,130,4,0,115
99,130,4,3,117
