,n,k,n_changes,n_matches
0,195,8,15,187
1,195,8,68,186
2,195,8,42,189
3,195,8,32,182
4,195,8,30,185
5,195,8,64,185
6,195,8,65,184
7,195,8,32,188
8,195,8,66,191
9,195,8,32,186
10,195,8,38,184
11,195,8,49,187
12,195,8,32,191
13,195,8,52,188
14,195,8,25,188
15,195,8,39,189
16,195,8,43,188
17,195,8,20,181
18,195,8,16,187
19,195,8,37,186
20,195,8,62,188
21,195,8,69,186
22,195,8,16,185
23,195,8,29,183
24,195,8,29,186
25,195,8,46,181
26,195,8,56,181
27,195,8,38,183
28,195,8,66,189
29,195,8,24,185
30,195,8,37,185
31,195,8,60,183
32,195,8,65,187
33,195,8,45,184
34,195,8,59,183
35,195,8,58,187
36,195,8,10,187
37,195,8,17,188
38,195,8,59,190
39,195,8,48,182
40,195,8,53,183
41,195,8,60,184
42,195,8,38,187
43,195,8,45,186
44,195,8,16,189
45,195,8,61,185
46,195,8,42,188
47,195,8,70,183
48,195,8,61,187
49,195,8,63,185
50,195,8,61,191
51,195,8,33,192
52,195,8,41,184
53,195,8,62,189
54,195,8,62,183
55,195,8,77,187
56,195,8,36,182
57,195,8,43,184
58,195,8,36,189
59,195,8,49,182
60,195,8,75,187
61,195,8,58,184
62,195,8,42,186
63,195,8,44,188
64,195,8,37,183
65,195,8,49,188
66,195,8,22,186
67,195,8,47,188
68,195,8,48,187
69,195,8,31,185
70,195,8,35,187
71,195,8,72,184
72,195,8,43,186
73,195,8,55,185
74,195,8,24,184
75,195,8,65,186
76,195,8,35,183
77,195,8,34,186
78,195,8,41,186
79,195,8,34,186
80,195,8,64,185
81,195,8,45,186
82,195,8,67,187
83,195,8,53,187
84,195,8,49,187
85,195,8,40,184
86,195,8,58,187
87,195,8,38,188
88,195,8,50,185
89,195,8,33,187
90,195,8,48,187
91,195,8,71,188
92,195,8,71,184
93,195,8,71,188
94,195,8,46,185
95,195,8,79,183
96,195,8,25,190
97,195,8,41,189
98,195,8,56,187
99,195,8,54,187
