,n,k,n_changes,n_matches
0,2217,6,228,2058
1,2217,6,145,2070
2,2217,6,223,2062
3,2217,6,260,2063
4,2217,6,258,2051
5,2217,6,274,2055
6,2217,6,75,2071
7,2217,6,167,2046
8,2217,6,221,2059
9,2217,6,191,2055
10,2217,6,112,2060
11,2217,6,224,2059
12,2217,6,196,2052
13,2217,6,162,2050
14,2217,6,266,2053
15,2217,6,147,2062
16,2217,6,156,2053
17,2217,6,107,2055
18,2217,6,201,2054
19,2217,6,203,2062
20,2217,6,186,2061
21,2217,6,228,2051
22,2217,6,151,2056
23,2217,6,191,2052
24,2217,6,150,2064
25,2217,6,180,2061
26,2217,6,174,2046
27,2217,6,163,2068
28,2217,6,253,2059
29,2217,6,150,2041
30,2217,6,151,2053
31,2217,6,141,2050
32,2217,6,151,2048
33,2217,6,157,2064
34,2217,6,190,2054
35,2217,6,152,2061
36,2217,6,123,2057
37,2217,6,200,2034
38,2217,6,281,2057
39,2217,6,164,2035
40,2217,6,116,2061
41,2217,6,184,2060
42,2217,6,151,2072
43,2217,6,267,2056
44,2217,6,94,2058
45,2217,6,141,2070
46,2217,6,109,2041
47,2217,6,139,2049
48,2217,6,179,2060
49,2217,6,146,2059
50,2217,6,208,2074
51,2217,6,176,2058
52,2217,6,108,2048
53,2217,6,245,2053
54,2217,6,175,2057
55,2217,6,83,2037
56,2217,6,191,2055
57,2217,6,221,2049
58,2217,6,193,2052
59,2217,6,197,2056
60,2217,6,256,2060
61,2217,6,186,2065
62,2217,6,171,2051
63,2217,6,164,2042
64,2217,6,202,2069
65,2217,6,187,2054
66,2217,6,207,2055
67,2217,6,219,2054
68,2217,6,155,2081
69,2217,6,113,2054
70,2217,6,160,2043
71,2217,6,172,2056
72,2217,6,272,2065
73,2217,6,215,2070
74,2217,6,197,2053
75,2217,6,153,2060
76,2217,6,137,2058
77,2217,6,150,2055
78,2217,6,154,2049
79,2217,6,135,2058
80,2217,6,126,2063
81,2217,6,176,2067
82,2217,6,222,2064
83,2217,6,159,2046
84,2217,6,118,2065
85,2217,6,129,2064
86,2217,6,219,2056
87,2217,6,123,2055
88,2217,6,226,2050
89,2217,6,183,2053
90,2217,6,211,2064
91,2217,6,163,2052
92,2217,6,216,2050
93,2217,6,202,2050
94,2217,6,266,2053
95,2217,6,167,2050
96,2217,6,145,2056
97,2217,6,175,2065
98,2217,6,193,2065
99,2217,6,164,2052
