,n,k,n_changes,n_matches
0,438,7,83,406
1,438,7,63,414
2,438,7,60,407
3,438,7,90,412
4,438,7,54,411
5,438,7,55,409
6,438,7,82,410
7,438,7,56,418
8,438,7,75,410
9,438,7,17,413
10,438,7,48,406
11,438,7,55,409
12,438,7,49,414
13,438,7,75,413
14,438,7,32,410
15,438,7,81,413
16,438,7,39,410
17,438,7,15,411
18,438,7,51,411
19,438,7,34,413
20,438,7,94,414
21,438,7,44,418
22,438,7,60,419
23,438,7,69,413
24,438,7,89,408
25,438,7,83,418
26,438,7,68,412
27,438,7,31,413
28,438,7,98,415
29,438,7,59,410
30,438,7,62,411
31,438,7,56,412
32,438,7,58,410
33,438,7,44,413
34,438,7,52,409
35,438,7,96,413
36,438,7,135,412
37,438,7,73,415
38,438,7,102,411
39,438,7,61,413
40,438,7,89,411
41,438,7,36,408
42,438,7,34,412
43,438,7,49,411
44,438,7,35,419
45,438,7,33,412
46,438,7,61,417
47,438,7,109,415
48,438,7,78,410
49,438,7,67,415
50,438,7,77,413
51,438,7,88,416
52,438,7,80,418
53,438,7,57,409
54,438,7,51,414
55,438,7,69,409
56,438,7,82,417
57,438,7,56,414
58,438,7,37,409
59,438,7,63,414
60,438,7,80,415
61,438,7,67,411
62,438,7,113,416
63,438,7,59,409
64,438,7,105,414
65,438,7,42,414
66,438,7,46,409
67,438,7,62,410
68,438,7,70,413
69,438,7,53,414
70,438,7,87,412
71,438,7,91,412
72,438,7,80,411
73,438,7,92,415
74,438,7,50,409
75,438,7,113,411
76,438,7,59,408
77,438,7,63,411
78,438,7,37,414
79,438,7,18,405
80,438,7,60,414
81,438,7,74,416
82,438,7,62,415
83,438,7,83,410
84,438,7,62,418
85,438,7,47,419
86,438,7,109,409
87,438,7,67,415
88,438,7,26,414
89,438,7,59,413
90,438,7,57,416
91,438,7,76,408
92,438,7,87,415
93,438,7,109,414
94,438,7,67,414
95,438,7,41,412
96,438,7,67,402
97,438,7,49,414
98,438,7,99,405
99,438,7,106,411
