,n,k,n_changes,n_matches
0,11223,5,200,10194
1,11223,5,121,10233
2,11223,5,180,10198
3,11223,5,83,10219
4,11223,5,38,10212
5,11223,5,331,10193
6,11223,5,148,10213
7,11223,5,141,10176
8,11223,5,176,10157
9,11223,5,89,10177
10,11223,5,294,10240
11,11223,5,272,10193
12,11223,5,149,10195
13,11223,5,212,10206
14,11223,5,192,10203
15,11223,5,268,10167
16,11223,5,317,10221
17,11223,5,248,10236
18,11223,5,171,10185
19,11223,5,242,10167
20,11223,5,211,10198
21,11223,5,132,10188
22,11223,5,220,10186
23,11223,5,267,10203
24,11223,5,172,10190
25,11223,5,215,10204
26,11223,5,95,10173
27,11223,5,231,10180
28,11223,5,136,10188
29,11223,5,281,10241
30,11223,5,129,10199
31,11223,5,363,10194
32,11223,5,268,10181
33,11223,5,211,10177
34,11223,5,139,10170
35,11223,5,180,10186
36,11223,5,130,10191
37,11223,5,369,10183
38,11223,5,239,10218
39,11223,5,239,10212
40,11223,5,186,10188
41,11223,5,318,10192
42,11223,5,258,10196
43,11223,5,122,10206
44,11223,5,303,10176
45,11223,5,235,10178
46,11223,5,92,10187
47,11223,5,188,10177
48,11223,5,82,10210
49,11223,5,181,10220
50,11223,5,180,10179
51,11223,5,178,10208
52,11223,5,235,10169
53,11223,5,277,10218
54,11223,5,111,10214
55,11223,5,128,10198
56,11223,5,159,10198
57,11223,5,174,10242
58,11223,5,107,10174
59,11223,5,123,10177
60,11223,5,270,10205
61,11223,5,263,10180
62,11223,5,202,10198
63,11223,5,36,10194
64,11223,5,227,10174
65,11223,5,176,10201
66,11223,5,105,10208
67,11223,5,143,10205
68,11223,5,146,10186
69,11223,5,237,10226
70,11223,5,207,10201
71,11223,5,86,10201
72,11223,5,149,10218
73,11223,5,100,10204
74,11223,5,209,10205
75,11223,5,195,10229
76,11223,5,43,10179
77,11223,5,174,10183
78,11223,5,307,10209
79,11223,5,195,10191
80,11223,5,209,10190
81,11223,5,171,10225
82,11223,5,284,10174
83,11223,5,250,10187
84,11223,5,272,10206
85,11223,5,310,10198
86,11223,5,160,10189
87,11223,5,174,10177
88,11223,5,119,10217
89,11223,5,233,10169
90,11223,5,94,10165
91,11223,5,85,10182
92,11223,5,306,10195
93,11223,5,261,10212
94,11223,5,51,10198
95,11223,5,372,10196
96,11223,5,231,10199
97,11223,5,133,10183
98,11223,5,307,10207
99,11223,5,299,10211
