,n,k,n_changes,n_matches
0,657,5,27,589
1,657,5,19,598
2,657,5,15,600
3,657,5,7,592
4,657,5,36,601
5,657,5,29,598
6,657,5,5,595
7,657,5,4,599
8,657,5,16,591
9,657,5,25,600
10,657,5,12,597
11,657,5,4,591
12,657,5,12,599
13,657,5,25,596
14,657,5,41,591
15,657,5,13,598
16,657,5,2,593
17,657,5,25,597
18,657,5,34,593
19,657,5,19,596
20,657,5,15,595
21,657,5,7,606
22,657,5,2,594
23,657,5,17,602
24,657,5,11,591
25,657,5,2,595
26,657,5,5,598
27,657,5,16,603
28,657,5,8,595
29,657,5,10,598
30,657,5,4,604
31,657,5,7,599
32,657,5,10,583
33,657,5,20,594
34,657,5,19,596
35,657,5,21,603
36,657,5,18,597
37,657,5,0,592
38,657,5,12,600
39,657,5,20,596
40,657,5,60,593
41,657,5,29,587
42,657,5,15,596
43,657,5,23,587
44,657,5,20,594
45,657,5,29,601
46,657,5,18,594
47,657,5,24,591
48,657,5,20,595
49,657,5,57,596
50,657,5,35,594
51,657,5,11,595
52,657,5,15,597
53,657,5,42,598
54,657,5,19,595
55,657,5,19,595
56,657,5,17,594
57,657,5,11,599
58,657,5,38,591
59,657,5,0,602
60,657,5,34,593
61,657,5,36,601
62,657,5,32,605
63,657,5,22,600
64,657,5,14,598
65,657,5,32,592
66,657,5,71,590
67,657,5,26,597
68,657,5,19,595
69,657,5,53,603
70,657,5,6,605
71,657,5,31,600
72,657,5,0,598
73,657,5,32,597
74,657,5,3,594
75,657,5,29,601
76,657,5,24,599
77,657,5,9,598
78,657,5,0,612
79,657,5,53,595
80,657,5,29,590
81,657,5,16,595
82,657,5,14,596
83,657,5,39,589
84,657,5,26,599
85,657,5,19,588
86,657,5,6,593
87,657,5,51,594
88,657,5,5,610
89,657,5,34,585
90,657,5,11,595
91,657,5,32,594
92,657,5,12,601
93,657,5,9,593
94,657,5,0,596
95,657,5,18,597
96,657,5,11,600
97,657,5,20,595
98,657,5,30,600
99,657,5,7,595
