,n,k,n_changes,n_matches
0,657,3,2,546
1,657,3,2,551
2,657,3,0,548
3,657,3,0,556
4,657,3,0,551
5,657,3,3,558
6,657,3,2,554
7,657,3,0,548
8,657,3,2,550
9,657,3,3,563
10,657,3,0,539
11,657,3,0,554
12,657,3,6,563
13,657,3,0,558
14,657,3,0,553
15,657,3,0,551
16,657,3,2,565
17,657,3,7,550
18,657,3,0,553
19,657,3,0,559
20,657,3,0,545
21,657,3,0,545
22,657,3,0,544
23,657,3,0,549
24,657,3,0,559
25,657,3,0,546
26,657,3,0,559
27,657,3,0,551
28,657,3,0,550
29,657,3,0,549
30,657,3,0,566
31,657,3,0,545
32,657,3,0,553
33,657,3,0,549
34,657,3,0,557
35,657,3,0,547
36,657,3,3,556
37,657,3,0,538
38,657,3,0,540
39,657,3,2,546
40,657,3,0,554
41,657,3,0,557
42,657,3,0,553
43,657,3,0,559
44,657,3,0,551
45,657,3,0,553
46,657,3,3,558
47,657,3,0,553
48,657,3,0,560
49,657,3,0,557
50,657,3,0,544
51,657,3,3,555
52,657,3,6,557
53,657,3,0,556
54,657,3,0,560
55,657,3,0,550
56,657,3,0,556
57,657,3,3,552
58,657,3,0,544
59,657,3,0,558
60,657,3,0,555
61,657,3,2,552
62,657,3,2,545
63,657,3,0,543
64,657,3,0,553
65,657,3,2,554
66,657,3,2,553
67,657,3,2,547
68,657,3,4,556
69,657,3,0,541
70,657,3,0,551
71,657,3,0,551
72,657,3,2,549
73,657,3,0,552
74,657,3,0,552
75,657,3,0,550
76,657,3,0,555
77,657,3,0,556
78,657,3,4,552
79,657,3,0,557
80,657,3,7,560
81,657,3,7,551
82,657,3,0,549
83,657,3,0,563
84,657,3,0,548
85,657,3,4,550
86,657,3,0,549
87,657,3,0,543
88,657,3,0,560
89,657,3,0,563
90,657,3,0,556
91,657,3,0,553
92,657,3,0,557
93,657,3,0,540
94,657,3,4,559
95,657,3,0,553
96,657,3,2,548
97,657,3,0,553
98,657,3,0,550
99,657,3,0,554
