,n,k,n_changes,n_matches
0,25251,5,533,22926
1,25251,5,593,22951
2,25251,5,379,22943
3,25251,5,258,22919
4,25251,5,285,22932
5,25251,5,384,22940
6,25251,5,287,22917
7,25251,5,179,22916
8,25251,5,349,22925
9,25251,5,372,22942
10,25251,5,421,22959
11,25251,5,469,22940
12,25251,5,408,22919
13,25251,5,572,22935
14,25251,5,347,22911
15,25251,5,270,22934
16,25251,5,365,22928
17,25251,5,369,22916
18,25251,5,592,22852
19,25251,5,455,22942
20,25251,5,269,22946
21,25251,5,536,22970
22,25251,5,327,22909
23,25251,5,440,22914
24,25251,5,432,22930
25,25251,5,354,22932
26,25251,5,362,22991
27,25251,5,183,22992
28,25251,5,444,22921
29,25251,5,320,22942
30,25251,5,479,22938
31,25251,5,554,22929
32,25251,5,439,22938
33,25251,5,254,22938
34,25251,5,249,22911
35,25251,5,296,22917
36,25251,5,295,22920
37,25251,5,119,22919
38,25251,5,213,22954
39,25251,5,401,22948
40,25251,5,348,22963
41,25251,5,430,22929
42,25251,5,203,22921
43,25251,5,556,22944
44,25251,5,486,22923
45,25251,5,475,22937
46,25251,5,381,22937
47,25251,5,420,22894
48,25251,5,305,22933
49,25251,5,621,22918
50,25251,5,552,22919
51,25251,5,379,22935
52,25251,5,374,22970
53,25251,5,563,22913
54,25251,5,625,22921
55,25251,5,164,22923
56,25251,5,548,22969
57,25251,5,357,22965
58,25251,5,452,22961
59,25251,5,375,22976
60,25251,5,274,22957
61,25251,5,175,22905
62,25251,5,601,22953
63,25251,5,342,22914
64,25251,5,783,22993
65,25251,5,340,22922
66,25251,5,223,22925
67,25251,5,517,22913
68,25251,5,430,23014
69,25251,5,482,22978
70,25251,5,225,22940
71,25251,5,366,22937
72,25251,5,572,22951
73,25251,5,418,22917
74,25251,5,356,22926
75,25251,5,461,22901
76,25251,5,393,22912
77,25251,5,248,22938
78,25251,5,542,22992
79,25251,5,564,22928
80,25251,5,504,22939
81,25251,5,220,22897
82,25251,5,596,22929
83,25251,5,206,22923
84,25251,5,380,22941
85,25251,5,516,22933
86,25251,5,409,22911
87,25251,5,426,22958
88,25251,5,424,22945
89,25251,5,305,22962
90,25251,5,496,22944
91,25251,5,301,22965
92,25251,5,569,22916
93,25251,5,505,22923
94,25251,5,495,22964
95,25251,5,334,22967
96,25251,5,297,22909
97,25251,5,379,22991
98,25251,5,590,22979
99,25251,5,681,22900
