,n,k,n_changes_eadam,n_matches,n_iterations
0,7482,4,14,6592,33
1,7482,4,0,6614,25
2,7482,4,6,6609,37
3,7482,4,0,6553,29
4,7482,4,10,6631,27
5,7482,4,4,6614,34
6,7482,4,0,6613,34
7,7482,4,0,6596,31
8,7482,4,4,6573,24
9,7482,4,8,6577,37
10,7482,4,12,6601,44
11,7482,4,0,6571,26
12,7482,4,0,6587,43
13,7482,4,0,6582,33
14,7482,4,0,6587,28
15,7482,4,0,6613,40
16,7482,4,0,6590,25
17,7482,4,8,6593,49
18,7482,4,0,6572,35
19,7482,4,18,6546,27
20,7482,4,0,6615,22
21,7482,4,10,6583,44
22,7482,4,0,6587,25
23,7482,4,16,6593,28
24,7482,4,8,6614,33
25,7482,4,14,6610,27
26,7482,4,10,6636,28
27,7482,4,0,6594,37
28,7482,4,16,6642,29
29,7482,4,10,6571,31
30,7482,4,6,6607,29
31,7482,4,16,6598,24
32,7482,4,6,6597,38
33,7482,4,4,6581,28
34,7482,4,20,6595,27
35,7482,4,0,6634,48
36,7482,4,0,6578,34
37,7482,4,0,6584,39
38,7482,4,38,6592,32
39,7482,4,0,6600,33
40,7482,4,0,6581,32
41,7482,4,0,6592,30
42,7482,4,6,6606,30
43,7482,4,12,6596,39
44,7482,4,0,6587,29
45,7482,4,16,6595,38
46,7482,4,4,6599,33
47,7482,4,0,6587,29
48,7482,4,12,6615,27
49,7482,4,4,6575,30
50,7482,4,0,6569,25
51,7482,4,6,6608,37
52,7482,4,10,6618,32
53,7482,4,24,6591,31
54,7482,4,76,6598,36
55,7482,4,26,6596,37
56,7482,4,12,6581,30
57,7482,4,22,6601,28
58,7482,4,4,6603,49
59,7482,4,18,6609,29
60,7482,4,30,6596,41
61,7482,4,0,6625,25
62,7482,4,6,6617,30
63,7482,4,8,6602,28
64,7482,4,0,6617,37
65,7482,4,14,6587,46
66,7482,4,0,6598,23
67,7482,4,8,6595,30
68,7482,4,32,6590,46
69,7482,4,0,6596,29
70,7482,4,0,6600,27
71,7482,4,0,6621,28
72,7482,4,10,6603,59
73,7482,4,14,6580,29
74,7482,4,4,6572,34
75,7482,4,14,6565,26
76,7482,4,16,6604,25
77,7482,4,16,6591,32
78,7482,4,0,6606,33
79,7482,4,0,6602,74
80,7482,4,10,6582,34
81,7482,4,0,6588,42
82,7482,4,8,6567,27
83,7482,4,12,6575,31
84,7482,4,12,6596,32
85,7482,4,12,6613,38
86,7482,4,8,6604,24
87,7482,4,0,6590,34
88,7482,4,6,6596,39
89,7482,4,40,6574,31
90,7482,4,0,6603,25
91,7482,4,6,6588,26
92,7482,4,4,6620,35
93,7482,4,24,6622,22
94,7482,4,30,6582,23
95,7482,4,40,6606,28
96,7482,4,0,6568,34
97,7482,4,0,6581,35
98,7482,4,24,6607,27
99,7482,4,4,6616,24
