,n,k,n_changes,n_matches
0,11223,6,947,10440
1,11223,6,972,10403
2,11223,6,999,10395
3,11223,6,918,10413
4,11223,6,884,10394
5,11223,6,903,10429
6,11223,6,927,10433
7,11223,6,828,10391
8,11223,6,866,10404
9,11223,6,976,10402
10,11223,6,797,10424
11,11223,6,933,10419
12,11223,6,849,10406
13,11223,6,1054,10401
14,11223,6,1134,10379
15,11223,6,955,10386
16,11223,6,867,10389
17,11223,6,839,10397
18,11223,6,885,10397
19,11223,6,885,10377
20,11223,6,887,10405
21,11223,6,1048,10390
22,11223,6,1011,10393
23,11223,6,951,10416
24,11223,6,964,10417
25,11223,6,919,10418
26,11223,6,765,10432
27,11223,6,630,10379
28,11223,6,906,10389
29,11223,6,1045,10394
30,11223,6,815,10394
31,11223,6,955,10419
32,11223,6,905,10359
33,11223,6,1025,10403
34,11223,6,1002,10425
35,11223,6,622,10418
36,11223,6,969,10395
37,11223,6,915,10360
38,11223,6,918,10397
39,11223,6,890,10400
40,11223,6,875,10381
41,11223,6,804,10394
42,11223,6,1024,10441
43,11223,6,943,10407
44,11223,6,929,10407
45,11223,6,1013,10417
46,11223,6,1118,10398
47,11223,6,1157,10404
48,11223,6,940,10420
49,11223,6,872,10417
50,11223,6,881,10400
51,11223,6,885,10426
52,11223,6,1043,10430
53,11223,6,917,10396
54,11223,6,639,10398
55,11223,6,982,10422
56,11223,6,1057,10382
57,11223,6,773,10400
58,11223,6,895,10402
59,11223,6,971,10416
60,11223,6,874,10425
61,11223,6,1016,10375
62,11223,6,879,10398
63,11223,6,691,10418
64,11223,6,792,10380
65,11223,6,778,10393
66,11223,6,813,10403
67,11223,6,1143,10394
68,11223,6,964,10405
69,11223,6,1056,10425
70,11223,6,877,10421
71,11223,6,862,10404
72,11223,6,939,10430
73,11223,6,1011,10420
74,11223,6,884,10398
75,11223,6,1016,10416
76,11223,6,995,10391
77,11223,6,752,10380
78,11223,6,847,10376
79,11223,6,1010,10404
80,11223,6,969,10394
81,11223,6,976,10434
82,11223,6,848,10411
83,11223,6,860,10401
84,11223,6,721,10413
85,11223,6,857,10423
86,11223,6,915,10378
87,11223,6,947,10433
88,11223,6,766,10390
89,11223,6,1079,10383
90,11223,6,896,10415
91,11223,6,1096,10400
92,11223,6,768,10383
93,11223,6,946,10391
94,11223,6,965,10379
95,11223,6,940,10417
96,11223,6,974,10442
97,11223,6,855,10387
98,11223,6,877,10428
99,11223,6,931,10444
