,n,k,cycle_lengths_eadam,as_percent_of_matches_eadam
0,292,8,46,0.16487455197132617
1,292,8,2,0.007168458781362007
2,292,8,2,0.007168458781362007
3,292,8,3,0.01079136690647482
4,292,8,12,0.04316546762589928
5,292,8,2,0.007194244604316547
6,292,8,8,0.02877697841726619
7,292,8,2,0.007194244604316547
8,292,8,4,0.014388489208633094
9,292,8,2,0.007194244604316547
10,292,8,6,0.02158273381294964
11,292,8,20,0.07194244604316546
12,292,8,3,0.01079136690647482
13,292,8,7,0.025179856115107913
14,292,8,5,0.017985611510791366
15,292,8,22,0.07829181494661921
16,292,8,7,0.02491103202846975
17,292,8,11,0.03914590747330961
18,292,8,3,0.010676156583629894
19,292,8,6,0.021352313167259787
20,292,8,33,0.11743772241992882
21,292,8,9,0.03214285714285714
22,292,8,2,0.007142857142857143
23,292,8,5,0.017857142857142856
24,292,8,7,0.025
25,292,8,5,0.017857142857142856
26,292,8,2,0.007142857142857143
27,292,8,3,0.010714285714285714
28,292,8,3,0.010714285714285714
29,292,8,2,0.007142857142857143
30,292,8,21,0.07636363636363637
31,292,8,7,0.025454545454545455
32,292,8,3,0.01090909090909091
33,292,8,13,0.046762589928057555
34,292,8,8,0.02877697841726619
35,292,8,19,0.0683453237410072
36,292,8,14,0.050359712230215826
37,292,8,6,0.02158273381294964
38,292,8,19,0.0683453237410072
39,292,8,3,0.01079136690647482
40,292,8,5,0.01818181818181818
41,292,8,18,0.06545454545454546
42,292,8,6,0.02181818181818182
43,292,8,4,0.014545454545454545
44,292,8,4,0.014545454545454545
45,292,8,3,0.01090909090909091
46,292,8,3,0.01090909090909091
47,292,8,12,0.0425531914893617
48,292,8,19,0.0673758865248227
49,292,8,4,0.014184397163120567
50,292,8,2,0.0070921985815602835
51,292,8,2,0.0070921985815602835
52,292,8,4,0.014336917562724014
53,292,8,5,0.017921146953405017
54,292,8,2,0.007168458781362007
55,292,8,5,0.017921146953405017
56,292,8,8,0.02867383512544803
57,292,8,7,0.025362318840579712
58,292,8,31,0.11231884057971014
59,292,8,6,0.021739130434782608
60,292,8,2,0.007246376811594203
61,292,8,2,0.007246376811594203
62,292,8,40,0.14388489208633093
63,292,8,2,0.007194244604316547
64,292,8,3,0.01079136690647482
65,292,8,6,0.02158273381294964
66,292,8,2,0.007194244604316547
67,292,8,29,0.10357142857142858
68,292,8,2,0.007142857142857143
69,292,8,9,0.03214285714285714
70,292,8,8,0.02857142857142857
71,292,8,2,0.007142857142857143
72,292,8,7,0.025547445255474453
73,292,8,9,0.032846715328467155
74,292,8,12,0.043795620437956206
75,292,8,3,0.010948905109489052
76,292,8,3,0.010948905109489052
77,292,8,2,0.0072992700729927005
78,292,8,25,0.08992805755395683
79,292,8,7,0.025179856115107913
80,292,8,3,0.01079136690647482
81,292,8,2,0.007194244604316547
82,292,8,3,0.01079136690647482
