,n,k,n_changes_eadam,n_matches,n_iterations
0,985,3,10,817,9
1,985,3,0,829,9
2,985,3,0,822,10
3,985,3,0,830,12
4,985,3,0,841,10
5,985,3,0,829,10
6,985,3,0,822,11
7,985,3,0,833,16
8,985,3,0,832,10
9,985,3,0,833,14
10,985,3,0,837,11
11,985,3,0,833,9
12,985,3,8,829,9
13,985,3,4,822,10
14,985,3,0,831,9
15,985,3,0,824,18
16,985,3,0,817,16
17,985,3,6,832,10
18,985,3,4,825,10
19,985,3,0,830,10
20,985,3,0,820,13
21,985,3,0,824,11
22,985,3,0,832,13
23,985,3,4,829,13
24,985,3,0,822,14
25,985,3,0,826,12
26,985,3,0,821,9
27,985,3,0,827,10
28,985,3,0,839,8
29,985,3,0,823,11
30,985,3,0,831,11
31,985,3,8,823,9
32,985,3,0,833,10
33,985,3,0,834,9
34,985,3,8,820,11
35,985,3,0,831,9
36,985,3,0,837,8
37,985,3,0,835,9
38,985,3,6,822,11
39,985,3,0,831,11
40,985,3,6,824,13
41,985,3,0,832,8
42,985,3,4,840,11
43,985,3,0,815,10
44,985,3,8,830,11
45,985,3,0,815,10
46,985,3,0,827,12
47,985,3,0,827,13
48,985,3,0,841,13
49,985,3,0,830,10
50,985,3,10,825,11
51,985,3,0,844,14
52,985,3,0,828,10
53,985,3,10,830,12
54,985,3,0,845,13
55,985,3,0,830,9
56,985,3,8,832,9
57,985,3,10,834,15
58,985,3,0,826,11
59,985,3,0,817,13
60,985,3,0,816,10
61,985,3,0,820,10
62,985,3,0,835,10
63,985,3,6,819,8
64,985,3,0,823,9
65,985,3,0,821,13
66,985,3,0,831,12
67,985,3,4,846,12
68,985,3,0,840,12
69,985,3,0,829,11
70,985,3,0,835,13
71,985,3,0,818,12
72,985,3,0,824,10
73,985,3,0,820,10
74,985,3,4,831,14
75,985,3,6,835,13
76,985,3,4,837,8
77,985,3,12,825,12
78,985,3,0,834,11
79,985,3,0,824,11
80,985,3,4,827,16
81,985,3,0,827,11
82,985,3,0,824,9
83,985,3,0,830,11
84,985,3,6,832,13
85,985,3,0,838,10
86,985,3,0,828,15
87,985,3,0,828,11
88,985,3,0,828,14
89,985,3,0,816,9
90,985,3,0,834,11
91,985,3,0,820,9
92,985,3,0,818,9
93,985,3,0,835,11
94,985,3,4,827,10
95,985,3,0,814,12
96,985,3,0,822,10
97,985,3,0,826,16
98,985,3,0,832,10
99,985,3,0,828,13
