,n,k,cycle_lengths,as_percent_of_matches
0,130,8,8,0.06451612903225806
1,130,8,9,0.07258064516129033
2,130,8,23,0.18699186991869918
3,130,8,7,0.056910569105691054
4,130,8,2,0.016260162601626018
5,130,8,36,0.2926829268292683
6,130,8,6,0.04838709677419355
7,130,8,7,0.056451612903225805
8,130,8,14,0.11290322580645161
9,130,8,7,0.056451612903225805
10,130,8,10,0.08064516129032258
11,130,8,5,0.04032258064516129
12,130,8,2,0.016129032258064516
13,130,8,8,0.06504065040650407
14,130,8,21,0.17073170731707318
15,130,8,4,0.032520325203252036
16,130,8,2,0.016260162601626018
17,130,8,11,0.0873015873015873
18,130,8,3,0.023809523809523808
19,130,8,7,0.05555555555555555
20,130,8,3,0.023809523809523808
21,130,8,14,0.11290322580645161
22,130,8,3,0.024193548387096774
23,130,8,32,0.25806451612903225
24,130,8,2,0.016129032258064516
25,130,8,2,0.016129032258064516
26,130,8,26,0.2047244094488189
27,130,8,20,0.15748031496062992
28,130,8,22,0.18181818181818182
29,130,8,5,0.04
30,130,8,4,0.032
31,130,8,6,0.048
32,130,8,3,0.024
33,130,8,15,0.12096774193548387
34,130,8,7,0.056451612903225805
35,130,8,6,0.04878048780487805
36,130,8,3,0.024
37,130,8,15,0.12
38,130,8,29,0.23577235772357724
39,130,8,2,0.016260162601626018
40,130,8,4,0.032520325203252036
41,130,8,3,0.024390243902439025
42,130,8,14,0.11382113821138211
43,130,8,5,0.04065040650406504
44,130,8,2,0.016260162601626018
45,130,8,41,0.3253968253968254
46,130,8,12,0.0975609756097561
47,130,8,3,0.024390243902439025
48,130,8,2,0.016260162601626018
49,130,8,2,0.016129032258064516
50,130,8,4,0.03225806451612903
51,130,8,3,0.024193548387096774
52,130,8,19,0.15447154471544716
53,130,8,15,0.12195121951219512
54,130,8,2,0.016129032258064516
55,130,8,16,0.12903225806451613
56,130,8,4,0.03225806451612903
57,130,8,12,0.09836065573770492
58,130,8,13,0.10483870967741936
59,130,8,6,0.04838709677419355
60,130,8,23,0.1796875
61,130,8,4,0.03125
62,130,8,3,0.0234375
63,130,8,29,0.232
64,130,8,3,0.024
65,130,8,21,0.168
66,130,8,25,0.2032520325203252
67,130,8,3,0.024390243902439025
68,130,8,6,0.04878048780487805
69,130,8,5,0.04065040650406504
70,130,8,30,0.24390243902439024
71,130,8,5,0.04065040650406504
72,130,8,17,0.136
73,130,8,23,0.184
74,130,8,10,0.08
75,130,8,36,0.288
76,130,8,3,0.024
77,130,8,5,0.04
78,130,8,31,0.248
79,130,8,13,0.104
80,130,8,7,0.056451612903225805
81,130,8,9,0.07258064516129033
82,130,8,15,0.12
83,130,8,5,0.04
84,130,8,5,0.03968253968253968
85,130,8,14,0.1111111111111111
86,130,8,3,0.023809523809523808
87,130,8,13,0.10317460317460317
88,130,8,7,0.05555555555555555
89,130,8,4,0.031746031746031744
90,130,8,18,0.14285714285714285
91,130,8,21,0.168
92,130,8,18,0.14754098360655737
93,130,8,20,0.16393442622950818
94,130,8,7,0.05737704918032787
95,130,8,3,0.02459016393442623
96,130,8,3,0.02459016393442623
97,130,8,22,0.18032786885245902
98,130,8,2,0.01639344262295082
99,130,8,3,0.02459016393442623
100,130,8,6,0.048
101,130,8,16,0.128
102,130,8,4,0.032
103,130,8,27,0.21951219512195122
104,130,8,3,0.024390243902439025
105,130,8,9,0.072
106,130,8,12,0.096
107,130,8,5,0.04
108,130,8,8,0.06451612903225806
109,130,8,13,0.104
110,130,8,4,0.032
111,130,8,2,0.016
112,130,8,4,0.03225806451612903
113,130,8,24,0.1935483870967742
114,130,8,15,0.12096774193548387
115,130,8,7,0.056451612903225805
116,130,8,25,0.1984126984126984
117,130,8,2,0.015873015873015872
118,130,8,3,0.023809523809523808
119,130,8,15,0.11904761904761904
120,130,8,17,0.1349206349206349
121,130,8,6,0.047619047619047616
122,130,8,6,0.04838709677419355
123,130,8,6,0.04838709677419355
124,130,8,5,0.04032258064516129
125,130,8,7,0.056451612903225805
126,130,8,2,0.016129032258064516
127,130,8,36,0.2975206611570248
128,130,8,4,0.03305785123966942
129,130,8,2,0.016
130,130,8,3,0.024
131,130,8,11,0.088
132,130,8,3,0.024
133,130,8,18,0.14634146341463414
134,130,8,9,0.07317073170731707
135,130,8,3,0.024390243902439025
136,130,8,7,0.056910569105691054
137,130,8,5,0.04065040650406504
138,130,8,7,0.056910569105691054
139,130,8,5,0.040983606557377046
140,130,8,26,0.21311475409836064
141,130,8,2,0.01639344262295082
142,130,8,27,0.216
143,130,8,4,0.031746031746031744
144,130,8,5,0.03968253968253968
145,130,8,21,0.16666666666666666
146,130,8,6,0.047619047619047616
147,130,8,5,0.03968253968253968
148,130,8,4,0.03278688524590164
149,130,8,29,0.2396694214876033
150,130,8,2,0.01652892561983471
151,130,8,4,0.03333333333333333
152,130,8,11,0.09166666666666666
153,130,8,20,0.16129032258064516
154,130,8,9,0.07258064516129033
155,130,8,2,0.016129032258064516
156,130,8,3,0.024193548387096774
157,130,8,3,0.024193548387096774
158,130,8,30,0.24193548387096775
159,130,8,6,0.04838709677419355
160,130,8,17,0.13709677419354838
161,130,8,2,0.016129032258064516
162,130,8,3,0.024193548387096774
163,130,8,18,0.14285714285714285
164,130,8,6,0.047619047619047616
165,130,8,4,0.031746031746031744
166,130,8,2,0.015873015873015872
167,130,8,24,0.1935483870967742
168,130,8,3,0.024193548387096774
169,130,8,2,0.016129032258064516
170,130,8,27,0.21428571428571427
171,130,8,4,0.031746031746031744
172,130,8,8,0.06349206349206349
173,130,8,4,0.031746031746031744
174,130,8,36,0.29508196721311475
175,130,8,5,0.040983606557377046
176,130,8,13,0.10483870967741936
177,130,8,2,0.016129032258064516
178,130,8,3,0.024390243902439025
179,130,8,25,0.2
180,130,8,4,0.032
181,130,8,26,0.20967741935483872
182,130,8,6,0.04838709677419355
183,130,8,3,0.024193548387096774
184,130,8,2,0.016129032258064516
185,130,8,5,0.04032258064516129
186,130,8,5,0.04032258064516129
187,130,8,4,0.03225806451612903
188,130,8,4,0.03225806451612903
189,130,8,32,0.2601626016260163
190,130,8,21,0.1693548387096774
191,130,8,5,0.04032258064516129
192,130,8,6,0.04838709677419355
193,130,8,11,0.08943089430894309
194,130,8,2,0.016260162601626018
195,130,8,15,0.12195121951219512
196,130,8,3,0.024390243902439025
197,130,8,2,0.016260162601626018
198,130,8,9,0.07317073170731707
199,130,8,11,0.08943089430894309
200,130,8,3,0.024390243902439025
201,130,8,7,0.056910569105691054
202,130,8,10,0.08064516129032258
203,130,8,10,0.08064516129032258
204,130,8,26,0.208
205,130,8,5,0.04
206,130,8,14,0.112
207,130,8,14,0.112
208,130,8,2,0.016260162601626018
209,130,8,25,0.2032520325203252
210,130,8,4,0.032520325203252036
211,130,8,4,0.032520325203252036
212,130,8,2,0.016260162601626018
213,130,8,22,0.18032786885245902
214,130,8,2,0.01639344262295082
215,130,8,14,0.11570247933884298
216,130,8,9,0.0743801652892562
217,130,8,4,0.03305785123966942
218,130,8,4,0.03305785123966942
219,130,8,26,0.208
220,130,8,25,0.2
221,130,8,8,0.064
222,130,8,25,0.1984126984126984
223,130,8,2,0.015873015873015872
224,130,8,28,0.2222222222222222
225,130,8,16,0.12598425196850394
226,130,8,12,0.09448818897637795
227,130,8,2,0.015748031496062992
228,130,8,5,0.03937007874015748
229,130,8,2,0.015748031496062992
230,130,8,17,0.13934426229508196
231,130,8,3,0.02459016393442623
232,130,8,2,0.01639344262295082
233,130,8,34,0.272
234,130,8,41,0.3228346456692913
235,130,8,5,0.03937007874015748
236,130,8,54,0.43902439024390244
237,130,8,2,0.016260162601626018
238,130,8,5,0.04065040650406504
239,130,8,4,0.032520325203252036
240,130,8,4,0.032520325203252036
241,130,8,20,0.1652892561983471
242,130,8,5,0.04132231404958678
243,130,8,7,0.056910569105691054
244,130,8,2,0.016260162601626018
245,130,8,4,0.032520325203252036
246,130,8,19,0.1557377049180328
247,130,8,10,0.08196721311475409
248,130,8,2,0.01639344262295082
249,130,8,22,0.17886178861788618
250,130,8,5,0.04065040650406504
251,130,8,5,0.04065040650406504
252,130,8,3,0.023809523809523808
253,130,8,12,0.09523809523809523
254,130,8,20,0.15873015873015872
255,130,8,11,0.0873015873015873
256,130,8,4,0.031746031746031744
257,130,8,6,0.04838709677419355
258,130,8,7,0.056451612903225805
