,n,k,n_changes,n_matches
0,130,6,23,121
1,130,6,10,120
2,130,6,16,120
3,130,6,6,122
4,130,6,12,124
5,130,6,5,120
6,130,6,30,118
7,130,6,6,119
8,130,6,30,116
9,130,6,5,119
10,130,6,16,122
11,130,6,8,120
12,130,6,11,119
13,130,6,15,123
14,130,6,7,120
15,130,6,6,122
16,130,6,9,122
17,130,6,22,119
18,130,6,8,118
19,130,6,4,120
20,130,6,5,124
21,130,6,10,118
22,130,6,4,121
23,130,6,0,120
24,130,6,3,120
25,130,6,10,120
26,130,6,11,120
27,130,6,21,119
28,130,6,25,121
29,130,6,8,123
30,130,6,15,120
31,130,6,12,122
32,130,6,16,122
33,130,6,7,123
34,130,6,26,121
35,130,6,34,123
36,130,6,17,124
37,130,6,11,121
38,130,6,0,121
39,130,6,23,120
40,130,6,35,124
41,130,6,22,123
42,130,6,17,121
43,130,6,24,120
44,130,6,37,122
45,130,6,12,120
46,130,6,2,118
47,130,6,0,120
48,130,6,5,122
49,130,6,11,118
50,130,6,33,121
51,130,6,16,117
52,130,6,10,120
53,130,6,14,123
54,130,6,25,121
55,130,6,24,124
56,130,6,19,125
57,130,6,14,120
58,130,6,4,123
59,130,6,12,124
60,130,6,4,119
61,130,6,7,122
62,130,6,14,119
63,130,6,21,121
64,130,6,10,121
65,130,6,14,121
66,130,6,24,119
67,130,6,14,118
68,130,6,3,123
69,130,6,32,122
70,130,6,3,120
71,130,6,2,123
72,130,6,28,121
73,130,6,11,123
74,130,6,11,120
75,130,6,23,119
76,130,6,12,124
77,130,6,6,120
78,130,6,12,116
79,130,6,13,122
80,130,6,11,119
81,130,6,25,118
82,130,6,15,122
83,130,6,12,118
84,130,6,11,121
85,130,6,16,121
86,130,6,18,121
87,130,6,20,121
88,130,6,3,119
89,130,6,16,118
90,130,6,17,121
91,130,6,14,122
92,130,6,0,118
93,130,6,25,122
94,130,6,13,117
95,130,6,5,122
96,130,6,22,121
97,130,6,16,122
98,130,6,2,120
99,130,6,18,120
