,n,k,cycle_lengths,as_percent_of_matches
0,1000,5,7,0.007667031763417305
1,1000,5,25,0.027382256297918947
2,1000,5,11,0.012048192771084338
3,1000,5,7,0.007675438596491228
4,1000,5,3,0.003289473684210526
5,1000,5,32,0.03489640130861505
6,1000,5,4,0.004362050163576881
7,1000,5,2,0.0021810250817884407
8,1000,5,6,0.006535947712418301
9,1000,5,22,0.023965141612200435
10,1000,5,14,0.015250544662309368
11,1000,5,8,0.008714596949891068
12,1000,5,24,0.02622950819672131
13,1000,5,19,0.020765027322404372
14,1000,5,7,0.007650273224043716
15,1000,5,2,0.002185792349726776
16,1000,5,4,0.004410143329658214
17,1000,5,5,0.005512679162072767
18,1000,5,27,0.029768467475192944
19,1000,5,7,0.007717750826901874
20,1000,5,5,0.005488474204171241
21,1000,5,38,0.04185022026431718
22,1000,5,5,0.005506607929515419
23,1000,5,7,0.007709251101321586
24,1000,5,14,0.015300546448087432
25,1000,5,7,0.007760532150776054
26,1000,5,19,0.02106430155210643
27,1000,5,2,0.0022172949002217295
28,1000,5,35,0.03837719298245614
29,1000,5,30,0.03289473684210526
30,1000,5,2,0.002205071664829107
31,1000,5,3,0.0033076074972436605
32,1000,5,4,0.004410143329658214
33,1000,5,19,0.021134593993325918
34,1000,5,4,0.004449388209121246
35,1000,5,6,0.006507592190889371
36,1000,5,23,0.024945770065075923
37,1000,5,3,0.0032537960954446853
38,1000,5,46,0.05077262693156733
39,1000,5,3,0.0033112582781456954
40,1000,5,8,0.008830022075055188
41,1000,5,21,0.023255813953488372
42,1000,5,4,0.004429678848283499
43,1000,5,18,0.019845644983461964
44,1000,5,5,0.005512679162072767
45,1000,5,4,0.004415011037527594
46,1000,5,22,0.024282560706401765
47,1000,5,5,0.005518763796909493
48,1000,5,8,0.008869179600886918
49,1000,5,6,0.0066518847006651885
50,1000,5,4,0.004434589800443459
51,1000,5,19,0.02097130242825607
52,1000,5,13,0.01434878587196468
53,1000,5,2,0.002207505518763797
54,1000,5,5,0.005518763796909493
55,1000,5,15,0.016574585635359115
56,1000,5,2,0.0022099447513812156
57,1000,5,14,0.01533406352683461
58,1000,5,2,0.002190580503833516
59,1000,5,19,0.0208105147864184
60,1000,5,5,0.00547645125958379
61,1000,5,9,0.009857612267250822
62,1000,5,5,0.00547645125958379
63,1000,5,3,0.0032858707557502738
64,1000,5,16,0.01756311745334797
65,1000,5,4,0.0043907793633369925
66,1000,5,3,0.00331858407079646
67,1000,5,2,0.0021810250817884407
68,1000,5,8,0.008839779005524863
69,1000,5,5,0.0055248618784530384
70,1000,5,44,0.048087431693989074
71,1000,5,7,0.007650273224043716
72,1000,5,3,0.003278688524590164
73,1000,5,3,0.003278688524590164
74,1000,5,2,0.002185792349726776
75,1000,5,28,0.03066812705366922
76,1000,5,9,0.009857612267250822
77,1000,5,2,0.002190580503833516
78,1000,5,7,0.007625272331154684
79,1000,5,11,0.011982570806100218
80,1000,5,2,0.002178649237472767
81,1000,5,2,0.002178649237472767
82,1000,5,10,0.010917030567685589
83,1000,5,20,0.021834061135371178
84,1000,5,46,0.050605060506050605
85,1000,5,3,0.0033003300330033004
86,1000,5,5,0.005500550055005501
87,1000,5,12,0.013143483023001095
88,1000,5,2,0.002190580503833516
89,1000,5,27,0.02967032967032967
90,1000,5,33,0.03626373626373627
91,1000,5,3,0.0032967032967032967
92,1000,5,3,0.00331858407079646
93,1000,5,29,0.032079646017699116
94,1000,5,4,0.004424778761061947
95,1000,5,4,0.004424778761061947
96,1000,5,10,0.011061946902654867
97,1000,5,3,0.00331858407079646
98,1000,5,38,0.04194260485651214
