,n,k,cycle_lengths,as_percent_of_matches
0,1000,4,11,0.012443438914027148
1,1000,4,4,0.004524886877828055
2,1000,4,2,0.002317497103128621
3,1000,4,2,0.002280501710376283
4,1000,4,7,0.007865168539325843
5,1000,4,4,0.0045351473922902496
6,1000,4,3,0.003401360544217687
7,1000,4,2,0.0022675736961451248
8,1000,4,4,0.004489337822671156
9,1000,4,3,0.0033975084937712344
10,1000,4,3,0.003416856492027335
11,1000,4,3,0.003416856492027335
12,1000,4,3,0.0033632286995515697
13,1000,4,7,0.007847533632286996
14,1000,4,2,0.0022522522522522522
15,1000,4,3,0.0033783783783783786
16,1000,4,2,0.00228310502283105
17,1000,4,2,0.0022271714922048997
18,1000,4,7,0.007927519818799546
19,1000,4,3,0.003401360544217687
20,1000,4,5,0.0056947608200455585
21,1000,4,13,0.014722536806342015
22,1000,4,2,0.0022675736961451248
23,1000,4,4,0.0045351473922902496
24,1000,4,5,0.005649717514124294
25,1000,4,3,0.0033707865168539327
26,1000,4,3,0.0033707865168539327
27,1000,4,2,0.0022675736961451248
28,1000,4,8,0.009029345372460496
29,1000,4,2,0.002257336343115124
30,1000,4,4,0.004489337822671156
31,1000,4,3,0.003393665158371041
32,1000,4,3,0.003393665158371041
33,1000,4,2,0.0022624434389140274
34,1000,4,2,0.002277904328018223
35,1000,4,5,0.0057405281285878304
36,1000,4,12,0.013777267508610792
37,1000,4,2,0.0022522522522522522
38,1000,4,5,0.005636978579481398
39,1000,4,2,0.002254791431792559
40,1000,4,3,0.003436426116838488
41,1000,4,9,0.010309278350515464
42,1000,4,2,0.002290950744558992
43,1000,4,17,0.019450800915331808
44,1000,4,2,0.002288329519450801
45,1000,4,7,0.007927519818799546
46,1000,4,3,0.0033975084937712344
47,1000,4,4,0.004530011325028313
48,1000,4,2,0.00228310502283105
49,1000,4,2,0.0022675736961451248
50,1000,4,2,0.0022701475595913734
51,1000,4,2,0.0022701475595913734
52,1000,4,2,0.0022935779816513763
53,1000,4,2,0.0022935779816513763
54,1000,4,4,0.0045351473922902496
55,1000,4,2,0.0022650056625141564
56,1000,4,5,0.0056753688989784334
57,1000,4,3,0.0034207525655644243
58,1000,4,2,0.002280501710376283
59,1000,4,2,0.002280501710376283
60,1000,4,2,0.0022598870056497176
61,1000,4,7,0.007909604519774011
62,1000,4,8,0.00903954802259887
63,1000,4,9,0.010297482837528604
64,1000,4,5,0.0056433408577878106
65,1000,4,5,0.0056625141562853904
66,1000,4,2,0.0022650056625141564
67,1000,4,2,0.0022675736961451248
68,1000,4,3,0.003424657534246575
69,1000,4,6,0.006795016987542469
70,1000,4,12,0.01362088535754824
71,1000,4,2,0.0022701475595913734
72,1000,4,3,0.0034482758620689655
73,1000,4,5,0.005681818181818182
74,1000,4,12,0.013745704467353952
75,1000,4,9,0.010309278350515464
76,1000,4,2,0.002290950744558992
77,1000,4,5,0.0057273768613974796
78,1000,4,5,0.0057273768613974796
79,1000,4,2,0.0022753128555176336
80,1000,4,6,0.006825938566552901
81,1000,4,2,0.0022753128555176336
82,1000,4,4,0.0045045045045045045
83,1000,4,2,0.0022753128555176336
84,1000,4,2,0.0022753128555176336
85,1000,4,2,0.0022753128555176336
86,1000,4,9,0.010180995475113122
87,1000,4,7,0.007847533632286996
88,1000,4,13,0.014857142857142857
89,1000,4,3,0.0034285714285714284
90,1000,4,2,0.0022727272727272726
91,1000,4,5,0.005681818181818182
92,1000,4,4,0.004524886877828055
93,1000,4,2,0.0022624434389140274
94,1000,4,4,0.004540295119182747
95,1000,4,3,0.0033975084937712344
96,1000,4,5,0.005714285714285714
97,1000,4,5,0.005714285714285714
98,1000,4,2,0.002285714285714286
99,1000,4,2,0.0022701475595913734
100,1000,4,4,0.004540295119182747
101,1000,4,5,0.005720823798627002
102,1000,4,4,0.004540295119182747
103,1000,4,5,0.005656108597285068
104,1000,4,2,0.0022650056625141564
105,1000,4,5,0.0056433408577878106
106,1000,4,6,0.006772009029345372
107,1000,4,6,0.00683371298405467
108,1000,4,3,0.0033975084937712344
109,1000,4,5,0.005636978579481398
110,1000,4,2,0.002254791431792559
111,1000,4,9,0.010238907849829351
112,1000,4,2,0.0022753128555176336
113,1000,4,5,0.0056947608200455585
114,1000,4,2,0.002277904328018223
115,1000,4,3,0.003401360544217687
116,1000,4,4,0.004489337822671156
117,1000,4,5,0.0056433408577878106
118,1000,4,2,0.002257336343115124
119,1000,4,7,0.007945516458569807
120,1000,4,2,0.0022701475595913734
121,1000,4,3,0.00340522133938706
122,1000,4,2,0.0022650056625141564
123,1000,4,6,0.006779661016949152
124,1000,4,2,0.0022522522522522522
125,1000,4,5,0.0056753688989784334
126,1000,4,2,0.002285714285714286
127,1000,4,4,0.004555808656036446
128,1000,4,10,0.011350737797956867
129,1000,4,7,0.007945516458569807
130,1000,4,2,0.0022701475595913734
131,1000,4,2,0.0022598870056497176
132,1000,4,2,0.0022522522522522522
133,1000,4,3,0.003389830508474576
134,1000,4,6,0.006779661016949152
135,1000,4,9,0.010169491525423728
136,1000,4,2,0.0022598870056497176
137,1000,4,5,0.0056433408577878106
138,1000,4,3,0.003424657534246575
139,1000,4,7,0.007936507936507936
140,1000,4,8,0.009111617312072893
141,1000,4,2,0.0022753128555176336
142,1000,4,6,0.006825938566552901
143,1000,4,2,0.0022753128555176336
144,1000,4,2,0.0022471910112359553
145,1000,4,8,0.009101251422070534
146,1000,4,2,0.002296211251435132
147,1000,4,3,0.0034562211981566822
148,1000,4,9,0.010101010101010102
149,1000,4,3,0.0033632286995515697
150,1000,4,5,0.005707762557077625
151,1000,4,3,0.00340522133938706
152,1000,4,2,0.002244668911335578
153,1000,4,2,0.002296211251435132
154,1000,4,8,0.00909090909090909
155,1000,4,3,0.003389830508474576
156,1000,4,6,0.006818181818181818
157,1000,4,7,0.007954545454545454
158,1000,4,13,0.014557670772676373
159,1000,4,3,0.0033594624860022394
160,1000,4,9,0.010078387458006719
161,1000,4,6,0.006795016987542469
162,1000,4,6,0.006818181818181818
163,1000,4,3,0.003409090909090909
164,1000,4,3,0.003409090909090909
165,1000,4,2,0.002317497103128621
166,1000,4,9,0.010192525481313703
167,1000,4,2,0.0022675736961451248
168,1000,4,11,0.012471655328798186
169,1000,4,6,0.006825938566552901
170,1000,4,3,0.0033975084937712344
171,1000,4,5,0.005636978579481398
172,1000,4,7,0.007891770011273957
173,1000,4,5,0.005636978579481398
174,1000,4,3,0.003409090909090909
175,1000,4,7,0.007954545454545454
176,1000,4,2,0.0022624434389140274
177,1000,4,3,0.003393665158371041
178,1000,4,5,0.005681818181818182
179,1000,4,2,0.0022624434389140274
180,1000,4,3,0.003393665158371041
181,1000,4,8,0.00909090909090909
182,1000,4,7,0.007954545454545454
183,1000,4,3,0.003409090909090909
184,1000,4,5,0.005681818181818182
185,1000,4,7,0.007954545454545454
186,1000,4,10,0.011363636363636364
187,1000,4,6,0.006779661016949152
188,1000,4,10,0.011574074074074073
189,1000,4,10,0.011574074074074073
190,1000,4,2,0.0022471910112359553
191,1000,4,6,0.006696428571428571
192,1000,4,2,0.002232142857142857
193,1000,4,6,0.006818181818181818
194,1000,4,2,0.0022727272727272726
195,1000,4,5,0.005701254275940707
