,n,k,differences,percent_diff,matches
0,1000,10,136,0.14225941422594143,956
1,1000,10,182,0.18899273104880582,963
2,1000,10,170,0.17616580310880828,965
3,1000,10,136,0.14107883817427386,964
4,1000,10,230,0.2358974358974359,975
5,1000,10,148,0.15273477812177502,969
6,1000,10,258,0.26680455015511895,967
7,1000,10,160,0.1652892561983471,968
8,1000,10,280,0.2865916069600819,977
9,1000,10,138,0.14285714285714285,966
10,1000,10,228,0.23529411764705882,969
11,1000,10,108,0.1115702479338843,968
12,1000,10,104,0.10810810810810811,962
13,1000,10,136,0.140641158221303,967
14,1000,10,188,0.19301848049281314,974
15,1000,10,174,0.18012422360248448,966
16,1000,10,196,0.20185375901132852,971
17,1000,10,176,0.18276220145379024,963
18,1000,10,130,0.13457556935817805,966
19,1000,10,102,0.10580912863070539,964
20,1000,10,144,0.14922279792746113,965
21,1000,10,256,0.26364572605561276,971
22,1000,10,70,0.07238883143743537,967
23,1000,10,152,0.15866388308977036,958
24,1000,10,174,0.18012422360248448,966
25,1000,10,130,0.13499480789200416,963
26,1000,10,302,0.31166150670794635,969
27,1000,10,218,0.22543950361944157,967
28,1000,10,130,0.13457556935817805,966
29,1000,10,224,0.23116615067079463,969
30,1000,10,250,0.25853154084798347,967
31,1000,10,262,0.27150259067357513,965
32,1000,10,112,0.11570247933884298,968
33,1000,10,210,0.21897810218978103,959
34,1000,10,218,0.22637590861889928,963
35,1000,10,190,0.19730010384215993,963
36,1000,10,166,0.17255717255717257,962
37,1000,10,134,0.1380020597322348,971
38,1000,10,188,0.19562955254942768,961
39,1000,10,182,0.18762886597938144,970
40,1000,10,182,0.18938605619146723,961
41,1000,10,122,0.12603305785123967,968
42,1000,10,166,0.17219917012448133,964
43,1000,10,180,0.18672199170124482,964
44,1000,10,226,0.23395445134575568,966
45,1000,10,202,0.20781893004115226,972
46,1000,10,234,0.24299065420560748,963
47,1000,10,288,0.29690721649484536,970
48,1000,10,236,0.24583333333333332,960
49,1000,10,142,0.1468459152016546,967
50,1000,10,162,0.16735537190082644,968
51,1000,10,216,0.22291021671826625,969
52,1000,10,158,0.1640706126687435,963
53,1000,10,186,0.1923474663908997,967
54,1000,10,92,0.09533678756476684,965
55,1000,10,154,0.16041666666666668,960
56,1000,10,80,0.08247422680412371,970
57,1000,10,236,0.24608967674661106,959
58,1000,10,198,0.20412371134020618,970
59,1000,10,220,0.22821576763485477,964
60,1000,10,146,0.15082644628099173,968
61,1000,10,174,0.17993795243019647,967
62,1000,10,304,0.3146997929606625,966
63,1000,10,120,0.12358393408856849,971
64,1000,10,236,0.243048403707518,971
65,1000,10,106,0.11064718162839249,958
66,1000,10,184,0.19126819126819128,962
67,1000,10,156,0.16182572614107885,964
68,1000,10,202,0.20932642487046632,965
69,1000,10,160,0.16632016632016633,962
70,1000,10,94,0.09781477627471384,961
71,1000,10,184,0.18930041152263374,972
72,1000,10,106,0.10961737331954498,967
73,1000,10,210,0.21604938271604937,972
74,1000,10,160,0.1654601861427094,967
75,1000,10,404,0.41821946169772256,966
76,1000,10,160,0.1651186790505676,969
77,1000,10,276,0.28512396694214875,968
78,1000,10,198,0.20454545454545456,968
79,1000,10,112,0.1154639175257732,970
80,1000,10,200,0.20639834881320948,969
81,1000,10,236,0.24557752341311134,961
82,1000,10,242,0.2515592515592516,962
83,1000,10,184,0.18969072164948453,970
84,1000,10,232,0.24041450777202072,965
85,1000,10,150,0.15592515592515593,962
86,1000,10,188,0.19562955254942768,961
87,1000,10,220,0.22727272727272727,968
88,1000,10,110,0.11375387797311272,967
89,1000,10,146,0.15098241985522234,967
90,1000,10,182,0.18821096173733196,967
91,1000,10,284,0.2949117341640706,963
92,1000,10,160,0.16580310880829016,965
93,1000,10,168,0.17463617463617465,962
94,1000,10,164,0.17012448132780084,964
95,1000,10,190,0.19607843137254902,969
96,1000,10,168,0.1728395061728395,972
97,1000,10,196,0.2020618556701031,970
98,1000,10,284,0.29430051813471503,965
99,1000,10,170,0.17653167185877466,963
