,n,k,differences,percent_diff,matches
0,100,3,0,0.0,85
1,100,3,4,0.04938271604938271,81
2,100,3,0,0.0,87
3,100,3,0,0.0,84
4,100,3,0,0.0,84
5,100,3,0,0.0,82
6,100,3,0,0.0,85
7,100,3,0,0.0,82
8,100,3,0,0.0,85
9,100,3,0,0.0,87
10,100,3,0,0.0,80
11,100,3,0,0.0,85
12,100,3,0,0.0,85
13,100,3,0,0.0,83
14,100,3,0,0.0,89
15,100,3,0,0.0,84
16,100,3,0,0.0,84
17,100,3,0,0.0,83
18,100,3,0,0.0,87
19,100,3,0,0.0,84
20,100,3,0,0.0,88
21,100,3,0,0.0,81
22,100,3,0,0.0,85
23,100,3,0,0.0,83
24,100,3,0,0.0,87
25,100,3,0,0.0,84
26,100,3,0,0.0,85
27,100,3,0,0.0,88
28,100,3,0,0.0,84
29,100,3,0,0.0,83
30,100,3,0,0.0,84
31,100,3,0,0.0,81
32,100,3,0,0.0,83
33,100,3,0,0.0,84
34,100,3,0,0.0,85
35,100,3,0,0.0,85
36,100,3,0,0.0,85
37,100,3,0,0.0,89
38,100,3,0,0.0,84
39,100,3,0,0.0,81
40,100,3,0,0.0,87
41,100,3,0,0.0,85
42,100,3,0,0.0,84
43,100,3,0,0.0,84
44,100,3,0,0.0,80
45,100,3,4,0.04938271604938271,81
46,100,3,0,0.0,88
47,100,3,0,0.0,85
48,100,3,0,0.0,84
49,100,3,0,0.0,86
50,100,3,6,0.07058823529411765,85
51,100,3,0,0.0,86
52,100,3,0,0.0,84
53,100,3,0,0.0,84
54,100,3,0,0.0,83
55,100,3,0,0.0,87
56,100,3,0,0.0,86
57,100,3,0,0.0,85
58,100,3,0,0.0,84
59,100,3,0,0.0,89
60,100,3,0,0.0,84
61,100,3,0,0.0,81
62,100,3,0,0.0,83
63,100,3,0,0.0,82
64,100,3,0,0.0,83
65,100,3,4,0.04819277108433735,83
66,100,3,0,0.0,84
67,100,3,0,0.0,88
68,100,3,0,0.0,86
69,100,3,0,0.0,85
70,100,3,0,0.0,86
71,100,3,0,0.0,82
72,100,3,0,0.0,87
73,100,3,4,0.04819277108433735,83
74,100,3,0,0.0,84
75,100,3,0,0.0,85
76,100,3,0,0.0,86
77,100,3,0,0.0,87
78,100,3,0,0.0,84
79,100,3,0,0.0,86
80,100,3,0,0.0,86
81,100,3,0,0.0,86
82,100,3,0,0.0,84
83,100,3,0,0.0,88
84,100,3,0,0.0,86
85,100,3,0,0.0,90
86,100,3,0,0.0,91
87,100,3,0,0.0,87
88,100,3,0,0.0,84
89,100,3,0,0.0,87
90,100,3,0,0.0,84
91,100,3,0,0.0,88
92,100,3,0,0.0,82
93,100,3,0,0.0,83
94,100,3,0,0.0,84
95,100,3,0,0.0,84
96,100,3,0,0.0,83
97,100,3,0,0.0,77
98,100,3,0,0.0,83
99,100,3,0,0.0,85
100,100,3,0,0.0,82
101,100,3,0,0.0,84
102,100,3,0,0.0,82
103,100,3,0,0.0,86
104,100,3,0,0.0,80
105,100,3,0,0.0,87
106,100,3,0,0.0,82
107,100,3,0,0.0,83
108,100,3,0,0.0,86
109,100,3,0,0.0,86
110,100,3,0,0.0,82
111,100,3,0,0.0,88
112,100,3,0,0.0,78
113,100,3,10,0.11904761904761904,84
114,100,3,4,0.047058823529411764,85
115,100,3,0,0.0,85
116,100,3,0,0.0,83
117,100,3,0,0.0,83
118,100,3,0,0.0,80
119,100,3,0,0.0,85
120,100,3,0,0.0,85
121,100,3,8,0.0963855421686747,83
122,100,3,0,0.0,84
123,100,3,0,0.0,84
124,100,3,0,0.0,82
125,100,3,0,0.0,86
126,100,3,0,0.0,85
127,100,3,4,0.04938271604938271,81
128,100,3,0,0.0,85
129,100,3,0,0.0,84
130,100,3,0,0.0,86
131,100,3,0,0.0,85
132,100,3,0,0.0,86
133,100,3,0,0.0,84
134,100,3,0,0.0,84
135,100,3,0,0.0,85
136,100,3,0,0.0,89
137,100,3,0,0.0,81
138,100,3,0,0.0,85
139,100,3,0,0.0,83
140,100,3,0,0.0,88
141,100,3,0,0.0,85
142,100,3,0,0.0,83
143,100,3,0,0.0,81
144,100,3,0,0.0,86
145,100,3,0,0.0,87
146,100,3,0,0.0,85
147,100,3,0,0.0,81
148,100,3,0,0.0,85
149,100,3,0,0.0,82
150,100,3,0,0.0,84
151,100,3,0,0.0,88
152,100,3,0,0.0,86
153,100,3,0,0.0,82
154,100,3,0,0.0,86
155,100,3,0,0.0,85
156,100,3,0,0.0,86
157,100,3,0,0.0,82
158,100,3,0,0.0,86
159,100,3,4,0.05063291139240506,79
160,100,3,0,0.0,87
161,100,3,0,0.0,85
162,100,3,0,0.0,81
163,100,3,0,0.0,83
164,100,3,0,0.0,85
165,100,3,0,0.0,83
166,100,3,0,0.0,85
167,100,3,0,0.0,83
168,100,3,0,0.0,87
169,100,3,0,0.0,84
170,100,3,0,0.0,84
171,100,3,0,0.0,85
172,100,3,0,0.0,86
173,100,3,0,0.0,83
174,100,3,10,0.12345679012345678,81
175,100,3,0,0.0,84
176,100,3,0,0.0,83
177,100,3,0,0.0,86
178,100,3,0,0.0,84
179,100,3,0,0.0,88
180,100,3,0,0.0,86
181,100,3,0,0.0,87
182,100,3,0,0.0,83
183,100,3,0,0.0,82
184,100,3,0,0.0,83
185,100,3,0,0.0,88
186,100,3,0,0.0,85
187,100,3,0,0.0,83
188,100,3,0,0.0,86
189,100,3,0,0.0,86
190,100,3,0,0.0,83
191,100,3,0,0.0,83
192,100,3,0,0.0,80
193,100,3,0,0.0,88
194,100,3,0,0.0,82
195,100,3,0,0.0,85
196,100,3,0,0.0,84
197,100,3,0,0.0,83
198,100,3,0,0.0,84
199,100,3,0,0.0,86
200,100,3,0,0.0,82
201,100,3,0,0.0,83
202,100,3,0,0.0,82
203,100,3,0,0.0,88
204,100,3,0,0.0,81
205,100,3,0,0.0,83
206,100,3,0,0.0,84
207,100,3,0,0.0,84
208,100,3,0,0.0,84
209,100,3,0,0.0,79
210,100,3,0,0.0,86
211,100,3,0,0.0,85
212,100,3,0,0.0,87
213,100,3,4,0.04878048780487805,82
214,100,3,0,0.0,84
215,100,3,0,0.0,83
216,100,3,4,0.046511627906976744,86
217,100,3,0,0.0,86
218,100,3,0,0.0,80
219,100,3,0,0.0,83
220,100,3,4,0.04819277108433735,83
221,100,3,0,0.0,82
222,100,3,4,0.047619047619047616,84
223,100,3,0,0.0,83
224,100,3,0,0.0,86
225,100,3,0,0.0,84
226,100,3,0,0.0,88
227,100,3,0,0.0,85
228,100,3,4,0.04878048780487805,82
229,100,3,0,0.0,86
230,100,3,0,0.0,88
231,100,3,0,0.0,82
232,100,3,0,0.0,88
233,100,3,0,0.0,82
234,100,3,0,0.0,87
235,100,3,0,0.0,82
236,100,3,0,0.0,84
237,100,3,0,0.0,83
238,100,3,0,0.0,87
239,100,3,0,0.0,85
240,100,3,0,0.0,84
241,100,3,0,0.0,84
242,100,3,0,0.0,83
243,100,3,0,0.0,90
244,100,3,0,0.0,85
245,100,3,0,0.0,81
246,100,3,0,0.0,82
247,100,3,0,0.0,86
248,100,3,0,0.0,83
249,100,3,0,0.0,86
250,100,3,0,0.0,83
251,100,3,0,0.0,82
252,100,3,0,0.0,85
253,100,3,0,0.0,88
254,100,3,4,0.04938271604938271,81
255,100,3,0,0.0,86
256,100,3,0,0.0,85
257,100,3,4,0.04597701149425287,87
258,100,3,0,0.0,90
259,100,3,0,0.0,85
260,100,3,0,0.0,81
261,100,3,0,0.0,88
262,100,3,0,0.0,85
263,100,3,0,0.0,82
264,100,3,0,0.0,89
265,100,3,0,0.0,84
266,100,3,0,0.0,83
267,100,3,0,0.0,89
268,100,3,0,0.0,83
269,100,3,0,0.0,85
270,100,3,0,0.0,80
271,100,3,0,0.0,80
272,100,3,0,0.0,85
273,100,3,0,0.0,83
274,100,3,0,0.0,87
275,100,3,0,0.0,86
276,100,3,0,0.0,83
277,100,3,0,0.0,83
278,100,3,0,0.0,82
279,100,3,0,0.0,85
280,100,3,0,0.0,83
281,100,3,0,0.0,86
282,100,3,0,0.0,85
283,100,3,0,0.0,85
284,100,3,0,0.0,86
285,100,3,0,0.0,89
286,100,3,0,0.0,86
287,100,3,0,0.0,86
288,100,3,0,0.0,88
289,100,3,0,0.0,81
290,100,3,0,0.0,84
291,100,3,4,0.046511627906976744,86
292,100,3,0,0.0,79
293,100,3,4,0.04878048780487805,82
294,100,3,0,0.0,82
295,100,3,0,0.0,86
296,100,3,0,0.0,88
297,100,3,0,0.0,82
298,100,3,0,0.0,83
299,100,3,8,0.09090909090909091,88
300,100,3,0,0.0,83
301,100,3,0,0.0,83
302,100,3,0,0.0,82
303,100,3,0,0.0,88
304,100,3,0,0.0,84
305,100,3,0,0.0,80
306,100,3,0,0.0,85
307,100,3,0,0.0,89
308,100,3,0,0.0,85
309,100,3,0,0.0,83
310,100,3,0,0.0,90
311,100,3,0,0.0,85
312,100,3,0,0.0,83
313,100,3,0,0.0,88
314,100,3,0,0.0,89
315,100,3,0,0.0,90
316,100,3,0,0.0,80
317,100,3,0,0.0,86
318,100,3,4,0.046511627906976744,86
319,100,3,10,0.12048192771084337,83
320,100,3,0,0.0,88
321,100,3,0,0.0,87
322,100,3,0,0.0,82
323,100,3,0,0.0,82
324,100,3,0,0.0,86
325,100,3,0,0.0,83
326,100,3,0,0.0,86
327,100,3,0,0.0,86
328,100,3,0,0.0,87
329,100,3,0,0.0,85
330,100,3,0,0.0,83
331,100,3,0,0.0,87
332,100,3,0,0.0,86
333,100,3,0,0.0,84
334,100,3,8,0.09302325581395349,86
335,100,3,0,0.0,84
336,100,3,0,0.0,87
337,100,3,0,0.0,81
338,100,3,0,0.0,83
339,100,3,0,0.0,86
340,100,3,0,0.0,87
341,100,3,0,0.0,82
342,100,3,0,0.0,85
343,100,3,0,0.0,86
344,100,3,0,0.0,84
345,100,3,0,0.0,81
346,100,3,0,0.0,79
