,n,k,differences,percent_diff,matches
0,1000,3,0,0.0,834
1,1000,3,0,0.0,831
2,1000,3,0,0.0,836
3,1000,3,0,0.0,835
4,1000,3,0,0.0,843
5,1000,3,0,0.0,829
6,1000,3,0,0.0,831
7,1000,3,0,0.0,827
8,1000,3,0,0.0,856
9,1000,3,0,0.0,848
10,1000,3,0,0.0,836
11,1000,3,0,0.0,849
12,1000,3,0,0.0,831
13,1000,3,0,0.0,840
14,1000,3,0,0.0,846
15,1000,3,0,0.0,835
16,1000,3,0,0.0,846
17,1000,3,0,0.0,835
18,1000,3,0,0.0,841
19,1000,3,0,0.0,849
20,1000,3,0,0.0,841
21,1000,3,0,0.0,846
22,1000,3,0,0.0,848
23,1000,3,0,0.0,846
24,1000,3,0,0.0,838
25,1000,3,0,0.0,840
26,1000,3,0,0.0,835
27,1000,3,0,0.0,837
28,1000,3,0,0.0,838
29,1000,3,0,0.0,843
30,1000,3,0,0.0,829
31,1000,3,0,0.0,844
32,1000,3,0,0.0,834
33,1000,3,0,0.0,827
34,1000,3,0,0.0,847
35,1000,3,0,0.0,844
36,1000,3,0,0.0,836
37,1000,3,0,0.0,838
38,1000,3,6,0.00718562874251497,835
39,1000,3,0,0.0,828
40,1000,3,0,0.0,829
41,1000,3,0,0.0,847
42,1000,3,0,0.0,835
43,1000,3,4,0.004711425206124852,849
44,1000,3,0,0.0,833
45,1000,3,4,0.004722550177095631,847
46,1000,3,0,0.0,831
47,1000,3,0,0.0,836
48,1000,3,0,0.0,834
49,1000,3,0,0.0,850
50,1000,3,0,0.0,843
51,1000,3,0,0.0,850
52,1000,3,0,0.0,835
53,1000,3,0,0.0,843
54,1000,3,0,0.0,841
55,1000,3,0,0.0,855
56,1000,3,0,0.0,837
57,1000,3,0,0.0,833
58,1000,3,0,0.0,840
59,1000,3,0,0.0,836
60,1000,3,0,0.0,836
61,1000,3,0,0.0,839
62,1000,3,0,0.0,847
63,1000,3,0,0.0,831
64,1000,3,0,0.0,847
65,1000,3,0,0.0,850
66,1000,3,0,0.0,840
67,1000,3,0,0.0,846
68,1000,3,0,0.0,841
69,1000,3,0,0.0,845
70,1000,3,0,0.0,847
71,1000,3,0,0.0,840
72,1000,3,0,0.0,839
73,1000,3,0,0.0,851
74,1000,3,0,0.0,842
75,1000,3,0,0.0,841
76,1000,3,0,0.0,833
77,1000,3,0,0.0,843
78,1000,3,0,0.0,854
79,1000,3,0,0.0,833
80,1000,3,0,0.0,855
81,1000,3,0,0.0,839
82,1000,3,0,0.0,837
83,1000,3,0,0.0,839
84,1000,3,0,0.0,848
85,1000,3,0,0.0,830
86,1000,3,0,0.0,843
87,1000,3,0,0.0,842
88,1000,3,0,0.0,843
89,1000,3,0,0.0,838
90,1000,3,0,0.0,832
91,1000,3,4,0.004700352526439483,851
92,1000,3,0,0.0,842
93,1000,3,0,0.0,843
94,1000,3,0,0.0,840
95,1000,3,0,0.0,835
96,1000,3,14,0.01652892561983471,847
97,1000,3,0,0.0,830
98,1000,3,0,0.0,837
99,1000,3,0,0.0,836
100,1000,3,0,0.0,844
101,1000,3,0,0.0,841
102,1000,3,8,0.009489916963226572,843
103,1000,3,0,0.0,839
104,1000,3,0,0.0,830
105,1000,3,0,0.0,836
106,1000,3,0,0.0,851
107,1000,3,0,0.0,835
108,1000,3,0,0.0,840
109,1000,3,0,0.0,839
110,1000,3,0,0.0,841
111,1000,3,0,0.0,845
112,1000,3,4,0.004711425206124852,849
113,1000,3,0,0.0,838
114,1000,3,0,0.0,840
115,1000,3,0,0.0,845
116,1000,3,0,0.0,839
117,1000,3,0,0.0,830
118,1000,3,0,0.0,842
119,1000,3,0,0.0,828
120,1000,3,0,0.0,837
121,1000,3,0,0.0,858
122,1000,3,0,0.0,843
123,1000,3,0,0.0,838
124,1000,3,4,0.004739336492890996,844
125,1000,3,0,0.0,826
126,1000,3,0,0.0,845
127,1000,3,4,0.004784688995215311,836
128,1000,3,0,0.0,824
129,1000,3,0,0.0,837
130,1000,3,0,0.0,835
131,1000,3,0,0.0,837
132,1000,3,0,0.0,846
133,1000,3,0,0.0,848
134,1000,3,0,0.0,832
135,1000,3,0,0.0,832
136,1000,3,0,0.0,839
137,1000,3,0,0.0,843
138,1000,3,0,0.0,838
139,1000,3,0,0.0,845
140,1000,3,0,0.0,826
141,1000,3,0,0.0,844
142,1000,3,0,0.0,835
143,1000,3,0,0.0,854
144,1000,3,0,0.0,845
145,1000,3,0,0.0,845
146,1000,3,0,0.0,839
147,1000,3,0,0.0,837
148,1000,3,0,0.0,843
149,1000,3,0,0.0,837
150,1000,3,0,0.0,838
151,1000,3,0,0.0,841
152,1000,3,0,0.0,849
153,1000,3,0,0.0,848
154,1000,3,0,0.0,845
155,1000,3,6,0.0072992700729927005,822
156,1000,3,0,0.0,843
157,1000,3,0,0.0,842
158,1000,3,0,0.0,836
159,1000,3,16,0.01904761904761905,840
160,1000,3,8,0.009324009324009324,858
161,1000,3,0,0.0,836
162,1000,3,0,0.0,833
163,1000,3,0,0.0,845
164,1000,3,0,0.0,839
165,1000,3,0,0.0,834
166,1000,3,0,0.0,837
167,1000,3,0,0.0,855
168,1000,3,0,0.0,840
169,1000,3,0,0.0,832
170,1000,3,0,0.0,832
171,1000,3,0,0.0,840
172,1000,3,0,0.0,832
173,1000,3,0,0.0,854
174,1000,3,0,0.0,845
175,1000,3,0,0.0,841
176,1000,3,0,0.0,855
177,1000,3,0,0.0,850
178,1000,3,0,0.0,845
179,1000,3,0,0.0,837
180,1000,3,0,0.0,851
181,1000,3,0,0.0,852
182,1000,3,0,0.0,843
183,1000,3,0,0.0,845
184,1000,3,0,0.0,832
185,1000,3,0,0.0,837
186,1000,3,0,0.0,851
187,1000,3,0,0.0,845
188,1000,3,0,0.0,848
189,1000,3,0,0.0,834
190,1000,3,0,0.0,838
191,1000,3,0,0.0,851
192,1000,3,0,0.0,859
193,1000,3,0,0.0,832
194,1000,3,0,0.0,838
195,1000,3,0,0.0,847
196,1000,3,0,0.0,831
197,1000,3,0,0.0,846
198,1000,3,10,0.011737089201877934,852
199,1000,3,0,0.0,844
200,1000,3,0,0.0,843
201,1000,3,0,0.0,856
202,1000,3,0,0.0,848
203,1000,3,0,0.0,843
204,1000,3,0,0.0,842
205,1000,3,4,0.0047562425683709865,841
206,1000,3,0,0.0,840
207,1000,3,0,0.0,835
208,1000,3,0,0.0,843
209,1000,3,0,0.0,840
210,1000,3,0,0.0,838
211,1000,3,0,0.0,823
212,1000,3,0,0.0,833
213,1000,3,0,0.0,846
214,1000,3,0,0.0,841
215,1000,3,0,0.0,836
216,1000,3,0,0.0,845
217,1000,3,0,0.0,835
218,1000,3,0,0.0,841
219,1000,3,0,0.0,840
220,1000,3,0,0.0,837
221,1000,3,0,0.0,830
222,1000,3,0,0.0,848
223,1000,3,0,0.0,849
224,1000,3,4,0.00477326968973747,838
225,1000,3,0,0.0,836
226,1000,3,0,0.0,825
227,1000,3,0,0.0,835
228,1000,3,0,0.0,823
229,1000,3,0,0.0,836
230,1000,3,0,0.0,834
231,1000,3,0,0.0,829
232,1000,3,0,0.0,839
233,1000,3,0,0.0,841
234,1000,3,0,0.0,846
235,1000,3,0,0.0,843
236,1000,3,0,0.0,837
237,1000,3,0,0.0,845
238,1000,3,0,0.0,842
239,1000,3,0,0.0,847
240,1000,3,0,0.0,838
241,1000,3,0,0.0,848
242,1000,3,0,0.0,835
243,1000,3,0,0.0,842
244,1000,3,0,0.0,854
245,1000,3,0,0.0,843
246,1000,3,0,0.0,846
247,1000,3,0,0.0,846
248,1000,3,0,0.0,853
249,1000,3,0,0.0,841
250,1000,3,0,0.0,839
251,1000,3,0,0.0,849
252,1000,3,0,0.0,851
253,1000,3,0,0.0,853
254,1000,3,4,0.004722550177095631,847
255,1000,3,0,0.0,836
256,1000,3,0,0.0,838
257,1000,3,0,0.0,839
258,1000,3,0,0.0,831
259,1000,3,0,0.0,838
260,1000,3,0,0.0,839
261,1000,3,0,0.0,839
262,1000,3,0,0.0,836
263,1000,3,0,0.0,838
264,1000,3,0,0.0,834
265,1000,3,0,0.0,858
266,1000,3,0,0.0,849
267,1000,3,0,0.0,832
268,1000,3,0,0.0,848
269,1000,3,0,0.0,838
270,1000,3,0,0.0,849
271,1000,3,0,0.0,849
272,1000,3,0,0.0,846
273,1000,3,0,0.0,831
274,1000,3,0,0.0,855
275,1000,3,4,0.004830917874396135,828
276,1000,3,0,0.0,845
277,1000,3,0,0.0,846
278,1000,3,0,0.0,823
279,1000,3,0,0.0,827
280,1000,3,0,0.0,845
281,1000,3,0,0.0,841
282,1000,3,0,0.0,839
283,1000,3,0,0.0,839
284,1000,3,0,0.0,846
285,1000,3,0,0.0,844
286,1000,3,0,0.0,836
287,1000,3,0,0.0,829
288,1000,3,0,0.0,854
289,1000,3,0,0.0,842
290,1000,3,0,0.0,847
291,1000,3,0,0.0,839
292,1000,3,0,0.0,843
293,1000,3,0,0.0,835
294,1000,3,0,0.0,835
295,1000,3,0,0.0,845
296,1000,3,0,0.0,830
297,1000,3,4,0.004784688995215311,836
298,1000,3,0,0.0,836
299,1000,3,0,0.0,842
300,1000,3,0,0.0,833
301,1000,3,0,0.0,845
302,1000,3,10,0.011918951132300357,839
303,1000,3,0,0.0,847
304,1000,3,0,0.0,823
305,1000,3,0,0.0,842
306,1000,3,0,0.0,838
307,1000,3,0,0.0,833
308,1000,3,0,0.0,837
309,1000,3,0,0.0,836
310,1000,3,0,0.0,841
311,1000,3,0,0.0,834
312,1000,3,0,0.0,836
313,1000,3,6,0.007075471698113208,848
314,1000,3,0,0.0,838
315,1000,3,0,0.0,846
316,1000,3,0,0.0,840
317,1000,3,0,0.0,846
318,1000,3,8,0.009569377990430622,836
319,1000,3,4,0.004767580452920143,839
320,1000,3,12,0.014302741358760428,839
321,1000,3,0,0.0,852
322,1000,3,0,0.0,830
323,1000,3,0,0.0,840
324,1000,3,4,0.004722550177095631,847
325,1000,3,0,0.0,840
326,1000,3,0,0.0,836
327,1000,3,0,0.0,840
328,1000,3,0,0.0,844
329,1000,3,0,0.0,842
330,1000,3,0,0.0,845
331,1000,3,0,0.0,842
332,1000,3,0,0.0,838
333,1000,3,0,0.0,853
334,1000,3,0,0.0,838
335,1000,3,6,0.007151370679380214,839
336,1000,3,0,0.0,832
337,1000,3,4,0.004739336492890996,844
338,1000,3,0,0.0,824
339,1000,3,6,0.0071174377224199285,843
340,1000,3,0,0.0,849
341,1000,3,4,0.004728132387706856,846
342,1000,3,10,0.012062726176115802,829
343,1000,3,0,0.0,841
344,1000,3,0,0.0,835
345,1000,3,0,0.0,840
346,1000,3,0,0.0,856
347,1000,3,0,0.0,829
348,1000,3,0,0.0,841
349,1000,3,0,0.0,847
350,1000,3,0,0.0,847
351,1000,3,0,0.0,834
352,1000,3,0,0.0,836
353,1000,3,0,0.0,837
354,1000,3,0,0.0,852
355,1000,3,0,0.0,841
356,1000,3,0,0.0,854
357,1000,3,0,0.0,830
358,1000,3,0,0.0,837
359,1000,3,0,0.0,837
360,1000,3,0,0.0,841
361,1000,3,0,0.0,835
362,1000,3,0,0.0,841
363,1000,3,0,0.0,848
364,1000,3,0,0.0,845
365,1000,3,0,0.0,846
366,1000,3,0,0.0,860
367,1000,3,0,0.0,842
368,1000,3,0,0.0,836
369,1000,3,0,0.0,855
370,1000,3,0,0.0,855
371,1000,3,0,0.0,851
372,1000,3,0,0.0,838
373,1000,3,0,0.0,835
374,1000,3,0,0.0,852
375,1000,3,0,0.0,838
376,1000,3,0,0.0,854
377,1000,3,0,0.0,845
378,1000,3,0,0.0,841
379,1000,3,0,0.0,831
380,1000,3,0,0.0,838
381,1000,3,0,0.0,832
382,1000,3,0,0.0,832
383,1000,3,0,0.0,841
384,1000,3,0,0.0,858
385,1000,3,0,0.0,844
386,1000,3,0,0.0,835
387,1000,3,0,0.0,851
388,1000,3,0,0.0,844
389,1000,3,0,0.0,848
