,n,k,differences,percent_diff,matches
0,5000,5,0,0.0,4559
1,5000,5,0,0.0,4546
2,5000,5,24,0.005292171995589856,4535
3,5000,5,0,0.0,4551
4,5000,5,0,0.0,4531
5,5000,5,6,0.0013215859030837004,4540
6,5000,5,14,0.0030755711775043936,4552
7,5000,5,0,0.0,4534
8,5000,5,6,0.0013224597751818382,4537
9,5000,5,0,0.0,4550
10,5000,5,0,0.0,4538
11,5000,5,0,0.0,4541
12,5000,5,0,0.0,4535
13,5000,5,4,0.0008791208791208791,4550
14,5000,5,0,0.0,4565
15,5000,5,8,0.001762114537444934,4540
16,5000,5,0,0.0,4553
17,5000,5,0,0.0,4541
18,5000,5,0,0.0,4564
19,5000,5,0,0.0,4542
20,5000,5,6,0.0013157894736842105,4560
21,5000,5,22,0.004820333041191937,4564
22,5000,5,0,0.0,4537
23,5000,5,18,0.003956043956043956,4550
24,5000,5,0,0.0,4547
25,5000,5,0,0.0,4532
26,5000,5,8,0.001762114537444934,4540
27,5000,5,0,0.0,4520
28,5000,5,0,0.0,4538
29,5000,5,22,0.00482561965343277,4559
30,5000,5,0,0.0,4535
31,5000,5,4,0.0008812513769552765,4539
32,5000,5,4,0.0008777704630239193,4557
33,5000,5,0,0.0,4552
34,5000,5,4,0.0008771929824561404,4560
35,5000,5,10,0.0022104332449160036,4524
36,5000,5,0,0.0,4557
37,5000,5,0,0.0,4539
38,5000,5,24,0.00529333921482135,4534
39,5000,5,26,0.005740781629498786,4529
40,5000,5,4,0.0008828073273008167,4531
41,5000,5,4,0.0008777704630239193,4557
42,5000,5,4,0.0008812513769552765,4539
43,5000,5,20,0.004418912947414936,4526
44,5000,5,0,0.0,4549
45,5000,5,12,0.0026455026455026454,4536
46,5000,5,0,0.0,4510
47,5000,5,6,0.0013192612137203166,4548
48,5000,5,0,0.0,4554
49,5000,5,0,0.0,4532
50,5000,5,10,0.0021949078138718174,4556
51,5000,5,18,0.003941318151959711,4567
52,5000,5,8,0.0017601760176017601,4545
53,5000,5,0,0.0,4546
54,5000,5,0,0.0,4561
55,5000,5,54,0.011931064958020326,4526
56,5000,5,0,0.0,4534
57,5000,5,0,0.0,4570
58,5000,5,0,0.0,4543
59,5000,5,22,0.004815057999562267,4569
60,5000,5,0,0.0,4545
61,5000,5,6,0.0013134851138353765,4568
62,5000,5,16,0.0035157108327840037,4551
