,n,k,n_cycles,n_agents_in_cycles,n_matches,percent_in_cycles
0,5000,10,1,2181,4833,0.4512725015518312
1,5000,10,1,2194,4823,0.4549035869790587
2,5000,10,1,2158,4837,0.44614430432086005
3,5000,10,1,2186,4822,0.45333886354209874
4,5000,10,1,2196,4847,0.45306375077367445
5,5000,10,1,2030,4840,0.4194214876033058
6,5000,10,1,2093,4821,0.43414229412984856
7,5000,10,1,2046,4824,0.42412935323383083
8,5000,10,1,2027,4827,0.41992956287549205
9,5000,10,1,2226,4827,0.46115599751398384
10,5000,10,1,2061,4818,0.4277708592777086
11,5000,10,2,2169,4826,0.4494405304600083
12,5000,10,2,2095,4827,0.4340169877770872
13,5000,10,1,2114,4830,0.43768115942028984
14,5000,10,2,2179,4824,0.45169983416252074
15,5000,10,3,2012,4832,0.4163907284768212
16,5000,10,1,2329,4827,0.4824943028796354
17,5000,10,2,2119,4840,0.4378099173553719
18,5000,10,1,2292,4834,0.4741414977244518
19,5000,10,1,2186,4844,0.4512799339388935
20,5000,10,1,2038,4828,0.4221209610604805
21,5000,10,1,2076,4835,0.4293691830403309
22,5000,10,1,2267,4832,0.4691639072847682
23,5000,10,1,2285,4831,0.4729869592216932
24,5000,10,1,2088,4813,0.4338250571369208
25,5000,10,1,2140,4841,0.4420574261516216
26,5000,10,1,2082,4830,0.43105590062111804
27,5000,10,1,2198,4826,0.45544964774140073
28,5000,10,1,2066,4820,0.42863070539419085
29,5000,10,1,2030,4831,0.42020285655143863
30,5000,10,1,2126,4816,0.4414451827242525
31,5000,10,1,2144,4815,0.44527518172377983
32,5000,10,1,2211,4840,0.45681818181818185
33,5000,10,1,2123,4811,0.4412803990854292
34,5000,10,1,2180,4826,0.45171985080812266
35,5000,10,1,2189,4839,0.45236619136185163
36,5000,10,2,1980,4821,0.41070317361543246
37,5000,10,2,2288,4830,0.47370600414078673
38,5000,10,1,2195,4823,0.45511092680904003
39,5000,10,1,2116,4827,0.43836751605552104
40,5000,10,1,2276,4836,0.4706368899917287
41,5000,10,1,2061,4824,0.42723880597014924
42,5000,10,1,2150,4823,0.44578063445987975
43,5000,10,1,2034,4831,0.4210308424756779
44,5000,10,1,2252,4818,0.46741386467413865
45,5000,10,1,2190,4832,0.45322847682119205
46,5000,10,1,2216,4829,0.45889418098985296
47,5000,10,1,2111,4819,0.43805768831707825
48,5000,10,3,2194,4842,0.453118546055349
49,5000,10,1,2121,4825,0.43958549222797927
50,5000,10,1,2072,4824,0.4295190713101161
51,5000,10,1,1952,4820,0.4049792531120332
52,5000,10,1,2263,4834,0.4681423251965246
53,5000,10,1,2210,4829,0.45765168772002485
54,5000,10,1,2192,4827,0.45411228506318624
55,5000,10,1,1937,4832,0.40086920529801323
56,5000,10,1,2106,4828,0.43620546810273403
57,5000,10,1,2131,4825,0.4416580310880829
58,5000,10,1,2074,4823,0.43002280738129794
59,5000,10,1,2137,4823,0.44308521667012235
60,5000,10,1,2224,4821,0.4613150798589504
61,5000,10,1,2290,4837,0.4734339466611536
62,5000,10,1,2141,4820,0.4441908713692946
63,5000,10,1,2172,4841,0.4486676306548234
64,5000,10,1,2104,4827,0.435881499896416
65,5000,10,1,2083,4826,0.43162038955656856
66,5000,10,2,2131,4820,0.4421161825726141
67,5000,10,1,2132,4828,0.4415907207953604
68,5000,10,1,2193,4838,0.45328648201736255
69,5000,10,1,2020,4815,0.4195223260643821
70,5000,10,1,1960,4825,0.40621761658031086
71,5000,10,1,2147,4824,0.4450663349917081
72,5000,10,1,2050,4825,0.42487046632124353
73,5000,10,1,2182,4835,0.45129265770423993
74,5000,10,1,2253,4826,0.4668462494819727
75,5000,10,1,2139,4838,0.44212484497726334
76,5000,10,1,2188,4824,0.45356550580431176
77,5000,10,1,2181,4835,0.45108583247156153
78,5000,10,1,2142,4841,0.44247056393307166
79,5000,10,1,2333,4840,0.48202479338842974
80,5000,10,2,2239,4825,0.46404145077720205
81,5000,10,1,2271,4828,0.4703811101905551
82,5000,10,2,2203,4827,0.4563911332090325
83,5000,10,1,2115,4822,0.43861468270427206
84,5000,10,2,2233,4828,0.4625103562551781
85,5000,10,1,2104,4820,0.43651452282157677
86,5000,10,2,2220,4838,0.45886730053741215
87,5000,10,1,2179,4844,0.44983484723369116
88,5000,10,1,2163,4813,0.44940785372948266
89,5000,10,1,2014,4826,0.41732283464566927
90,5000,10,1,2104,4826,0.4359718193120597
91,5000,10,1,2133,4839,0.4407935523868568
92,5000,10,2,2170,4854,0.4470539761021838
93,5000,10,1,2184,4826,0.45254869457107333
94,5000,10,1,2023,4831,0.41875388118401985
95,5000,10,1,2139,4831,0.44276547298695923
96,5000,10,1,2131,4835,0.4407445708376422
97,5000,10,1,2223,4824,0.4608208955223881
98,5000,10,1,2174,4834,0.4497310715763343
99,5000,10,3,2047,4831,0.4237217967294556
