,n,k,n_cycles,n_agents_in_cycles,n_matches,percent_in_cycles
0,1000,6,1,158,927,0.1704422869471413
1,1000,6,5,62,928,0.0668103448275862
2,1000,6,2,145,936,0.15491452991452992
3,1000,6,1,215,924,0.2326839826839827
4,1000,6,1,218,920,0.23695652173913043
5,1000,6,2,138,925,0.1491891891891892
6,1000,6,2,68,919,0.07399347116430903
7,1000,6,3,71,924,0.07683982683982683
8,1000,6,2,11,920,0.011956521739130435
9,1000,6,2,97,937,0.10352187833511206
10,1000,6,3,31,932,0.033261802575107295
11,1000,6,1,170,928,0.18318965517241378
12,1000,6,2,128,927,0.13807982740021574
13,1000,6,1,160,926,0.17278617710583152
14,1000,6,2,221,933,0.23687031082529475
15,1000,6,3,100,926,0.1079913606911447
16,1000,6,4,61,923,0.06608884073672806
17,1000,6,1,161,931,0.17293233082706766
18,1000,6,1,131,930,0.14086021505376345
19,1000,6,3,91,934,0.0974304068522484
20,1000,6,1,126,928,0.13577586206896552
21,1000,6,2,76,920,0.08260869565217391
22,1000,6,2,101,919,0.10990206746463548
23,1000,6,1,208,931,0.22341568206229862
24,1000,6,2,55,929,0.059203444564047365
25,1000,6,4,124,926,0.13390928725701945
26,1000,6,1,109,916,0.11899563318777293
27,1000,6,1,222,930,0.23870967741935484
28,1000,6,1,189,924,0.20454545454545456
29,1000,6,1,105,925,0.11351351351351352
30,1000,6,3,149,927,0.16073354908306364
31,1000,6,3,101,929,0.10871905274488698
32,1000,6,4,139,923,0.15059588299024917
33,1000,6,2,207,922,0.2245119305856833
34,1000,6,1,148,934,0.15845824411134904
35,1000,6,1,249,931,0.26745435016111707
36,1000,6,1,224,920,0.24347826086956523
37,1000,6,2,163,925,0.17621621621621622
38,1000,6,7,65,922,0.07049891540130152
39,1000,6,3,84,936,0.08974358974358974
40,1000,6,1,127,928,0.13685344827586207
41,1000,6,1,124,929,0.13347685683530677
42,1000,6,2,132,923,0.14301191765980498
43,1000,6,3,147,932,0.157725321888412
44,1000,6,3,163,933,0.17470525187566988
45,1000,6,1,80,925,0.08648648648648649
46,1000,6,2,127,929,0.13670613562970937
47,1000,6,2,125,925,0.13513513513513514
48,1000,6,2,244,919,0.26550598476605003
49,1000,6,3,90,926,0.09719222462203024
50,1000,6,4,80,932,0.08583690987124463
51,1000,6,1,104,939,0.11075612353567625
52,1000,6,1,142,923,0.15384615384615385
53,1000,6,3,61,919,0.06637649619151251
54,1000,6,4,148,920,0.1608695652173913
55,1000,6,1,115,927,0.12405609492988134
56,1000,6,1,61,932,0.06545064377682404
57,1000,6,1,230,926,0.24838012958963282
58,1000,6,3,35,932,0.03755364806866953
59,1000,6,4,122,932,0.13090128755364808
60,1000,6,1,136,937,0.14514407684098185
61,1000,6,1,145,930,0.15591397849462366
62,1000,6,2,133,937,0.14194236926360726
63,1000,6,1,169,932,0.1813304721030043
64,1000,6,2,150,918,0.16339869281045752
65,1000,6,2,91,928,0.0980603448275862
66,1000,6,3,132,934,0.14132762312633834
67,1000,6,1,198,928,0.21336206896551724
68,1000,6,1,114,921,0.1237785016286645
69,1000,6,2,105,924,0.11363636363636363
70,1000,6,3,157,924,0.1699134199134199
71,1000,6,1,108,926,0.11663066954643629
72,1000,6,4,159,924,0.17207792207792208
73,1000,6,4,113,926,0.12203023758099352
74,1000,6,4,48,919,0.05223068552774755
75,1000,6,5,53,918,0.05773420479302832
76,1000,6,1,148,927,0.15965480043149946
77,1000,6,1,127,925,0.1372972972972973
78,1000,6,2,114,933,0.12218649517684887
79,1000,6,1,122,931,0.1310418904403867
80,1000,6,2,105,924,0.11363636363636363
81,1000,6,2,158,933,0.16934619506966775
82,1000,6,4,105,929,0.11302475780409042
83,1000,6,2,80,925,0.08648648648648649
84,1000,6,3,68,925,0.07351351351351351
85,1000,6,2,178,912,0.19517543859649122
86,1000,6,2,119,930,0.12795698924731183
87,1000,6,1,108,915,0.1180327868852459
88,1000,6,4,35,925,0.03783783783783784
89,1000,6,1,144,930,0.15483870967741936
90,1000,6,2,72,925,0.07783783783783783
91,1000,6,2,133,937,0.14194236926360726
92,1000,6,1,248,923,0.26868905742145177
93,1000,6,3,98,937,0.10458911419423693
94,1000,6,2,198,921,0.21498371335504887
95,1000,6,3,176,921,0.19109663409337677
96,1000,6,1,99,926,0.10691144708423327
97,1000,6,5,43,938,0.04584221748400853
98,1000,6,2,177,925,0.19135135135135134
99,1000,6,1,155,933,0.16613076098606644
